date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2007-06-11,1.8838,1286328.0,CPR.MI,1.8929,1.9083,1.9159,1.9266,1.9258,1.9092,1.891,1.8983,1.9059,1.9181,1.9221,1.9203,1.885,1.8891,1.8946,1.9105,1.9191,1.9196,1.9088,1.9174,1.9104,1.9202,1.9188,1.9116,19.9902,28.9945,34.321,42.5742,45.412,47.954,64.1261,40.7435,27.9409,13.771,9.9759,7.1485,-0.0237,-0.055,-0.0625,-0.0475,-0.0675,0.0088,-38.8889,-65.3266,-87.3776,-138.5873,-156.6811,-39.4928,0.0741,0.0741,0.0741,0.0741,0.0741,0.0741,-60.0197,-42.011,-31.358,-14.8516,-9.1759,-4.092,0.9875,0.9716,0.9679,0.9754,0.9654,1.0047,66.6667,0.0,40.0,80.0,57.1429,85.7143,78.5714,92.8571,85.7143,95.2381,14.2857,45.2381,66.4945,55.7064,45.5565,23.5909,15.1377,7.3603,23.7897,23.4235,22.2163,19.685,19.086,19.0858,4.7875,6.6633,8.3097,12.1701,14.0674,16.4688,0.031,0.0489,0.0629,0.1075,0.1558,0.3148,0.0062,0.0139,0.0235,0.0665,0.1148,0.2716,1.8929,1.8793,1.9065,1.9575,1.859,1.9083,1.9159,1.8676,1.9642,1.9761,1.8771,1.9266,1.9688,1.8827,1.9258,1.8455,1.9092,1.9729,2.3032,2.215,2.1485,2.0706,2.0634,2.0847,1.8911,1.6999,-0.0024,-0.0067,0.0043,27.5911,22.1692,-0.2695,41.2059,2.002,34306547.7848,327373016.0
2007-06-12,1.9025,1532128.0,CPR.MI,1.8954,1.8978,1.9118,1.922,1.9239,1.9102,1.8958,1.8963,1.9025,1.9149,1.92,1.92,1.8957,1.8935,1.8954,1.9077,1.9163,1.9182,1.9086,1.9152,1.9101,1.9194,1.9185,1.9115,49.6052,44.2675,44.2387,46.8588,48.1133,49.2176,64.9156,43.7361,30.4574,14.4725,10.2217,7.1535,0.0075,-0.0525,-0.0287,-0.065,-0.04,0.0425,100.0,-23.8095,-51.0848,-96.7054,-115.3644,-28.2254,0.625,0.625,0.625,0.625,0.625,0.625,-0.7896,-11.465,-11.5227,-6.2824,-3.7735,-1.5647,1.004,0.9731,0.9851,0.967,0.9794,1.0228,33.3333,0.0,20.0,60.0,42.8571,71.4286,71.4286,85.7143,80.9524,90.4762,11.9048,42.8571,66.4945,55.7064,45.5565,23.5909,15.1377,7.3603,17.678,19.8547,19.7734,18.5854,18.3768,18.7366,3.5575,5.648,7.396,11.4903,13.5447,16.1676,0.0206,0.0391,0.0539,0.0998,0.1484,0.3073,0.0042,0.0111,0.0202,0.0617,0.1094,0.2652,1.8954,1.8788,1.912,1.9139,1.8816,1.8978,1.9118,1.8645,1.959,1.9673,1.8767,1.922,1.9673,1.8804,1.9239,1.8483,1.9102,1.972,2.046,2.0699,2.0486,2.0164,2.0208,2.0525,1.8912,1.7009,-0.0033,-0.0061,0.0028,24.5711,29.588,-0.3889,43.0159,1.9978,34817257.1182,328905144.0
2007-06-13,1.8938,1568460.0,CPR.MI,1.8933,1.895,1.9054,1.9179,1.922,1.9109,1.895,1.895,1.898,1.9111,1.9173,1.9192,1.8935,1.8915,1.8925,1.9034,1.9123,1.9161,1.9083,1.9144,1.9088,1.9184,1.9181,1.9113,39.3974,39.3324,40.878,45.1653,46.9743,48.653,65.4419,46.1301,32.6144,15.1238,10.4558,7.1584,-0.0062,-0.0137,-0.045,-0.0562,-0.04,0.03,-44.4444,-42.0054,-56.8647,-97.7647,-120.7968,-46.4995,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-21.2053,-21.3353,-18.244,-9.6695,-6.0514,-2.6941,0.9967,0.9928,0.9768,0.9712,0.9793,1.0161,0.0,33.3333,0.0,40.0,28.5714,57.1429,64.2857,78.5714,76.1905,85.7143,9.5238,40.4762,66.4945,55.7064,45.5565,23.5909,15.1377,7.3603,14.4334,17.8695,18.3967,17.9554,17.9679,18.5341,2.9046,5.0833,6.881,11.1008,13.2433,15.9928,0.0138,0.0313,0.0462,0.0927,0.1413,0.3,0.0028,0.0089,0.0173,0.0573,0.1041,0.2588,1.8933,1.878,1.9087,1.9079,1.8821,1.895,1.9054,1.8625,1.9482,1.9626,1.8733,1.9179,1.967,1.8769,1.922,1.8505,1.9109,1.9713,1.6783,1.8484,1.8961,1.947,1.9775,2.0349,1.8913,1.7018,-0.0046,-0.006,0.0013,28.2431,32.9719,-0.3376,42.8085,1.9937,34817257.1182,327336684.0
2007-06-14,1.8975,1687796.0,CPR.MI,1.8979,1.8955,1.8971,1.9155,1.9207,1.9115,1.8971,1.8958,1.8961,1.9084,1.9151,1.9186,1.8959,1.893,1.8926,1.9009,1.9095,1.9144,1.9071,1.9142,1.9072,1.9179,1.9179,1.9112,46.4777,42.7515,43.0415,46.0649,47.5332,48.9103,48.4724,43.8527,32.7147,15.4226,10.5639,7.14,0.0137,0.0025,-0.0575,-0.0337,-0.0263,0.0262,30.4348,67.9012,-23.0263,-70.0111,-90.6458,-37.7815,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,-7.0446,-14.497,-13.9171,-7.8701,-4.9336,-2.1794,1.0073,1.0013,0.9706,0.9825,0.9864,1.014,0.0,0.0,0.0,20.0,14.2857,42.8571,57.1429,71.4286,71.4286,80.9524,7.1429,38.0952,14.5334,34.743,33.3166,19.3078,12.7266,6.3852,11.1458,15.7591,16.9238,17.2795,17.5291,18.3167,8.3171,7.6323,8.4651,11.6867,13.5711,16.118,0.0092,0.025,0.0396,0.0861,0.1346,0.2928,0.0068,0.0121,0.0198,0.0582,0.1042,0.2577,1.8979,1.8907,1.9051,1.9086,1.8824,1.8955,1.8971,1.8832,1.9111,1.9607,1.8704,1.9155,1.9669,1.8745,1.9207,1.8523,1.9115,1.9708,1.446,1.6734,1.7632,1.8749,1.9267,2.0061,1.8913,1.7028,-0.0054,-0.0053,-0.0,37.129,48.8271,-0.4108,41.3418,1.9898,34704737.3848,329024480.0
2007-06-15,1.9013,906132.0,CPR.MI,1.8975,1.8958,1.8962,1.9159,1.9207,1.9128,1.8987,1.8978,1.8971,1.9065,1.9133,1.9181,1.8997,1.8963,1.8946,1.8998,1.9077,1.9132,1.907,1.9142,1.9072,1.9178,1.9178,1.9111,54.4588,46.5191,45.3736,47.0014,48.1075,49.1713,33.1595,40.9427,32.3448,15.6214,10.6375,7.1162,-0.0012,0.0013,-0.0062,0.005,-0.0012,0.0538,84.6154,86.4198,60.2504,-54.9521,-76.5484,-35.2342,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,-0.3571,8.9176,-6.9618,-9.2528,-5.9973,-3.7849,-1.6575,0.9993,1.0007,0.9967,1.0026,0.9993,1.0291,0.0,0.0,20.0,0.0,0.0,28.5714,50.0,64.2857,66.6667,76.1905,4.7619,35.7143,2.5336,29.3028,30.1251,18.2049,12.1103,6.1384,8.4508,13.8507,15.5668,16.6495,17.1194,18.1136,8.0332,7.573,8.3591,11.5211,13.4208,16.0184,0.0061,0.02,0.034,0.0799,0.1282,0.2859,0.0058,0.0109,0.0182,0.0553,0.1005,0.2528,1.8975,1.8914,1.9036,1.9092,1.8823,1.8958,1.8962,1.8844,1.9081,1.9605,1.8713,1.9159,1.9669,1.8744,1.9207,1.8569,1.9128,1.9687,1.2689,1.5202,1.6398,1.8033,1.8751,1.9763,1.8914,1.7037,-0.0056,-0.0044,-0.0011,46.1314,56.5952,-0.5143,47.2794,1.986,34834184.8134,329930612.0
2007-06-18,1.8825,1317596.0,CPR.MI,1.8937,1.8955,1.8945,1.9121,1.9193,1.9133,1.8912,1.8933,1.8937,1.902,1.9098,1.9167,1.8869,1.8878,1.8879,1.8944,1.9029,1.9104,1.9045,1.914,1.9065,1.9158,1.9173,1.9109,25.7078,32.9614,36.6258,42.9829,45.4931,47.9176,39.9695,42.3059,33.6601,16.1865,10.8694,7.1295,-0.0112,-0.0012,-0.0125,-0.0537,-0.0287,0.02,-100.0,-109.375,-83.8542,-75.9785,-102.601,-66.8914,-0.9524,-0.9524,-0.9524,-0.9524,-0.9524,-0.9524,-48.5844,-34.0772,-26.7484,-14.0342,-9.0138,-4.1647,0.9941,0.9993,0.9934,0.9722,0.985,1.0107,100.0,100.0,0.0,0.0,0.0,14.2857,42.8571,57.1429,61.9048,71.4286,2.381,33.3333,53.5897,47.7585,41.5519,23.5336,15.5055,7.6747,17.218,17.4558,17.7531,17.5774,17.6951,18.3686,5.2028,6.1717,7.3304,10.8803,12.9443,15.7501,0.0128,0.0248,0.0379,0.083,0.1308,0.2878,0.0039,0.0088,0.0156,0.0514,0.0957,0.2468,1.8937,1.8775,1.91,1.9099,1.8811,1.8955,1.8945,1.8792,1.9098,1.9582,1.8659,1.9121,1.9682,1.8703,1.9193,1.8588,1.9133,1.9678,1.3192,1.5072,1.6188,1.7908,1.87,1.9817,1.8913,1.7046,-0.0072,-0.0048,-0.0023,49.1325,41.9753,-0.654,45.0251,1.9823,33516588.8134,328613016.0
2007-06-19,1.895,2039868.0,CPR.MI,1.8929,1.894,1.8938,1.9093,1.9179,1.9142,1.8919,1.8932,1.8938,1.8997,1.9076,1.9158,1.892,1.8905,1.8893,1.8933,1.901,1.909,1.9044,1.9135,1.9064,1.9151,1.9171,1.9108,51.3775,46.0614,44.8897,46.2803,47.4906,48.8089,28.6454,38.752,32.7996,16.3712,10.9655,7.1181,-0.0025,-0.0075,-0.005,-0.0388,-0.0288,0.0388,11.4286,15.873,14.0562,-51.0351,-74.5546,-56.3108,0.3846,0.3846,0.3846,0.3846,0.3846,0.3846,2.7551,-7.8771,-10.2206,-7.4393,-5.0187,-2.3821,0.9987,0.9961,0.9974,0.98,0.9851,1.0209,100.0,100.0,100.0,100.0,14.2857,0.0,35.7143,50.0,57.1429,66.6667,0.0,30.9524,5.9971,24.5366,27.6367,18.7719,12.889,6.6528,10.4077,13.5698,15.0737,16.3639,16.9143,17.9864,9.23,8.2227,8.546,11.1913,13.052,15.7425,0.0086,0.0198,0.0325,0.077,0.1246,0.281,0.0076,0.012,0.0184,0.0527,0.0961,0.2459,1.8929,1.8773,1.9085,1.9066,1.8814,1.894,1.8938,1.8791,1.9084,1.9545,1.864,1.9093,1.9679,1.868,1.9179,1.8624,1.9142,1.966,1.4453,1.5408,1.6234,1.7744,1.8509,1.9626,1.8914,1.7056,-0.0073,-0.004,-0.0033,44.1421,33.8557,-0.7168,39.627,1.9787,33202762.9672,330652884.0
2007-06-20,1.9025,2653036.0,CPR.MI,1.8933,1.8958,1.8964,1.9062,1.9165,1.9149,1.8967,1.896,1.896,1.8988,1.9062,1.9153,1.8997,1.8963,1.8937,1.8943,1.9007,1.9083,1.9044,1.9131,1.9062,1.9146,1.9169,1.9107,62.9111,52.9561,49.4993,48.2155,48.6756,49.3418,21.0959,35.909,32.062,16.5427,11.0571,7.107,0.0012,0.0088,0.0188,-0.0437,-0.0287,0.0275,78.125,55.5556,58.3333,-36.8484,-60.0836,-52.2166,0.5,0.5,0.5,0.5,0.5,0.5,25.8223,5.9122,-1.0014,-3.5691,-2.6487,-1.3164,1.0007,1.0046,1.01,0.9775,0.9851,1.0147,66.6667,66.6667,80.0,80.0,0.0,85.7143,28.5714,42.8571,52.381,61.9048,26.1905,28.5714,5.9971,24.5366,27.6367,18.7719,12.889,6.6528,7.6241,11.5858,13.6001,15.648,16.4454,17.7535,6.7614,7.0204,7.7105,10.7016,12.6902,15.5387,0.0057,0.0158,0.0278,0.0715,0.1187,0.2743,0.0051,0.0096,0.0158,0.0489,0.0916,0.24,1.8933,1.8768,1.9098,1.91,1.8815,1.8958,1.8964,1.8833,1.9096,1.9465,1.8658,1.9062,1.9666,1.8665,1.9165,1.8643,1.9149,1.9654,1.3102,1.438,1.5361,1.7163,1.8059,1.9333,1.8915,1.7065,-0.0068,-0.0028,-0.004,37.2428,35.8974,-0.8122,45.0512,1.9752,34529280.9672,333305920.0
2007-06-21,1.8913,1449360.0,CPR.MI,1.8962,1.8945,1.8948,1.9033,1.9129,1.9156,1.8956,1.8945,1.8947,1.8968,1.9039,1.9142,1.8938,1.8933,1.8918,1.8924,1.8984,1.9066,1.9036,1.9127,1.9058,1.9138,1.9158,1.9105,41.0188,42.7179,43.1789,45.5641,47.0049,48.565,28.935,36.61,32.6498,16.9502,11.2454,7.1181,0.0088,-0.0062,-0.0112,-0.04,-0.0762,0.0325,-100.0,-79.3651,-89.7436,-64.1297,-79.3051,-81.8616,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-17.9625,-14.5642,-13.6421,-8.8718,-5.9901,-2.87,1.0046,0.9967,0.9941,0.9793,0.9612,1.0175,33.3333,33.3333,60.0,60.0,71.4286,71.4286,21.4286,35.7143,47.619,57.1429,23.8095,26.1905,44.6131,39.4143,36.1765,22.2477,15.0115,7.5733,12.5991,13.6585,14.7672,16.0688,16.6874,17.8484,4.8255,5.9356,6.9211,10.2201,12.3312,15.3353,0.0088,0.0177,0.0288,0.0714,0.118,0.2727,0.0034,0.0077,0.0135,0.0454,0.0872,0.2343,1.8962,1.8869,1.9056,1.909,1.88,1.8945,1.8948,1.8823,1.9073,1.9418,1.8648,1.9033,1.9585,1.8674,1.9129,1.8676,1.9156,1.9636,1.2311,1.3688,1.4756,1.6787,1.7805,1.9237,1.8915,1.7074,-0.0072,-0.0025,-0.0046,38.6356,46.1538,-1.0248,42.9415,1.9718,34432656.9672,331856560.0
2007-06-22,1.88,1377376.0,CPR.MI,1.8912,1.8903,1.8929,1.8991,1.9096,1.916,1.8875,1.8897,1.891,1.8937,1.9009,1.9125,1.8833,1.8855,1.8858,1.8882,1.8946,1.904,1.9005,1.9103,1.9049,1.9117,1.9145,1.9104,26.9509,34.4036,37.5806,43.0166,45.3698,47.7943,43.029,40.4412,34.7143,17.6877,11.5743,7.1618,-0.015,-0.0213,-0.0138,-0.0588,-0.07,0.0162,-100.0,-137.6263,-153.0733,-110.8656,-102.1614,-114.9144,-0.3125,-0.3125,-0.3125,-0.3125,-0.3125,-0.3125,-46.0983,-31.1927,-24.8387,-13.9667,-9.2604,-4.4115,0.9921,0.9888,0.9927,0.9697,0.9641,1.0087,100.0,0.0,40.0,100.0,57.1429,100.0,14.2857,28.5714,42.8571,52.381,21.4286,23.8095,71.217,55.7658,47.1013,27.2748,18.1526,8.9528,20.0804,17.5181,17.1927,17.0593,17.2876,18.1084,3.3757,4.9748,6.1826,9.7477,11.9756,15.1324,0.0134,0.0216,0.0322,0.0738,0.1199,0.2737,0.0022,0.0061,0.0116,0.0422,0.083,0.2288,1.8912,1.8729,1.9096,1.9067,1.8738,1.8903,1.8929,1.8766,1.9092,1.9339,1.8644,1.8991,1.954,1.8651,1.9096,1.8695,1.916,1.9626,1.1803,1.3143,1.4243,1.6441,1.7565,1.9145,1.8914,1.7084,-0.0083,-0.0029,-0.0054,39.4679,36.3524,-1.0997,40.689,1.9685,33743968.9672,330479184.0
2007-06-25,1.8962,1566732.0,CPR.MI,1.8892,1.893,1.8927,1.8949,1.9079,1.9165,1.89,1.8917,1.8918,1.8934,1.8997,1.9116,1.892,1.8905,1.8892,1.8889,1.8941,1.9031,1.9004,1.9097,1.9048,1.9108,1.9141,1.9103,58.0921,51.4611,48.7732,47.5759,48.1076,48.9921,55.5381,45.1305,37.3718,18.6029,11.9859,7.2263,-0.0063,0.0137,-0.0012,-0.0588,-0.035,0.0188,0.0,-55.5556,-70.7071,-96.4444,-80.8828,-104.0237,0.5238,0.5238,0.5238,0.5238,0.5238,0.5238,16.1841,2.9222,-2.4537,-4.8481,-3.7848,-2.0158,0.9967,1.0073,0.9993,0.9699,0.9819,1.01,100.0,0.0,20.0,100.0,42.8571,100.0,7.1429,21.4286,38.0952,47.619,19.0476,21.4286,80.5563,63.8878,53.3164,30.5008,20.2166,9.8715,19.6966,17.8391,17.4532,17.1812,17.3549,18.1248,2.1211,3.9308,5.3144,9.15,11.5178,14.8679,0.0139,0.0223,0.0326,0.0735,0.1192,0.2722,0.0015,0.0049,0.0099,0.0392,0.0791,0.2233,1.8892,1.8756,1.9028,1.9079,1.8781,1.893,1.8927,1.8766,1.9088,1.9106,1.8792,1.8949,1.9516,1.8642,1.9079,1.871,1.9165,1.9619,1.2416,1.3193,1.4082,1.6125,1.7244,1.8858,1.8914,1.7093,-0.0078,-0.0019,-0.0059,39.0212,34.5575,-1.0645,46.4334,1.9654,35310700.9672,332045916.0
2007-06-26,1.9138,1363960.0,CPR.MI,1.8967,1.8968,1.8945,1.8954,1.9088,1.9171,1.9023,1.8986,1.8971,1.8959,1.9002,1.9115,1.9084,1.903,1.8991,1.8939,1.8967,1.9039,1.9022,1.9099,1.905,1.9108,1.9141,1.9103,75.1825,64.0465,58.192,52.0275,50.8905,50.2513,53.9902,41.616,33.8309,17.5132,11.6501,7.1486,0.0225,0.0188,0.0125,0.0063,0.0175,0.0263,100.0,106.136,124.1135,116.2602,-17.4012,-45.9562,0.575,0.575,0.575,0.575,0.575,0.575,50.365,28.0931,16.3841,4.055,1.781,0.5027,1.0119,1.0099,1.0066,1.0033,1.0092,1.0139,66.6667,100.0,100.0,80.0,100.0,85.7143,0.0,14.2857,33.3333,42.8571,16.6667,19.0476,50.8946,27.5582,12.5856,3.347,4.9343,3.9613,9.5527,11.8955,13.3019,15.2615,16.1223,17.5271,29.3541,20.946,17.1322,14.273,14.6061,16.1914,0.0093,0.0179,0.028,0.0683,0.1135,0.2657,0.0285,0.0314,0.036,0.0639,0.1028,0.2455,1.8967,1.8691,1.9242,1.9193,1.8742,1.8968,1.8945,1.873,1.9159,1.9127,1.878,1.8954,1.9522,1.8653,1.9088,1.8726,1.9171,1.9616,1.691,1.5683,1.5692,1.6702,1.7517,1.8863,1.8916,1.7102,-0.0059,-0.0,-0.0059,40.7809,51.4329,-0.9847,53.654,1.9623,36129076.9672,333409876.0
2007-06-27,1.88,2542712.0,CPR.MI,1.8967,1.8923,1.8941,1.8943,1.9061,1.9164,1.894,1.893,1.8935,1.8938,1.8976,1.9098,1.8885,1.8911,1.8909,1.8896,1.8932,1.9015,1.9021,1.9085,1.9049,1.9104,1.9131,1.9101,34.4916,39.4117,41.163,44.2275,45.9053,47.9144,52.9583,38.8045,30.7958,16.5013,11.3303,7.0727,0.0,-0.0225,-0.0025,-0.015,-0.0563,-0.0275,-37.5,-16.129,-36.5878,-62.956,-66.0052,-92.66,-0.9286,-0.9286,-0.9286,-0.9286,-0.9286,-0.9286,-31.0168,-21.1766,-17.674,-11.545,-8.1894,-4.1711,1.0,0.9882,0.9987,0.9921,0.9709,0.9856,33.3333,66.6667,80.0,60.0,85.7143,71.4286,0.0,7.1429,28.5714,38.0952,14.2857,16.6667,50.8946,27.5582,12.5856,3.347,4.9343,3.9613,6.1232,9.1367,11.074,14.0369,15.2953,17.1081,18.8159,16.0882,14.2628,13.1277,13.8569,15.8043,0.0062,0.0143,0.024,0.0634,0.1081,0.2594,0.019,0.0251,0.0309,0.0593,0.0979,0.2396,1.8967,1.8691,1.9242,1.9172,1.8673,1.8923,1.8941,1.8718,1.9164,1.9134,1.8752,1.8943,1.9493,1.8628,1.9061,1.8706,1.9164,1.9623,1.7903,1.6628,1.6446,1.7165,1.7901,1.9204,1.8915,1.7111,-0.007,-0.0009,-0.0061,46.4412,53.3333,-0.899,52.3155,1.9593,33949609.5387,330867164.0
2007-06-28,1.9138,3105660.0,CPR.MI,1.9025,1.8968,1.8968,1.8953,1.9051,1.9166,1.9025,1.9002,1.8984,1.8964,1.8983,1.9097,1.9067,1.9033,1.9004,1.8947,1.8961,1.9024,1.9025,1.9087,1.9051,1.9104,1.9131,1.9101,63.8443,59.0841,56.1379,51.9804,50.9504,50.2829,53.4047,37.1075,28.5179,15.4816,10.9941,6.9923,0.0175,0.0225,0.0188,0.0138,-0.02,0.0075,37.7049,74.1557,79.1883,92.0245,-16.1286,-51.0311,1.0,1.0,1.0,1.0,1.0,1.0,27.6886,18.1681,12.2757,3.9608,1.9009,0.5658,1.0092,1.0119,1.0099,1.0072,0.9897,1.0039,0.0,33.3333,60.0,40.0,71.4286,57.1429,85.7143,0.0,23.8095,33.3333,11.9048,14.2857,54.2975,30.3196,14.85,2.2257,4.2701,3.6952,3.98,7.0833,9.2638,12.9205,14.5137,16.6991,13.4369,13.2475,12.495,12.3578,13.3249,15.5089,0.0041,0.0114,0.0205,0.0589,0.1029,0.2532,0.0139,0.0214,0.0277,0.0563,0.0945,0.2352,1.9025,1.8707,1.9343,1.9269,1.8666,1.8968,1.8968,1.8706,1.923,1.9167,1.8738,1.8953,1.9467,1.8635,1.9051,1.8709,1.9166,1.9624,1.8039,1.6856,1.6554,1.7011,1.765,1.8867,1.8917,1.712,-0.0052,0.0007,-0.0059,55.0771,60.4651,-0.7426,58.5963,1.9564,37055269.5387,333972824.0
2007-06-29,1.9387,1827152.0,CPR.MI,1.9108,1.9085,1.902,1.8992,1.9048,1.9165,1.9206,1.9142,1.9089,1.9022,1.9014,1.9107,1.9318,1.9237,1.9175,1.905,1.9029,1.9055,1.9044,1.9123,1.9066,1.9117,1.9132,1.9102,75.8618,68.5416,64.046,56.7738,54.2678,51.9411,63.9886,42.5501,31.148,15.6,10.8498,6.8608,0.025,0.0588,0.0362,0.055,-0.0075,-0.005,100.0,149.6711,167.3589,273.6048,90.1236,29.6535,1.0,1.0,1.0,1.0,1.0,1.0,51.7236,37.0833,28.092,13.5476,8.5356,3.8823,1.0131,1.0313,1.0191,1.0292,0.9961,0.9974,0.0,100.0,100.0,20.0,100.0,42.8571,100.0,71.4286,19.0476,28.5714,9.5238,11.9048,85.1564,64.3207,46.9288,17.1383,7.9647,1.4709,2.4363,5.2898,7.5306,11.7099,13.6309,16.2198,30.3894,24.362,20.8486,16.5538,15.9901,16.704,0.0027,0.0091,0.0176,0.0547,0.098,0.2472,0.0343,0.0421,0.0488,0.0773,0.115,0.2546,1.9108,1.8627,1.959,1.9478,1.8692,1.9085,1.902,1.8624,1.9416,1.9292,1.8692,1.8992,1.9451,1.8644,1.9048,1.871,1.9165,1.962,1.9393,1.7824,1.723,1.7204,1.7667,1.8717,1.8922,1.7129,-0.0016,0.0034,-0.0051,60.155,66.6667,-0.5237,64.8015,1.9536,38882421.5387,335799976.0
2007-07-02,1.9325,1125548.0,CPR.MI,1.9283,1.9158,1.9079,1.9013,1.9048,1.9167,1.9315,1.9222,1.9165,1.9067,1.9039,1.9114,1.9351,1.931,1.9257,1.9118,1.9077,1.9078,1.9129,1.9136,1.908,1.9122,1.9133,1.9103,67.4541,63.9242,60.8463,55.2879,53.3212,51.5012,71.878,47.6801,34.015,15.9418,10.8178,6.7562,0.0525,0.0363,0.0413,0.03,0.0013,0.0088,68.2927,98.3936,129.5984,228.2942,124.065,49.873,0.2609,0.2609,0.2609,0.2609,0.2609,0.2609,34.9082,27.8484,21.6927,10.5759,6.6423,3.0025,1.0279,1.0191,1.0218,1.0158,1.0006,1.0045,33.3333,100.0,100.0,0.0,100.0,28.5714,100.0,64.2857,14.2857,23.8095,7.1429,9.5238,87.6567,68.2,51.217,20.3864,10.178,2.4665,1.7624,4.379,6.5859,10.9818,13.0819,15.9123,26.7943,23.1618,20.4149,16.6059,16.0466,16.7171,0.0018,0.0073,0.0151,0.0508,0.0934,0.2413,0.0279,0.0387,0.0468,0.0768,0.1145,0.2535,1.9283,1.9071,1.9496,1.9567,1.8748,1.9158,1.9079,1.8643,1.9514,1.9359,1.8668,1.9013,1.9453,1.8643,1.9048,1.871,1.9167,1.9624,1.7929,1.7281,1.6942,1.7089,1.7589,1.8685,1.8926,1.7138,0.0006,0.0046,-0.0039,71.8577,88.4413,-0.3735,65.0906,1.9508,39127105.8865,334674428.0
2007-07-03,1.9212,1109476.0,CPR.MI,1.9308,1.9173,1.9137,1.9033,1.904,1.9174,1.9279,1.924,1.9199,1.9093,1.9054,1.9116,1.9268,1.9282,1.9258,1.9145,1.91,1.9089,1.9131,1.9137,1.9088,1.9124,1.9134,1.9104,51.9182,55.5102,55.0689,52.6185,51.6193,50.7093,73.4211,50.6787,35.9751,16.1695,10.7545,6.6478,0.0075,0.0075,0.0413,0.0275,-0.0175,0.0287,-20.0,52.4554,74.7497,147.3308,114.4348,33.1747,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,3.8364,11.0203,10.1377,5.2369,3.2386,1.4186,1.0039,1.0039,1.0219,1.0145,0.991,1.0152,0.0,100.0,100.0,0.0,100.0,14.2857,100.0,57.1429,9.5238,19.0476,4.7619,7.1429,76.5074,62.6729,47.7354,19.1291,9.4869,2.202,2.4888,4.34,6.2654,10.5367,12.7051,15.679,18.6991,18.9141,17.7102,15.5213,15.3683,16.385,0.0025,0.0071,0.0142,0.0484,0.0902,0.2368,0.0186,0.0309,0.0401,0.0713,0.1091,0.2475,1.9308,1.9164,1.9453,1.9583,1.8762,1.9173,1.9137,1.8761,1.9514,1.939,1.8676,1.9033,1.9423,1.8657,1.904,1.8723,1.9174,1.9625,1.7228,1.7029,1.6837,1.7077,1.7593,1.8719,1.8929,1.7147,0.0015,0.0043,-0.0028,79.4767,83.3221,-0.3364,63.2752,1.9482,38572367.8865,333564952.0
