date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2013-06-24,23.265,2399715.0,AMS.MC,23.7167,24.064,24.1329,23.9939,23.8595,23.4857,23.5567,23.8233,23.9632,24.0486,23.9551,23.787,23.3579,23.5815,23.7632,24.0508,24.1983,24.3999,23.7124,24.0706,24.1598,24.0355,23.8209,23.9815,8.9624,20.1724,27.9137,41.997,48.7007,56.0632,61.7286,44.1131,34.0956,28.7959,31.1437,25.293,-1.275,-1.105,-0.94,-0.065,-0.485,1.21,-100.0,-127.3694,-172.6945,-141.4469,-114.6149,-28.453,-0.4877,-0.4877,-0.4877,-0.4877,-0.4877,-0.4877,-82.0752,-59.6552,-44.1725,-16.0059,-2.5986,12.1265,0.948,0.9547,0.9612,0.9972,0.9796,1.0549,33.3333,100.0,60.0,100.0,71.4286,100.0,85.7143,100.0,100.0,90.4762,0.0,95.2381,80.1814,55.4019,39.5053,13.9634,2.5273,10.449,57.5824,45.1835,38.9337,29.9175,25.9758,21.2795,6.3336,12.967,16.8831,22.5862,24.6952,26.2453,1.2108,1.3969,1.5559,2.0636,2.4968,3.7139,0.1332,0.4009,0.6747,1.5579,2.3737,4.5806,23.7167,22.9287,24.5046,23.0154,25.1126,24.064,24.1329,23.2176,25.0481,24.808,23.1799,23.9939,23.028,24.691,23.8595,23.4857,22.0882,24.8833,3.0127,2.6578,2.4539,2.1178,1.9674,1.7862,16.0024,20.4179,-0.1054,0.2128,0.3182,13.9913,30.182,0.8174,37.364,24.935,124453662.4448,-35423319.0
2013-06-25,23.64,1635747.0,AMS.MC,23.5217,23.866,24.0471,24.0043,23.8474,23.5237,23.5183,23.682,23.84,24.0014,23.9351,23.7942,23.4995,23.5584,23.6809,23.962,24.1313,24.3777,23.7046,23.9992,24.1313,24.0322,23.8192,23.9697,41.0057,39.9205,42.0801,48.849,53.0951,58.1577,57.6009,42.8286,33.1102,27.312,29.7276,24.9872,-0.585,-0.99,-0.6,0.145,-0.255,1.595,4.2552,-53.5299,-75.8212,-83.1932,-50.7917,6.5717,0.4087,0.4087,0.4087,0.4087,0.4087,0.4087,-17.9886,-20.1591,-15.8399,-2.3021,6.1903,16.3153,0.9759,0.9598,0.9752,1.0062,0.9893,1.0724,0.0,66.6667,40.0,80.0,57.1429,85.7143,78.5714,92.8571,95.2381,85.7143,2.381,92.8571,49.3455,37.691,27.1976,8.0209,1.405,12.4493,40.7304,36.6006,33.2959,27.4333,24.428,20.5789,13.8148,16.5628,19.0571,23.3593,25.1243,26.4314,0.8072,1.1175,1.3336,1.9162,2.3779,3.6255,0.2738,0.5057,0.7633,1.6317,2.4457,4.6566,23.5217,23.1583,23.885,22.9548,24.7772,23.866,24.0471,23.0773,25.0169,24.7961,23.2125,24.0043,23.0109,24.6839,23.8474,23.5237,22.2001,24.8473,2.7945,2.5832,2.4205,2.1105,1.9608,1.7744,16.0247,20.4501,-0.1166,0.1725,0.2891,21.4624,21.0572,0.9187,40.5418,24.9141,124923048.6859,-33787572.0
2013-06-26,24.005,2311359.0,AMS.MC,23.6367,23.759,23.995,24.0246,23.8429,23.5696,23.76,23.7283,23.8295,24.0015,23.9494,23.8166,23.8438,23.76,23.7917,23.9804,24.1353,24.3891,23.723,23.9995,24.1282,24.0318,23.8202,23.9712,61.0313,53.8199,52.6472,54.4849,56.871,60.0562,45.3473,38.6134,30.6954,25.5554,28.5465,24.7316,0.345,-0.535,-0.365,0.285,-0.095,1.93,98.0936,19.1138,-21.0247,-27.6317,5.5318,42.9718,0.7324,0.7324,0.7324,0.7324,0.7324,0.7324,22.0626,7.6398,5.2944,8.9698,13.7419,20.1123,1.0146,0.9782,0.985,1.012,0.9961,1.0874,0.0,33.3333,20.0,60.0,42.8571,71.4286,71.4286,85.7143,90.4762,80.9524,0.0,90.4762,20.84,21.7523,16.2066,2.7204,4.9234,14.2523,31.7257,31.7294,30.0172,25.9339,23.4783,20.1398,20.7829,20.3918,21.6446,24.5603,25.9099,26.8347,0.5381,0.894,1.1431,1.7794,2.2646,3.5392,0.3525,0.5746,0.8243,1.6851,2.4992,4.7157,23.6367,23.0324,24.2409,23.0983,24.4197,23.759,23.995,23.0617,24.9283,24.8007,23.2486,24.0246,23.0109,24.6748,23.8429,23.5696,22.3183,24.8209,2.3554,2.3476,2.2663,2.0416,1.9134,1.743,16.047,20.4856,-0.0968,0.168,0.2649,37.7298,24.3945,1.0247,44.0738,24.8935,127104189.9107,-31476213.0
2013-06-27,24.42,1562037.0,AMS.MC,24.0217,23.798,23.965,24.0864,23.8819,23.6201,24.1517,23.9487,23.9357,24.0542,24.0019,23.8561,24.2814,24.1073,24.0489,24.098,24.2095,24.4364,24.0328,24.0055,24.132,24.0485,23.8373,23.992,75.3195,65.2469,61.8741,59.8955,60.6524,62.0611,41.1867,33.5508,27.6436,24.4797,27.8506,24.5958,1.155,0.195,-0.21,0.865,0.82,2.12,100.0,115.7539,51.4161,37.3989,65.9968,90.6299,0.6777,0.6777,0.6777,0.6777,0.6777,0.6777,50.639,30.4937,23.7481,19.7909,21.3048,24.1222,1.0496,1.008,0.9915,1.0367,1.0347,1.0951,100.0,0.0,0.0,40.0,28.5714,57.1429,64.2857,78.5714,85.7143,76.1905,0.0,88.0952,32.8655,13.3002,9.3325,10.4953,13.9341,19.0254,20.668,25.0154,25.3235,23.6848,22.0276,19.4537,40.904,32.6904,30.5367,29.2393,29.1602,28.5952,0.3588,0.7152,0.9798,1.6523,2.1568,3.4549,0.71,0.9347,1.1815,2.0397,2.8552,5.0784,24.0217,23.3844,24.659,23.0194,24.5766,23.798,23.965,23.1046,24.8254,24.8405,23.3324,24.0864,23.0227,24.7412,23.8819,23.6201,22.4073,24.8329,2.3694,2.3416,2.2635,2.0405,1.9093,1.7316,16.0694,20.525,-0.0553,0.1957,0.251,63.0057,40.7326,1.0691,47.913,24.8731,128304763.8032,-29914176.0
2013-06-28,24.555,2160520.0,AMS.MC,24.3267,23.977,23.9671,24.1482,23.9357,23.6711,24.4183,24.201,24.0832,24.1167,24.0631,23.8996,24.5267,24.3715,24.2759,24.2256,24.2961,24.4915,24.2649,24.0867,24.1339,24.0703,23.8689,24.0183,79.065,68.4239,64.4993,61.4988,61.7965,62.6852,42.5166,31.3754,26.0574,23.7659,27.3209,24.4995,0.915,0.895,0.015,0.865,1.13,2.14,86.802,104.1308,97.886,80.0215,96.9346,121.6484,0.0448,0.0448,0.0448,0.0448,0.0448,0.0448,58.13,36.8479,28.9987,22.9977,23.5931,25.3705,1.0387,1.0378,1.0006,1.0365,1.0482,1.0955,100.0,0.0,100.0,20.0,14.2857,42.8571,57.1429,71.4286,80.9524,71.4286,9.5238,85.7143,45.1764,22.6738,16.5407,14.4863,16.7254,20.5514,16.0281,21.8197,23.0002,22.5201,21.2638,19.0849,42.4435,34.6157,32.117,30.1501,29.8053,28.9585,0.2392,0.5722,0.8398,1.5342,2.0541,3.3727,0.6333,0.9077,1.1727,2.054,2.8792,5.1175,24.3267,23.8586,24.7947,23.0172,24.9368,23.977,23.9671,23.101,24.8333,24.904,23.3925,24.1482,23.0564,24.8151,23.9357,23.6711,22.4856,24.8566,2.0257,2.1359,2.1243,1.9818,1.8734,1.7135,16.0919,20.5653,-0.02,0.226,0.246,81.9499,60.8951,1.0271,49.4282,24.8528,129239910.5932,-27753656.0
2013-07-01,24.045,3270790.0,AMS.MC,24.34,24.133,23.9414,24.145,23.9614,23.7079,24.2775,24.2237,24.1027,24.103,24.073,23.917,24.2126,24.2259,24.1979,24.2004,24.2812,24.4955,24.2632,24.0823,24.133,24.0702,23.8718,24.0191,42.5087,47.7921,49.4822,52.8953,55.4061,58.9333,34.6554,27.4308,23.4769,22.111,26.3206,24.2545,0.04,0.78,-0.18,-0.045,0.54,1.545,-93.643,0.8569,31.6139,-18.2757,17.5576,54.7922,-0.573,-0.573,-0.573,-0.573,-0.573,-0.573,-14.9825,-4.4157,-1.0356,5.7906,10.8122,17.8665,1.0017,1.0335,0.9926,0.9981,1.023,1.0687,66.6667,0.0,80.0,0.0,0.0,28.5714,50.0,64.2857,76.1905,66.6667,7.1429,83.3333,18.9329,11.6527,7.9937,0.5981,6.3164,14.2124,36.5499,32.8018,30.8074,26.8235,24.4067,20.9032,24.9132,25.9551,26.2467,27.1463,27.6978,27.8293,0.6194,0.9177,1.1799,1.8846,2.4163,3.7524,0.4222,0.7262,1.0052,1.9073,2.7421,4.9957,24.34,23.9085,24.7715,23.4833,24.7827,24.133,23.9414,23.097,24.7859,24.9021,23.3879,24.145,23.1026,24.8202,23.9614,23.7079,22.5753,24.8404,2.3495,2.3272,2.2754,2.0872,1.9606,1.7775,16.1144,20.6001,-0.0317,0.2064,0.2381,82.2044,75.72,0.9234,50.3571,24.8328,128762161.027,-31024446.0
2013-07-02,24.01,1951498.0,AMS.MC,24.2033,24.207,23.9914,24.1293,23.9962,23.7455,24.1125,24.1827,24.1198,24.085,24.0774,23.931,24.0659,24.1217,24.1291,24.17,24.2609,24.4949,24.2169,24.0789,24.1299,24.0695,23.875,24.0188,40.5774,46.5871,48.5767,52.354,54.9963,58.6863,24.2076,22.6241,20.446,20.78,25.4614,24.0403,-0.41,0.37,0.35,-0.22,0.73,1.58,-47.9845,-31.149,26.7622,-13.503,14.0814,53.7958,-0.4359,-0.4359,-0.4359,-0.4359,-0.4359,-0.4359,-18.8452,-6.8258,-2.8467,4.708,9.9925,17.3726,0.9832,1.0157,1.0148,0.9909,1.0314,1.0704,33.3333,100.0,60.0,0.0,71.4286,14.2857,42.8571,57.1429,71.4286,61.9048,4.7619,80.9524,3.312,3.3973,2.2605,3.4765,8.2769,15.2544,24.0815,26.0051,26.1477,24.6163,22.9809,20.228,22.5375,24.2962,24.9917,26.3895,27.1283,27.5101,0.413,0.7342,1.0113,1.75,2.3012,3.663,0.3865,0.6859,0.9666,1.8761,2.7165,4.9817,24.2033,23.7052,24.7015,23.7402,24.6738,24.207,23.9914,23.1787,24.8041,24.8878,23.3708,24.1293,23.1932,24.7991,23.9962,23.7455,22.6823,24.8086,2.3808,2.3517,2.3012,2.115,1.986,1.7957,16.137,20.6342,-0.0417,0.186,0.2277,62.0784,75.4109,0.8246,52.9864,24.813,128078300.5866,-32975944.0
2013-07-03,24.195,4605501.0,AMS.MC,24.0833,24.245,24.1243,24.1286,24.0374,23.7888,24.1083,24.1787,24.1707,24.0937,24.0955,23.952,24.154,24.1657,24.1639,24.1904,24.2741,24.5102,24.214,24.0816,24.1375,24.0701,23.884,24.0249,56.314,54.2147,53.7914,54.9767,56.7709,59.6029,20.9839,19.9001,18.4017,19.3935,24.5687,23.8085,-0.36,0.19,0.93,-0.01,0.865,1.82,100.0,-47.7059,9.7535,-8.5672,12.7668,54.0725,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,12.628,8.4293,7.5827,9.9534,13.5417,19.2057,0.9853,1.0079,1.04,0.9996,1.0371,1.0813,0.0,100.0,40.0,0.0,57.1429,0.0,35.7143,50.0,66.6667,57.1429,2.381,78.5714,14.5367,9.0039,6.1361,1.3691,6.7137,14.3062,19.8085,22.9956,23.9285,23.5373,22.3112,19.9469,14.7804,19.1966,21.1617,24.1908,25.5226,26.607,0.3453,0.6574,0.9368,1.695,2.2616,3.6458,0.2577,0.5488,0.8285,1.7421,2.5872,4.8631,24.0833,23.9228,24.2438,23.8213,24.6687,24.245,24.1243,23.5657,24.6829,24.8868,23.3703,24.1286,23.2884,24.7863,24.0374,23.7888,22.8074,24.7702,2.4017,2.363,2.3117,2.126,1.9951,1.7986,16.1597,20.6698,-0.0361,0.1826,0.2187,46.9858,63.7562,0.7482,55.5368,24.7934,130304292.7366,-28370443.0
2013-07-04,24.685,1692801.0,AMS.MC,24.2967,24.298,24.2736,24.1604,24.094,23.8456,24.4092,24.3253,24.3109,24.1679,24.1544,23.9936,24.5538,24.4608,24.3998,24.3277,24.3695,24.5679,24.3877,24.1017,24.2081,24.0801,23.9152,24.056,78.712,68.9126,64.8164,61.0866,61.043,61.8965,28.6517,20.7309,18.1905,18.9253,24.0888,23.6805,0.64,0.265,1.045,0.445,1.19,2.385,100.0,91.5232,116.3502,84.2889,106.9146,132.8088,0.4771,0.4771,0.4771,0.4771,0.4771,0.4771,57.424,37.8253,29.6328,22.1731,22.0861,23.7929,1.0266,1.0109,1.0442,1.0184,1.0506,1.107,100.0,66.6667,100.0,80.0,100.0,0.0,28.5714,42.8571,61.9048,52.381,0.0,76.1905,43.9871,24.0541,16.9231,12.839,14.4908,18.4307,13.2519,18.3754,20.4282,21.6737,21.057,19.3242,34.0654,30.0153,28.7509,28.0589,28.1938,28.0568,0.2302,0.5259,0.803,1.574,2.1539,3.559,0.5918,0.859,1.1302,2.0377,2.884,5.1673,24.2967,23.7271,24.8662,23.7515,24.8445,24.298,24.2736,23.7554,24.7918,24.9702,23.3505,24.1604,23.3378,24.8503,24.094,23.8456,22.9425,24.7487,2.3458,2.3187,2.2749,2.1014,1.9733,1.7764,16.1824,20.7099,-0.0014,0.2169,0.2183,58.8215,55.9619,0.5919,58.5545,24.7739,131469057.8547,-26677642.0
2013-07-05,24.775,849234.0,AMS.MC,24.5517,24.342,24.3836,24.1893,24.1443,23.9011,24.6483,24.4843,24.4362,24.2499,24.2163,24.0369,24.754,24.6668,24.5897,24.4596,24.4665,24.6288,24.5599,24.1202,24.264,24.0904,23.9448,24.089,81.3469,71.0466,66.5277,62.1038,61.7717,62.2992,37.3435,22.9906,18.8728,18.7229,23.7391,23.5847,0.765,0.22,0.77,0.405,1.055,2.33,72.7412,103.7441,114.771,106.1437,128.3021,161.0586,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,62.6937,42.0933,33.0555,24.2076,23.5433,24.5984,1.0319,1.009,1.0321,1.0166,1.0445,1.1038,100.0,33.3333,100.0,60.0,100.0,0.0,21.4286,35.7143,57.1429,47.619,0.0,73.8095,54.7273,32.0296,22.9668,16.0917,16.7465,19.6568,9.8498,15.6425,18.2604,20.46,20.2265,18.9036,33.6635,30.3848,29.1487,28.3076,28.3637,28.1535,0.1535,0.4207,0.6883,1.4615,2.0514,3.4743,0.5245,0.8172,1.0987,2.0221,2.8767,5.1743,24.5517,24.0419,25.0614,23.6938,24.9902,24.342,24.3836,23.8156,24.9515,25.0541,23.3245,24.1893,23.3547,24.9339,24.1443,23.9011,23.0652,24.737,2.0963,2.1712,2.1734,2.0595,1.9494,1.7663,16.2053,20.7506,0.0242,0.2485,0.2243,76.7471,60.8515,0.4559,57.2913,22.85,131787520.6047,-25828408.0
2013-07-08,24.82,1764702.0,AMS.MC,24.76,24.497,24.4407,24.2029,24.2045,23.9379,24.7825,24.6437,24.5454,24.334,24.2777,24.0796,24.8431,24.7954,24.7278,24.5755,24.557,24.6886,24.6755,24.3864,24.2924,24.0968,23.9844,24.1108,82.9313,72.2377,67.4513,62.6298,62.1434,62.5022,47.4362,26.8892,20.6149,18.8509,23.5526,23.5311,0.625,0.775,0.4,0.19,1.265,1.545,100.0,91.9716,109.5552,127.986,149.0201,183.0655,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,65.8627,44.4754,34.9025,25.2597,24.2867,25.0044,1.0258,1.0322,1.0164,1.0077,1.0537,1.0664,100.0,0.0,100.0,40.0,100.0,57.1429,100.0,28.5714,52.381,100.0,0.0,100.0,67.6216,42.4836,31.0675,20.5146,19.8215,21.334,7.6141,13.7004,16.6852,19.5606,19.6074,18.5876,39.4181,33.9396,31.7251,29.6575,29.3019,28.6694,0.1023,0.3366,0.59,1.3571,1.9537,3.3915,0.5297,0.8338,1.1217,2.0577,2.9197,5.2311,24.76,24.6477,24.8723,23.8365,25.1575,24.497,24.4407,23.7945,25.0869,25.1002,23.3055,24.2029,23.4109,24.9981,24.2045,23.9379,23.0797,24.796,1.8046,1.9795,2.0351,1.9967,1.9117,1.7503,16.2282,20.7913,0.0398,0.274,0.2343,87.0827,74.2171,0.4508,52.0187,22.8705,130493395.6086,-24063706.0
2013-07-09,25.275,1933683.0,AMS.MC,24.9567,24.75,24.5436,24.2554,24.28,23.9863,25.04,24.903,24.7539,24.4769,24.375,24.1418,25.2008,25.1081,25.0103,24.7801,24.713,24.7845,24.9419,24.7813,24.3832,24.1291,24.0584,24.1577,92.5409,81.7345,75.4436,67.5365,65.6857,64.4831,57.7547,32.1155,23.3412,19.3224,23.5402,23.5243,0.59,1.265,0.72,0.735,1.585,2.035,100.0,106.8114,114.1946,147.862,177.1069,212.633,0.9444,0.9444,0.9444,0.9444,0.9444,0.9444,85.0819,63.4691,50.8871,35.073,31.3714,28.9661,1.0239,1.0527,1.0293,1.03,1.0669,1.0876,100.0,0.0,100.0,20.0,100.0,42.8571,100.0,21.4286,47.619,100.0,73.8095,100.0,78.3917,53.0209,39.6986,25.4518,23.2922,23.2488,4.994,11.0563,14.4451,18.2306,18.6821,18.1097,41.2291,36.0126,33.4646,30.679,30.0277,29.081,0.0682,0.2693,0.5057,1.2602,1.8607,3.3108,0.5631,0.877,1.1715,2.1207,2.9906,5.3165,24.9567,24.505,25.4084,24.061,25.439,24.75,24.5436,23.6686,25.4185,25.2995,23.2112,24.2554,23.3997,25.1603,24.28,23.9863,23.0639,24.9088,1.8013,1.927,1.9786,1.9535,1.8764,1.7222,16.2512,20.8361,0.0743,0.3272,0.2529,89.5358,84.4552,0.6891,55.371,22.9147,132298158.101,-22130023.0
2013-07-10,25.57,1177678.0,AMS.MC,25.2217,25.025,24.7614,24.3514,24.3505,24.038,25.3467,25.1763,25.0105,24.6522,24.4923,24.2155,25.5301,25.4295,25.3148,25.016,24.8977,24.8997,25.2211,25.1318,24.8697,24.2195,24.1392,24.2185,95.18,85.6992,79.2901,70.2627,67.7406,65.6869,67.8783,38.8652,27.3452,20.2874,23.7822,23.5897,0.795,1.375,1.525,1.345,1.48,2.17,100.0,115.1832,118.0455,149.1137,188.6699,235.6477,0.6241,0.6241,0.6241,0.6241,0.6241,0.6241,90.36,71.3984,58.5803,40.5254,35.4813,31.3739,1.0321,1.0568,1.0634,1.0555,1.0614,1.0927,100.0,0.0,100.0,0.0,100.0,28.5714,100.0,14.2857,42.8571,100.0,71.4286,100.0,88.1254,65.8637,51.3693,32.833,28.622,26.2692,2.8147,8.1185,11.6969,16.4265,17.3896,17.4215,44.5923,39.4466,36.408,32.4858,31.3358,29.8356,0.0455,0.2154,0.4334,1.1702,1.7721,3.232,0.7204,1.0466,1.3491,2.3142,3.1932,5.535,25.2217,24.6047,25.8387,24.344,25.706,25.025,24.7614,23.7437,25.7791,25.5951,23.1077,24.3514,23.3184,25.3825,24.3505,24.038,23.0151,25.0609,2.1061,2.0753,2.0703,1.99,1.8977,1.7274,16.2744,20.8835,0.1086,0.3887,0.28,91.6224,89.4136,1.1238,64.7177,22.9859,133258675.6187,-20952345.0
2013-07-11,25.595,1554588.0,AMS.MC,25.48,25.207,24.9879,24.4896,24.4155,24.0865,25.5333,25.3663,25.2189,24.818,24.6055,24.2879,25.6411,25.6018,25.513,25.2093,25.0603,25.008,25.3873,25.3377,25.1921,24.4077,24.2106,24.274,95.3875,86.0206,79.606,70.4889,67.9116,65.7876,76.0129,45.7264,31.8369,21.5594,24.1994,23.7081,0.775,0.91,1.585,1.935,1.365,2.04,100.0,117.1685,123.6815,151.4674,199.8027,259.1539,-0.5128,-0.5128,-0.5128,-0.5128,-0.5128,-0.5128,90.7749,72.0412,59.2119,40.9777,35.8233,31.5752,1.0312,1.0369,1.066,1.0818,1.0563,1.0866,100.0,0.0,100.0,0.0,100.0,14.2857,100.0,7.1429,38.0952,100.0,69.0476,100.0,92.2821,73.1713,58.7869,38.0946,32.5448,28.5646,2.0664,6.8583,10.4177,15.5119,16.7178,17.0543,51.4831,44.2686,40.1377,34.603,32.8493,30.6931,0.0303,0.1723,0.3715,1.0866,1.6877,3.155,0.7553,1.1123,1.4314,2.4239,3.3162,5.6782,25.48,25.1894,25.7706,24.5008,25.9132,25.207,24.9879,24.0365,25.9392,25.8222,23.1571,24.4896,23.2577,25.5733,24.4155,24.0865,22.9705,25.2026,1.9106,1.9633,1.9905,1.9549,1.8782,1.7209,16.2977,20.9306,0.1235,0.4344,0.3109,90.6918,90.6167,1.458,65.9229,23.0919,132301998.108,-19397757.0
2013-07-12,25.37,1422799.0,AMS.MC,25.5117,25.326,25.1557,24.64,24.471,24.1258,25.4783,25.4207,25.3145,24.9354,24.6922,24.3476,25.4886,25.5527,25.5311,25.3053,25.16,25.0874,25.3868,25.3431,25.2365,24.5713,24.2541,24.3072,60.3323,68.6594,68.6179,65.6493,64.6722,64.055,58.093,43.3895,31.9992,21.9092,24.223,23.7209,0.095,0.595,1.175,2.105,1.165,1.65,-27.7419,41.9746,67.1129,108.6595,142.5127,201.1883,-0.7297,-0.7297,-0.7297,-0.7297,-0.7297,-0.7297,20.6646,37.3189,37.2358,31.2987,29.3444,28.1099,1.0038,1.024,1.0486,1.0905,1.0481,1.0696,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,0.0,33.3333,95.2381,66.6667,97.619,22.2531,34.042,32.9729,26.4566,24.695,24.2421,20.8876,17.07,17.1231,18.542,18.7555,18.1574,32.8446,34.6903,33.97,31.8826,31.0566,29.778,0.3202,0.4379,0.6184,1.309,1.9073,3.3799,0.5035,0.8898,1.2269,2.2508,3.1583,5.543,25.5117,25.3103,25.713,24.7657,25.8863,25.326,25.1557,24.437,25.8744,25.8558,23.4242,24.64,23.249,25.6929,24.471,24.1258,22.9496,25.3021,2.0142,2.0221,2.0338,1.9876,1.9088,1.7469,16.3211,20.975,0.1091,0.4473,0.3382,75.0873,85.8005,1.6606,61.0505,23.2328,131648288.5172,-20820556.0
2013-07-15,25.47,1634370.0,AMS.MC,25.4783,25.456,25.2679,24.7707,24.5295,24.1632,25.4575,25.4687,25.393,25.046,24.7831,24.4101,25.4958,25.5661,25.575,25.4035,25.2615,25.1692,25.3914,25.3655,25.2832,24.709,24.3023,24.3407,68.1384,71.8192,70.7139,66.7422,65.4415,64.4809,50.9516,42.909,32.8396,22.4254,24.3361,23.7588,-0.1,0.65,0.785,1.83,1.23,1.57,1.0049,56.0551,69.1857,105.1053,137.0472,195.1405,0.1404,0.1404,0.1404,0.1404,0.1404,0.1404,36.2767,43.6384,41.4279,33.4844,30.8829,28.9617,0.9961,1.0262,1.0318,1.0774,1.0507,1.0657,33.3333,0.0,60.0,0.0,71.4286,0.0,85.7143,0.0,28.5714,90.4762,64.2857,95.2381,36.6688,40.987,37.8819,29.1363,26.5969,25.3138,13.409,13.3592,14.4606,17.0587,17.713,17.6052,28.9367,31.9163,32.0978,31.0864,30.5493,29.5393,0.2135,0.3503,0.5301,1.2155,1.8165,3.2994,0.4607,0.8369,1.1766,2.215,3.1329,5.536,25.4783,25.2942,25.6624,25.2149,25.6971,25.456,25.2679,24.6385,25.8972,25.92,23.6214,24.7707,23.2413,25.8177,24.5295,24.1632,22.9202,25.4062,2.0835,2.0589,2.0561,1.9982,1.9173,1.7519,16.3445,21.0199,0.0977,0.4603,0.3626,62.9168,76.232,1.7122,54.19,23.3667,130816761.2036,-19186186.0
2013-07-16,25.675,1165073.0,AMS.MC,25.505,25.536,25.3964,24.89,24.5917,24.2036,25.5558,25.5417,25.4948,25.1666,24.8872,24.4804,25.6449,25.6752,25.6829,25.5294,25.3827,25.2629,25.3983,25.4029,25.3683,24.8469,24.3602,24.3823,80.1501,77.6051,74.7478,68.9249,66.9888,65.3432,46.1907,42.5246,33.5599,22.9048,24.4437,23.7958,0.08,0.4,0.9,1.67,1.305,1.695,96.9232,75.5472,81.3573,100.6915,129.4505,188.3992,0.0946,0.0946,0.0946,0.0946,0.0946,0.0946,60.3003,55.2101,49.4956,37.8499,33.9776,30.6864,1.0031,1.0158,1.0363,1.0696,1.0535,1.0707,0.0,33.3333,40.0,0.0,57.1429,0.0,78.5714,0.0,23.8095,85.7143,61.9048,92.8571,36.6688,40.987,37.8819,29.1363,26.5969,25.3138,9.8738,11.3103,12.9004,16.1322,17.0496,17.247,21.3078,27.0213,28.6348,29.398,29.4052,28.9382,0.1423,0.2802,0.4544,1.1287,1.73,3.2209,0.3071,0.6695,1.0086,2.0568,2.9837,5.4042,25.505,25.2511,25.7589,25.3246,25.7474,25.536,25.3964,24.8618,25.9311,26.0433,23.7367,24.89,23.2172,25.9661,24.5917,24.2036,22.8795,25.5276,1.8713,1.93,1.9597,1.9464,1.8819,1.7318,16.3682,21.0665,0.0952,0.4816,0.3864,62.3704,66.7915,1.7762,52.5871,23.4938,130879731.8248,-18021113.0
