date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Middle Band 7,Real Upper Band 7,Real Lower Band 14,Real Middle Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2006-05-17,46.63,2830563.0,AAL,48.0767,48.274,49.0143,47.6557,45.3938,41.9148,47.5567,47.9307,48.3404,48.3442,47.2871,44.0836,46.9625,47.5923,48.2665,49.4663,49.366,47.5743,48.0615,47.8884,48.1598,47.6898,45.7533,45.5181,27.5776,39.7491,46.5055,55.586,58.1983,59.9095,52.4266,37.9778,38.0109,38.0538,33.1086,24.6822,-1.39,-3.47,-0.67,2.33,9.58,11.2,-100.0,-158.8853,-156.5818,-42.1559,24.8656,78.5713,-0.4943,-0.4943,-0.4943,-0.4943,-0.4943,-0.4943,-44.8449,-20.5018,-6.9889,11.172,16.3966,19.8189,0.9711,0.9307,0.9858,1.0526,1.2586,1.3161,100.0,0.0,0.0,100.0,100.0,28.5714,0.0,64.2857,76.1905,14.2857,88.0952,0.0,81.3754,45.8325,21.9143,9.9085,18.3355,22.5791,44.5246,32.2908,26.8227,20.6015,19.1154,18.7665,4.572,11.994,17.1799,25.1331,27.6991,29.7127,2.9594,3.717,4.3308,6.242,8.1069,13.8114,0.3039,1.3806,2.7738,7.6151,11.7472,21.8674,50.6442,45.5091,48.0767,48.274,46.1123,50.4357,45.9342,49.0143,52.0944,43.1545,47.6557,52.157,37.4586,53.329,45.3938,41.9148,32.8405,50.989,4.7514,4.9372,4.9465,4.6412,4.331,3.7608,9.0996,28.5218,2.5218,2.7227,-0.2009,23.8327,29.7524,10.1974,51.1266,45.2722,58611109.8741,130667559.0
2006-05-18,46.9,2274799.0,AAL,47.1267,47.83,48.3386,47.9157,45.7967,42.1517,46.9683,47.4727,47.8118,48.2434,47.424,44.3155,46.7587,47.1198,47.7116,49.1049,49.2356,47.7316,47.6831,47.8113,47.9674,47.6653,45.8229,45.5726,33.507,42.3173,48.0899,56.2835,58.6723,60.1767,62.0762,39.5487,35.7114,36.0434,32.4051,24.6321,-2.85,-2.22,-4.73,3.64,8.46,9.95,-31.1236,-70.0908,-98.0345,-45.8775,26.8078,80.021,0.1685,0.1685,0.1685,0.1685,0.1685,0.1685,-32.9859,-15.3654,-3.8201,12.5671,17.3447,20.3534,0.9427,0.9548,0.9084,1.0841,1.2201,1.2693,66.6667,0.0,20.0,80.0,85.7143,14.2857,0.0,57.1429,71.4286,9.5238,85.7143,0.0,81.3754,45.8325,21.9143,9.9085,18.3355,22.5791,36.9386,29.3868,25.1678,19.956,18.6942,18.5318,3.7931,10.9153,16.1199,24.3457,27.0888,29.3411,1.9729,2.9736,3.7121,5.7962,7.7208,13.4826,0.2026,1.1045,2.3776,7.0711,11.1878,21.3467,48.1731,46.0802,47.1267,47.83,45.634,50.026,45.8275,48.3386,50.8496,44.0903,47.9157,51.7411,38.4796,53.1137,45.7967,42.1517,33.0887,51.2146,3.7961,4.315,4.4926,4.4235,4.1934,3.6963,9.1976,28.7056,2.2932,2.6368,-0.3437,17.8441,22.6056,9.5794,43.0913,45.79,57614287.8404,132942358.0
2006-05-19,47.4,4321716.0,AAL,46.9767,47.706,47.9529,48.1814,46.2443,42.3998,47.105,47.3293,47.5771,48.1747,47.5698,44.5596,47.118,47.1631,47.5676,48.9188,49.1953,47.9182,47.6717,47.8042,47.9243,47.6569,45.9347,45.6482,45.8273,47.4977,51.2119,57.6112,59.5639,60.674,44.7341,34.2816,31.0826,34.646,31.928,24.6328,-0.45,-0.62,-2.7,3.72,9.4,10.42,100.0,-18.1559,-40.0525,-43.1851,33.0505,84.2,0.0,0.0,0.0,0.0,0.0,0.0,-8.3454,-5.0047,2.4237,15.2224,19.1279,21.3479,0.9906,0.9871,0.9461,1.0852,1.2474,1.2818,33.3333,0.0,0.0,60.0,71.4286,0.0,0.0,50.0,66.6667,4.7619,83.3333,52.381,10.0499,13.213,3.3096,16.4793,22.3868,24.662,25.3391,24.4613,22.2935,18.8187,17.9504,18.116,20.7111,18.7516,20.8651,26.2448,28.3056,29.9766,1.3153,2.3789,3.1818,5.3822,7.3532,13.1616,1.0751,1.8236,2.9779,7.5061,11.595,21.7785,47.6146,46.3387,46.9767,47.706,45.497,49.915,45.8456,47.9529,50.0601,45.1317,48.1814,51.2312,39.7907,52.6979,46.2443,42.3998,33.3462,51.4533,3.6503,4.1034,4.3015,4.3098,4.1154,3.6521,9.2961,28.8925,2.1278,2.535,-0.4072,28.4509,23.3759,8.5696,43.9295,45.79,56209067.3005,137264074.0
2006-05-22,47.0,3854692.0,AAL,47.1,47.156,47.65,48.2957,46.6857,42.576,47.1167,47.094,47.3389,48.0171,47.6385,44.7735,46.9784,46.9865,47.301,48.6524,49.0778,48.0504,47.6281,47.641,47.8694,47.648,46.0081,45.6865,37.4913,43.5835,48.49,56.1423,58.5037,60.0594,45.3512,34.3176,29.4787,32.6538,31.1417,24.5416,0.37,-2.75,-2.12,1.6,9.27,7.4,-80.292,-62.8762,-77.3329,-108.5773,3.2989,67.275,-0.2299,-0.2299,-0.2299,-0.2299,-0.2299,-0.2299,-25.0174,-12.833,-3.0199,12.2845,17.0074,20.1187,1.0079,0.9447,0.9568,1.0352,1.2457,1.1869,100.0,66.6667,0.0,100.0,100.0,14.2857,0.0,42.8571,61.9048,0.0,80.9524,50.0,46.5855,34.4615,19.8554,6.7561,15.4155,20.8015,37.8206,31.44,27.318,21.5135,19.8586,19.1823,13.7815,15.3243,18.2669,24.631,27.0971,29.2588,1.9669,2.9931,3.8172,6.0877,8.093,13.9382,0.7167,1.4589,2.5525,6.9699,11.0429,21.2599,47.532,46.668,47.1,47.156,46.3038,48.0082,45.697,47.65,49.603,45.5686,48.2957,51.0228,41.4732,51.8982,46.6857,42.576,33.4594,51.6925,3.6883,4.0511,4.2472,4.3005,4.1291,3.6836,9.395,29.0736,1.9421,2.4164,-0.4744,32.5162,26.2704,7.5972,45.4495,52.18,57848419.0706,133409382.0
2006-05-23,45.19,2848525.0,AAL,46.53,46.624,47.2457,48.1093,46.8424,42.7207,46.1617,46.4387,46.7239,47.603,47.5025,44.8951,45.5914,45.904,46.3404,47.9725,48.6493,48.0039,47.1464,47.1537,47.6561,47.5908,45.9918,45.6757,16.7773,29.7272,37.8657,49.9374,53.9418,57.3658,50.6138,36.4217,29.3554,30.4047,30.198,24.3975,-1.71,-2.66,-2.83,-2.61,3.29,6.08,-100.0,-145.6504,-110.7176,-145.9998,-34.6977,49.918,-0.8657,-0.8657,-0.8657,-0.8657,-0.8657,-0.8657,-66.4454,-40.5456,-24.2686,-0.1252,7.8836,14.7315,0.9635,0.9444,0.9411,0.9454,1.0785,1.1555,100.0,33.3333,0.0,100.0,100.0,0.0,100.0,35.7143,57.1429,0.0,78.5714,47.619,61.139,44.8384,28.6154,1.1659,11.3229,18.491,35.2095,31.3469,27.8834,22.2355,20.4469,19.5321,8.4913,11.9384,15.4759,22.7601,25.6685,28.3941,1.9812,3.0645,3.9419,6.3229,8.3776,14.2763,0.4778,1.1671,2.1879,6.4721,10.517,20.7538,48.453,44.607,46.53,46.624,45.1071,48.1409,44.6883,47.2457,49.8031,44.9496,48.1093,51.269,42.0324,51.6523,46.8424,42.7207,33.6359,51.8055,4.1506,4.3266,4.4691,4.4947,4.3176,3.8537,9.4942,29.2348,1.63,2.2592,-0.6291,24.6478,28.5383,6.2133,42.869,52.1158,55263646.3854,130560857.0
2006-05-24,43.82,4654155.0,AAL,45.3367,46.062,46.3986,47.8071,46.8943,42.8424,44.8067,45.504,45.8675,47.0311,47.2277,44.9462,44.1168,44.5824,45.1288,47.0713,48.0288,47.831,45.668,46.4681,46.527,47.4418,45.9745,45.6431,10.31,22.853,31.7271,45.8104,50.794,55.4379,61.7259,42.6027,32.3826,29.3344,28.8285,24.0769,-3.58,-2.81,-5.93,-4.23,1.09,5.11,-100.0,-141.9287,-181.2285,-189.8498,-104.1665,18.2621,-0.5692,-0.5692,-0.5692,-0.5692,-0.5692,-0.5692,-79.38,-54.294,-36.5457,-8.3792,1.5879,10.8759,0.9245,0.9397,0.8808,0.912,1.0255,1.132,100.0,0.0,40.0,100.0,100.0,0.0,100.0,28.5714,52.381,0.0,76.1905,45.2381,83.9502,67.3267,50.5463,15.421,1.4389,10.9324,57.4813,45.8849,38.7889,28.2754,24.7677,21.9961,5.0153,8.9598,12.742,20.7198,24.0651,27.3958,3.6508,4.7816,5.7088,8.2012,10.3087,16.2664,0.3185,0.9337,1.8753,6.0098,10.0162,20.2596,47.9414,42.7319,45.3367,46.062,43.3551,48.7689,43.7924,46.3986,49.0047,43.9504,47.8071,51.6638,42.242,51.5465,46.8943,42.8424,33.8392,51.8456,4.8314,4.7562,4.7981,4.7279,4.5231,4.0209,9.5936,29.3806,1.2577,2.0589,-0.8012,17.9243,25.0294,4.9687,38.9331,51.9753,54404417.77,125906702.0
2006-05-25,43.9,1760858.0,AAL,44.3033,45.462,45.8343,47.4721,46.9376,42.955,44.0883,44.7833,45.2429,46.5102,46.9555,44.9954,43.7339,43.9547,44.4005,46.3566,47.4952,47.6724,44.9504,45.8293,45.9078,47.2749,45.9593,45.6146,13.2394,24.1336,32.4729,46.0906,50.9694,55.5273,69.134,47.5475,34.9774,28.3406,27.5242,23.764,-3.1,-3.0,-3.95,-4.69,0.91,4.73,-48.0978,-82.1424,-111.4136,-147.5655,-109.3695,17.4418,-0.2536,-0.2536,-0.2536,-0.2536,-0.2536,-0.2536,-73.5211,-51.7329,-35.0541,-7.8188,1.9388,11.0547,0.934,0.936,0.9175,0.9035,1.0212,1.1208,66.6667,0.0,20.0,80.0,85.7143,0.0,92.8571,21.4286,47.619,0.0,73.8095,42.8571,83.9502,67.3267,50.5463,15.421,1.4389,10.9324,43.3521,39.3682,34.9641,26.8973,23.9345,21.5835,3.7825,7.6873,11.4855,19.7099,23.2555,26.882,2.4339,3.8253,4.8933,7.6154,9.8178,15.8791,0.2124,0.7469,1.6074,5.5805,9.5393,19.7772,45.559,43.0477,44.3033,45.462,42.4512,48.4728,43.0268,45.8343,48.6417,43.158,47.4721,51.7863,42.4165,51.4587,46.9376,42.955,34.0203,51.8897,4.2629,4.4267,4.5542,4.6068,4.4495,3.9928,9.6933,29.5258,0.9581,1.8387,-0.8807,13.8038,18.792,3.0781,40.8134,51.6988,53919543.828,127667560.0
2006-05-26,46.37,4821180.0,AAL,44.6967,45.256,45.7971,47.4057,47.0362,43.1645,45.1217,45.086,45.3768,46.3632,46.9039,45.1543,45.5322,45.0419,45.0401,46.3908,47.4531,47.7445,45.0361,45.8441,45.9113,47.267,45.9643,45.6391,65.4705,53.7572,51.5407,53.9987,56.0493,58.1809,50.0612,39.9838,31.69,26.3316,26.6007,23.5693,1.18,-1.03,-0.26,-0.93,2.07,8.8,100.0,34.1936,-3.2616,-63.6153,-50.1841,44.4527,0.8596,0.8596,0.8596,0.8596,0.8596,0.8596,30.9411,7.5144,3.0813,7.9974,12.0986,16.3617,1.0261,0.9783,0.9944,0.9803,1.0467,1.2342,33.3333,0.0,0.0,60.0,71.4286,28.5714,85.7143,14.2857,42.8571,0.0,71.4286,40.4762,11.9154,9.7289,11.9652,0.2145,8.1293,15.5886,24.7996,28.9428,28.3474,24.3084,22.3338,20.7736,31.5089,23.8105,22.2886,24.4129,26.2862,28.4463,1.6226,3.0602,4.1942,7.0715,9.3503,15.5011,2.0616,2.5176,3.2978,7.1019,11.005,21.2264,47.064,42.3293,44.6967,45.256,42.6967,47.8153,43.0261,45.7971,48.5682,43.0545,47.4057,51.7569,42.6615,51.4108,47.0362,43.1645,34.3326,51.9964,4.7033,4.5604,4.5583,4.4812,4.2994,3.8339,9.7933,29.6943,0.9094,1.6528,-0.7435,38.2073,23.3118,1.6827,48.6677,51.4307,57386690.2961,132488740.0
2006-05-30,44.61,2706971.0,AAL,44.96,44.778,45.47,46.9043,47.1005,43.3288,45.0783,44.8707,45.08,45.9905,46.6834,45.2215,44.8713,44.6949,44.7131,45.9781,47.1039,47.6471,45.0231,45.7628,45.8432,47.0093,45.9525,45.6153,39.8373,39.8855,41.7422,48.5353,52.0171,55.7527,35.7121,35.752,29.7806,24.6975,25.5916,23.3415,0.79,-2.39,-2.29,-7.02,1.35,6.9,-4.1565,-3.918,-42.5418,-89.6485,-93.2618,26.3658,-0.6123,-0.6123,-0.6123,-0.6123,-0.6123,-0.6123,-20.3254,-20.229,-16.5156,-2.9295,4.0342,11.5054,1.018,0.9491,0.9512,0.864,1.0312,1.183,0.0,66.6667,0.0,40.0,57.1429,14.2857,78.5714,7.1429,38.0952,85.7143,69.0476,38.0952,7.0141,18.8247,18.3246,3.4534,5.4105,13.9988,22.9839,26.8536,26.9373,23.9272,22.1856,20.7424,19.971,18.3451,18.5939,22.3298,24.7236,27.4951,1.5817,2.9482,4.095,7.0664,9.405,15.632,1.3744,2.014,2.8267,6.5946,10.481,20.721,47.0366,42.8834,44.96,44.778,42.8973,46.6587,42.7569,45.47,48.1831,43.0233,46.9043,50.7852,42.9141,51.2869,47.1005,43.3288,34.6535,52.0041,5.1423,4.9221,4.8683,4.7287,4.5253,4.0248,9.8935,29.8434,0.7205,1.4664,-0.7459,45.7644,32.5918,0.2904,45.1057,51.1705,56492316.6177,129781769.0
2006-05-31,46.7,4916354.0,AAL,45.8933,45.08,45.37,46.6614,47.2443,43.5481,45.9483,45.5113,45.3875,45.9632,46.647,45.3783,46.2082,45.6924,45.437,46.1639,47.1574,47.742,45.2071,45.7937,45.8529,46.9993,45.9643,45.6493,64.556,56.5343,53.8875,54.4314,55.9669,57.8906,34.8295,30.2821,25.7127,23.3156,24.8948,23.1849,2.8,1.51,-0.7,-3.4,3.02,9.21,82.6446,103.8677,69.0459,-19.4069,-42.3207,49.3746,0.7391,0.7391,0.7391,0.7391,0.7391,0.7391,29.112,13.0686,7.775,8.8627,11.9338,15.7811,1.0638,1.0334,0.9852,0.9321,1.0691,1.2457,0.0,100.0,100.0,20.0,42.8571,0.0,71.4286,0.0,33.3333,80.9524,66.6667,35.7143,33.0643,8.4023,1.305,5.351,10.9583,16.7664,14.4888,20.5574,22.3279,21.7898,20.7998,20.0108,28.8029,24.3289,22.9184,24.2536,25.9194,28.0726,1.0545,2.3585,3.51,6.5616,8.9572,15.2598,2.0963,2.7912,3.6029,7.3036,11.1619,21.4076,47.7281,44.0585,45.8933,45.08,42.6322,47.5278,42.909,45.37,47.831,43.2089,46.6614,50.1139,43.3397,51.1488,47.2443,43.5481,35.0097,52.0864,5.1948,4.9135,4.8089,4.6059,4.3912,3.8903,9.9941,30.012,0.731,1.3193,-0.5883,68.0491,50.6736,-0.3443,50.6377,50.9182,58843616.3568,134698123.0
2006-06-01,46.25,5622788.0,AAL,45.8533,45.566,45.2629,46.4564,47.2848,43.6969,46.1267,45.9013,45.6075,45.9084,46.5566,45.504,46.3279,45.9976,45.7263,46.2011,47.1198,47.785,45.214,45.829,45.8577,46.9788,45.9662,45.6618,56.9932,52.6126,51.2059,53.0228,54.9444,57.2801,34.2411,25.9061,22.2259,22.0324,24.2311,23.0321,-0.12,2.43,-0.75,-2.87,0.85,6.25,43.8163,63.6605,71.2145,-17.1085,-49.1403,45.0727,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,13.9865,5.2253,2.4118,6.0457,9.8888,14.5603,0.9974,1.0555,0.984,0.9416,1.0187,1.1563,33.3333,66.6667,80.0,0.0,28.5714,0.0,64.2857,7.1429,28.5714,76.1905,64.2857,33.3333,33.0643,8.4023,1.305,5.351,10.9583,16.7664,11.4271,18.0069,20.3633,20.8218,20.1607,19.6673,22.7164,21.3105,20.9018,23.1761,25.123,27.5908,0.703,1.8868,3.0086,6.0929,8.5306,14.8965,1.3975,2.233,3.0882,6.7819,10.6304,20.8979,47.6497,44.057,45.8533,45.566,43.3588,47.7732,43.0414,45.2629,47.4844,43.2826,46.4564,49.6302,43.4404,51.1291,47.2848,43.6969,35.1933,52.2005,4.4338,4.5312,4.5636,4.5193,4.3566,3.9015,10.095,30.1744,0.695,1.1945,-0.4994,67.0212,60.2782,-1.259,49.3374,50.6735,59276138.5107,129075335.0
2006-06-02,45.85,3268633.0,AAL,46.2667,45.956,45.3571,46.3014,47.1919,43.8457,46.125,45.996,45.7543,45.8275,46.4261,45.6041,46.0383,45.9391,45.7468,46.1303,47.0121,47.7845,45.2785,45.8301,45.8576,46.9554,45.9648,45.6658,49.2936,48.8477,48.6931,51.7411,54.0232,56.7354,26.0231,20.8532,19.65,20.6567,23.5136,22.8592,1.24,1.95,0.66,-2.17,-1.95,6.25,-100.0,21.9356,49.8554,-22.7376,-55.0612,38.6032,-0.2628,-0.2628,-0.2628,-0.2628,-0.2628,-0.2628,-1.4128,-2.3046,-2.6138,3.4822,8.0464,13.4708,1.0278,1.0444,1.0146,0.9548,0.9592,1.1578,0.0,33.3333,60.0,0.0,14.2857,71.4286,57.1429,0.0,23.8095,71.4286,61.9048,30.9524,9.5869,0.6416,4.1949,2.7721,9.1637,15.7724,13.5774,18.199,20.2391,20.7354,20.1261,19.6583,16.4568,17.9669,18.6094,21.9178,24.1867,27.0207,0.7687,1.8095,2.8788,5.9577,8.4244,14.8418,0.9317,1.7864,2.647,6.2975,10.1242,20.4003,46.9611,45.5722,46.2667,45.956,44.5043,47.4077,43.1003,45.3571,47.614,43.2382,46.3014,49.3647,43.3078,51.076,47.1919,43.8457,35.4157,52.2758,4.1158,4.337,4.4318,4.4761,4.3474,3.9229,10.1962,30.3311,0.627,1.081,-0.4539,72.6107,69.227,-1.8478,52.6416,50.4361,58521838.5876,125806702.0
2006-06-05,44.58,3372654.0,AAL,45.56,45.598,45.4657,45.9321,47.0267,43.9671,45.2817,45.5373,45.56,45.598,46.1887,45.6383,44.9664,45.1977,45.2091,45.756,46.693,47.6645,44.9681,45.755,45.8397,46.7958,45.9375,45.6479,29.9948,38.0433,41.2034,47.7911,51.1635,55.0332,32.5491,22.4861,20.116,19.6569,22.5126,22.6013,-2.12,-1.79,0.76,-5.17,-3.47,5.1,-100.0,-70.0046,-36.5352,-66.1327,-84.6676,20.7048,-0.3494,-0.3494,-0.3494,-0.3494,-0.3494,-0.3494,-40.0104,-23.9134,-17.5932,-4.4178,2.327,10.0664,0.9546,0.9614,1.0173,0.8961,0.9278,1.1292,100.0,0.0,40.0,20.0,0.0,57.1429,50.0,0.0,19.0476,66.6667,59.5238,28.5714,45.6012,29.0179,22.9119,6.6604,2.4915,12.0277,26.5388,24.8711,24.6394,22.9078,21.658,20.5252,9.9153,13.6834,15.4534,20.0468,22.7648,26.1376,1.6624,2.5976,3.6175,6.6822,9.1733,15.6384,0.6211,1.4291,2.2689,5.8476,9.642,19.9146,46.9839,44.1361,45.56,45.598,43.8739,47.3221,43.4554,45.4657,47.476,43.4248,45.9321,48.4395,43.0097,51.0437,47.0267,43.9671,35.6459,52.2884,4.6839,4.6856,4.7049,4.6738,4.5243,4.0715,10.2976,30.4736,0.4653,0.9578,-0.4926,50.7358,63.4559,-2.2358,48.834,50.2058,56449484.9249,122434048.0
2006-06-06,46.28,3842895.0,AAL,45.57,45.932,45.8057,45.82,46.9167,44.129,45.6417,45.7647,45.7636,45.6444,46.1208,45.7458,45.8768,45.7439,45.6111,45.8771,46.7069,47.7031,44.9745,45.7839,45.8584,46.7878,45.9419,45.6615,60.8055,54.7792,52.5914,52.9671,54.5453,56.8101,36.8998,23.7925,20.5154,18.7286,21.5592,22.3496,0.03,1.67,2.38,-1.57,-2.31,6.8,23.608,-28.0765,-0.8264,-11.6226,-53.9173,30.1451,0.7241,0.7241,0.7241,0.7241,0.7241,0.7241,21.611,9.5585,5.1827,5.9342,9.0907,13.6201,1.0006,1.0374,1.0542,0.9672,0.9525,1.1722,66.6667,0.0,20.0,0.0,0.0,42.8571,42.8571,0.0,14.2857,61.9048,57.1429,26.1905,45.6012,29.0179,22.9119,6.6604,2.4915,12.0277,18.7334,20.5844,21.6464,21.5251,20.7624,20.056,6.9991,11.325,13.5762,18.8368,21.8235,25.5401,1.1083,2.0781,3.1008,6.2049,8.7364,15.2661,0.4141,1.1433,1.9447,5.43,9.1829,19.4405,47.0134,44.1266,45.57,45.932,44.4769,47.3871,44.2067,45.8057,47.4047,43.5352,45.82,48.1048,42.9507,50.8826,46.9167,44.129,35.8992,52.3589,4.2611,4.3627,4.4217,4.4491,4.3296,3.9181,10.3993,30.6317,0.4689,0.86,-0.3912,49.0851,57.4772,-2.5883,54.527,49.9824,60248208.718,126276943.0
2006-06-07,46.89,4686595.0,AAL,45.9167,45.97,45.88,45.8386,46.8971,44.2895,46.3017,46.084,46.0346,45.787,46.1184,45.8743,46.6627,46.3852,46.1459,46.1271,46.8208,47.7906,45.0843,45.793,45.8692,46.7884,45.947,45.6876,68.312,59.666,56.147,54.7025,55.7011,57.4284,37.0163,22.0576,18.4651,17.7558,20.9893,22.1835,1.04,0.19,0.52,0.26,-0.41,6.74,100.0,129.7598,120.0675,81.1442,-2.8157,49.7978,0.2453,0.2453,0.2453,0.2453,0.2453,0.2453,36.624,19.332,12.2941,9.405,11.4022,14.8568,1.0227,1.0041,1.0112,1.0056,0.9913,1.1679,33.3333,100.0,100.0,60.0,14.2857,100.0,35.7143,14.2857,9.5238,57.1429,54.7619,23.8095,37.2493,15.1181,6.1632,5.109,9.5904,15.3747,13.3511,17.1985,19.1647,20.3181,19.9701,19.6358,29.2017,23.3248,21.6821,22.506,24.2068,26.7707,0.7389,1.6624,2.6578,5.7617,8.3204,14.9026,1.616,2.2546,3.0069,6.3821,10.0856,20.3176,47.8715,43.9618,45.9167,45.97,44.4292,47.5108,44.1408,45.88,47.6192,43.5237,45.8386,48.1534,42.9349,50.8594,46.8971,44.2895,36.1137,52.4654,3.9341,4.1229,4.2251,4.3197,4.2313,3.8558,10.5012,30.7943,0.515,0.791,-0.276,56.1071,51.976,-2.9346,50.8776,49.7657,60572438.5608,130963538.0
2006-06-08,47.18,5468633.0,AAL,46.7833,46.156,46.2471,45.8586,46.6852,44.4688,46.9333,46.4873,46.3596,45.9659,46.1441,46.0087,47.1335,46.8874,46.6201,46.4006,46.9657,47.8946,46.0157,45.8461,45.9808,46.7907,45.9854,45.7237,72.1197,62.0999,57.8984,55.5423,56.2563,57.7232,27.0788,17.835,16.2069,16.5705,20.3187,21.9867,2.6,0.93,2.57,0.28,-4.45,7.53,38.75,73.9525,82.9522,72.0706,-1.9301,44.5516,0.1059,0.1059,0.1059,0.1059,0.1059,0.1059,44.2395,24.1999,15.7968,11.0846,12.5126,15.4463,1.0583,1.0201,1.0576,1.006,0.9138,1.1899,0.0,66.6667,80.0,40.0,0.0,85.7143,28.5714,7.1429,4.7619,52.381,52.381,21.4286,7.2038,0.9444,2.6579,1.1617,6.907,13.9168,17.3039,18.7635,20.0052,20.6556,20.213,19.7759,19.9905,19.1212,18.9693,21.1411,23.2123,26.1702,0.9326,1.77,2.7181,5.7901,8.3642,14.9878,1.0774,1.8037,2.5774,5.9262,9.6054,19.8338,47.5335,46.0332,46.7833,46.156,44.3273,47.9847,44.6567,46.2471,47.8376,43.5029,45.8586,48.2142,43.3284,50.042,46.6852,44.4688,36.378,52.5597,3.8077,3.9987,4.114,4.2439,4.1766,3.8267,10.6035,30.9581,0.5684,0.7465,-0.1781,78.138,61.1101,-3.0439,57.5194,49.5556,65269029.2549,136432171.0
2006-06-09,47.82,2232708.0,AAL,47.2967,46.55,46.4071,45.8886,46.5767,44.7045,47.4517,47.042,46.7529,46.2274,46.2473,46.1646,47.7428,47.4986,47.2018,46.7791,47.1984,48.0457,46.8176,46.0578,46.0474,46.7974,46.0136,45.7971,80.054,67.5086,61.8239,57.4186,57.4909,58.3747,38.1858,22.111,17.6763,16.4721,20.1019,21.8976,1.54,1.97,1.12,0.42,-2.28,9.9,100.0,120.5509,156.7645,175.0433,81.0664,69.0799,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,60.1079,35.0173,23.6479,14.8372,14.9818,16.7495,1.0333,1.043,1.024,1.0089,0.9545,1.2611,0.0,100.0,100.0,20.0,42.8571,100.0,21.4286,100.0,0.0,47.619,50.0,19.0476,60.3997,39.215,26.4926,15.1929,15.7665,18.2459,11.2774,14.9578,17.1738,19.2366,19.274,19.2757,45.6789,34.2576,29.553,26.129,26.4892,27.8796,0.6217,1.416,2.3298,5.3766,7.9659,14.6309,2.5182,3.243,4.0092,7.3029,10.948,21.1616,48.0737,46.5196,47.2967,46.55,44.3447,48.7553,44.4775,46.4071,48.3368,43.4461,45.8886,48.3311,43.5361,49.6173,46.5767,44.7045,36.8163,52.5928,3.8428,3.9592,4.0527,4.1748,4.1157,3.7811,10.7061,31.1267,0.6548,0.7282,-0.0734,80.2297,71.4916,-2.5798,52.8181,49.3517,64524793.2549,138664879.0
