date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2011-06-06,2.564,3117455.0,IAG.MC,2.6253,2.6492,2.6709,2.7091,2.744,2.6727,2.611,2.6306,2.6475,2.6795,2.7069,2.7112,2.5843,2.6004,2.6122,2.6555,2.6903,2.6968,2.6432,2.6523,2.672,2.7149,2.6999,2.6102,9.9832,18.6046,25.3612,37.8635,41.9476,42.3433,60.0735,38.3506,28.7324,16.7743,16.1524,26.8138,-0.107,-0.166,-0.169,-0.204,-0.308,0.038,-100.0,-103.4706,-118.1474,-136.5109,-143.6718,-42.7332,-0.9926,-0.9926,-0.9926,-0.9926,-0.9926,-0.9926,-80.0336,-62.7908,-49.2776,-24.273,-16.1049,-15.3133,0.9599,0.9392,0.9382,0.9263,0.8928,1.015,0.0,100.0,100.0,20.0,100.0,42.8571,100.0,21.4286,100.0,19.0476,59.5238,11.9048,82.3487,63.6164,50.6413,26.4593,19.2834,21.5737,31.6235,32.2956,31.5644,28.3268,27.043,27.6475,3.0611,7.1816,10.3423,16.4731,18.2994,17.8352,0.0835,0.1265,0.1678,0.3007,0.4413,0.9792,0.0081,0.0281,0.055,0.1748,0.2986,0.6317,2.7126,2.6253,2.538,2.7403,2.5581,2.6492,2.6709,2.5677,2.7741,2.5661,2.8522,2.7091,2.744,2.5868,2.9012,2.4315,2.6727,2.914,3.4309,3.0545,2.9611,2.9579,3.0371,3.3177,0.3087,1.5045,-0.023,-0.0164,0.0066,21.147,22.5854,-1.9111,33.4065,2.8629,-196970922.9792,-278683508.0
2011-06-07,2.572,2772799.0,IAG.MC,2.5993,2.6238,2.6497,2.6946,2.7307,2.6732,2.5843,2.6049,2.6228,2.6613,2.6913,2.7065,2.5674,2.5759,2.5864,2.6308,2.6691,2.6851,2.628,2.6304,2.6477,2.704,2.6902,2.61,17.0314,22.3147,27.6872,38.7402,42.4678,42.5825,68.0253,43.7405,32.0771,17.5365,16.3339,26.6961,-0.078,-0.127,-0.148,-0.203,-0.279,0.021,-95.1557,-113.6174,-117.7564,-142.0635,-157.0162,-63.2881,0.1698,0.1698,0.1698,0.1698,0.1698,0.1698,-65.9371,-55.3706,-44.6256,-22.5196,-15.0645,-14.835,0.9706,0.9529,0.9456,0.9268,0.9021,1.0082,66.6667,100.0,100.0,0.0,100.0,28.5714,100.0,14.2857,100.0,14.2857,57.1429,9.5238,83.9289,65.2999,52.1453,27.4452,19.9648,21.8718,26.9233,29.2605,29.4546,27.459,26.5246,27.401,2.3525,6.1424,9.2644,15.6325,17.696,17.5659,0.0616,0.1072,0.1498,0.2852,0.4263,0.9619,0.0054,0.0225,0.0471,0.1624,0.2844,0.6166,2.6882,2.5993,2.5105,2.716,2.5316,2.6238,2.6497,2.5354,2.764,2.5405,2.8488,2.6946,2.7307,2.565,2.8964,2.4329,2.6732,2.9135,2.9671,2.8481,2.8246,2.8852,2.9816,3.2777,0.3148,1.5152,-0.0245,-0.024,0.0005,17.0323,19.7187,-2.4312,33.6896,2.8539,-198174213.1113,-275910709.0
2011-06-08,2.539,4368692.0,IAG.MC,2.5583,2.5974,2.6224,2.6733,2.7168,2.673,2.5542,2.5766,2.5951,2.6405,2.6738,2.7002,2.5395,2.5463,2.5565,2.603,2.645,2.6712,2.5962,2.6051,2.6133,2.6782,2.6783,2.6097,11.473,18.0682,24.0763,36.4553,40.881,41.849,75.9536,50.0861,36.3321,18.7302,16.7345,26.6318,-0.123,-0.132,-0.191,-0.299,-0.291,-0.01,-100.0,-115.4866,-121.7275,-154.0116,-168.1485,-84.6291,-0.4267,-0.4267,-0.4267,-0.4267,-0.4267,-0.4267,-77.0539,-63.8637,-51.8473,-27.0894,-18.2379,-16.302,0.9538,0.9506,0.93,0.8946,0.8972,0.9961,33.3333,100.0,100.0,0.0,100.0,14.2857,100.0,7.1429,100.0,9.5238,54.7619,7.1429,91.8103,75.4686,61.8622,34.2485,24.7454,23.9928,36.9431,34.9817,33.5473,29.6146,27.9636,28.042,1.5774,4.8906,7.9044,14.5045,16.8695,17.1897,0.0841,0.1287,0.1714,0.3078,0.449,0.982,0.0036,0.018,0.0404,0.1508,0.2709,0.602,2.5864,2.5583,2.5302,2.6958,2.499,2.5974,2.6224,2.5066,2.7382,2.5217,2.8249,2.6733,2.7168,2.5385,2.8951,2.4322,2.673,2.9138,2.9884,2.8989,2.8745,2.925,3.0172,3.3116,0.3208,1.5254,-0.0263,-0.0324,-0.0061,7.5647,15.248,-2.7461,31.5593,2.842,-199630443.7779,-280279401.0
2011-06-09,2.527,2360972.0,IAG.MC,2.546,2.5728,2.5979,2.6511,2.7022,2.6746,2.5385,2.5531,2.5713,2.621,2.6566,2.6934,2.5234,2.5257,2.5334,2.5779,2.6221,2.6573,2.5799,2.584,2.5869,2.654,2.6656,2.6091,9.7393,16.6297,22.8141,35.6323,40.306,41.5822,81.414,55.3243,40.0968,19.8824,17.1367,26.5736,-0.037,-0.123,-0.172,-0.31,-0.306,0.067,-79.2531,-96.1489,-108.2552,-148.425,-156.4604,-96.6968,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,-0.3333,-80.5214,-66.7407,-54.3718,-28.7354,-19.3879,-16.8356,0.9856,0.9536,0.9363,0.8907,0.892,1.0272,0.0,100.0,100.0,40.0,100.0,0.0,100.0,0.0,100.0,4.7619,52.381,4.7619,92.3348,76.277,62.6845,34.8604,25.1819,24.1889,30.0682,31.246,31.0565,28.6064,27.3662,27.7691,1.1983,4.205,7.1235,13.8173,16.3561,16.9517,0.0601,0.107,0.1509,0.2898,0.4316,0.9626,0.0024,0.0144,0.0346,0.14,0.258,0.5876,2.5841,2.546,2.5079,2.6678,2.4778,2.5728,2.5979,2.4845,2.7112,2.5116,2.7907,2.6511,2.7022,2.5145,2.89,2.4386,2.6746,2.9106,2.6349,2.71,2.7469,2.8646,2.9776,3.2933,0.3269,1.5355,-0.0267,-0.0395,-0.0128,10.3929,11.6633,-2.8953,33.1776,2.8256,-200319060.6113,-282640373.0
2011-06-10,2.515,3387426.0,IAG.MC,2.527,2.5434,2.5756,2.638,2.6873,2.6764,2.523,2.5339,2.5506,2.6028,2.6396,2.686,2.5113,2.51,2.5147,2.5553,2.6004,2.6432,2.5511,2.5586,2.5657,2.6396,2.6526,2.6083,7.9396,15.1245,21.4991,34.7866,39.7195,41.3124,85.4661,59.8759,43.5789,21.0437,17.5627,26.5263,-0.057,-0.147,-0.156,-0.184,-0.313,0.077,-79.4872,-79.5419,-91.973,-130.6052,-143.8447,-104.8697,-0.0943,-0.0943,-0.0943,-0.0943,-0.0943,-0.0943,-84.1208,-69.751,-57.0018,-30.4269,-20.5611,-17.3753,0.9778,0.9448,0.9416,0.9318,0.8893,1.0316,0.0,100.0,100.0,20.0,100.0,0.0,100.0,0.0,100.0,0.0,50.0,2.381,93.5702,78.0826,64.4719,36.1404,26.0823,24.5876,25.8052,28.6276,29.2546,27.8858,26.948,27.5737,0.8572,3.5233,6.3194,13.0804,15.7987,16.6902,0.048,0.0936,0.1373,0.2771,0.4191,0.9477,0.0016,0.0115,0.0297,0.13,0.2457,0.5736,2.5466,2.527,2.5074,2.5866,2.5002,2.5434,2.5756,2.4673,2.6839,2.4849,2.7911,2.638,2.6873,2.4923,2.8823,2.4467,2.6764,2.9061,2.4674,2.5998,2.6668,2.8232,2.9497,3.2804,0.333,1.5452,-0.0263,-0.0456,-0.0194,9.7024,9.22,-3.1428,36.489,2.8067,-202044730.4603,-286027799.0
2011-06-13,2.554,1737620.0,IAG.MC,2.532,2.5414,2.5619,2.6319,2.6775,2.6769,2.5365,2.5374,2.5452,2.5916,2.6275,2.6803,2.5384,2.5252,2.5213,2.5472,2.5885,2.6336,2.5512,2.5585,2.5644,2.6365,2.6478,2.608,51.5684,37.9429,35.5785,39.7885,42.5716,42.5534,79.6978,61.5183,45.7707,21.9951,17.9214,26.4702,0.015,-0.01,-0.096,-0.086,-0.207,0.021,100.0,-3.6969,-43.9434,-88.816,-112.1551,-92.6533,0.6,0.6,0.6,0.6,0.6,0.6,3.1368,-24.1142,-28.843,-20.423,-14.8569,-14.8932,1.0059,0.9961,0.9638,0.9674,0.925,1.0083,0.0,66.6667,80.0,0.0,85.7143,28.5714,92.8571,35.7143,95.2381,23.8095,47.619,0.0,68.1613,68.0878,58.9213,34.3633,25.0944,24.1695,18.9385,24.4251,26.3122,26.5892,26.1533,27.2087,3.5857,4.6372,6.8013,12.9889,15.6604,16.6164,0.032,0.0749,0.1177,0.2573,0.3991,0.9251,0.0061,0.0142,0.0304,0.1257,0.239,0.565,2.5646,2.532,2.4994,2.5815,2.5013,2.5414,2.5619,2.472,2.6517,2.4728,2.7909,2.6319,2.6775,2.4775,2.8774,2.4484,2.6769,2.9055,2.2071,2.4005,2.5026,2.7074,2.8502,3.1954,0.3391,1.5553,-0.0219,-0.0468,-0.0248,21.2473,13.7809,-3.2563,39.0119,2.7854,-200828396.4603,-284290179.0
2011-06-14,2.637,3245368.0,IAG.MC,2.5687,2.5544,2.5583,2.6266,2.6686,2.6791,2.589,2.5693,2.564,2.5923,2.6238,2.6785,2.6114,2.5813,2.5633,2.562,2.5927,2.6323,2.578,2.5648,2.5654,2.6365,2.6474,2.6083,80.7267,63.8193,55.4274,48.7907,48.0628,45.085,73.9123,54.1714,40.1075,20.975,17.5095,26.2468,0.11,0.065,-0.025,-0.073,-0.187,0.093,100.0,166.6667,106.8054,-16.4348,-48.4466,-45.8893,0.7416,0.7416,0.7416,0.7416,0.7416,0.7416,61.4533,27.6385,10.8549,-2.4185,-3.8743,-9.8299,1.0435,1.0253,0.9906,0.9731,0.9338,1.0366,100.0,33.3333,60.0,100.0,71.4286,14.2857,85.7143,28.5714,90.4762,19.0476,45.2381,7.1429,62.3411,24.7838,6.1283,7.7135,9.2717,17.0862,10.3276,17.657,21.1325,24.0714,24.5646,26.4594,44.5208,29.293,23.8917,20.6238,20.396,18.7371,0.0214,0.0599,0.1009,0.239,0.3801,0.9031,0.092,0.0994,0.1141,0.2047,0.3156,0.6395,2.6704,2.5687,2.4669,2.6409,2.4679,2.5544,2.5583,2.484,2.6326,2.4735,2.7798,2.6266,2.6686,2.4791,2.858,2.454,2.6791,2.9043,2.6133,2.5729,2.5868,2.6895,2.7988,3.106,0.3452,1.5662,-0.0125,-0.0405,-0.028,49.071,26.6735,-3.2175,39.5496,2.7655,-198385254.2581,-281044811.0
2011-06-15,2.655,5020752.0,IAG.MC,2.6153,2.5776,2.5713,2.6211,2.6632,2.6815,2.6322,2.6028,2.5881,2.5961,2.6225,2.6773,2.6495,2.6224,2.5995,2.5788,2.5998,2.6327,2.6122,2.5865,2.5752,2.6371,2.6476,2.6087,83.8831,67.4936,58.6508,50.5185,49.1696,45.6175,73.5356,51.0829,37.0768,19.5218,16.899,25.976,0.14,0.116,0.091,-0.078,-0.113,0.1,76.9531,105.3893,135.0564,22.0136,-17.8286,-26.5529,0.3425,0.3425,0.3425,0.3425,0.3425,0.3425,67.7662,34.9873,17.3017,1.037,-1.6608,-8.7651,1.0557,1.0457,1.0355,0.9715,0.9592,1.0391,100.0,0.0,40.0,100.0,57.1429,0.0,78.5714,21.4286,85.7143,14.2857,42.8571,4.7619,72.7823,38.7291,18.8923,0.6302,4.6898,14.874,6.7516,13.9143,17.9338,22.3049,23.4053,25.8921,42.8606,31.5045,26.2884,22.0256,21.3083,19.1871,0.0142,0.0479,0.0865,0.2219,0.362,0.8816,0.0904,0.1085,0.1268,0.2191,0.3296,0.6533,2.7033,2.6153,2.5274,2.6927,2.4625,2.5776,2.5713,2.4704,2.6721,2.4785,2.7636,2.6211,2.6632,2.479,2.8474,2.4596,2.6815,2.9034,2.6469,2.5943,2.595,2.6768,2.7784,3.077,0.3514,1.577,-0.0046,-0.0337,-0.0291,76.0142,48.7775,-3.2077,49.2715,2.7471,-196390708.943,-276024059.0
2011-06-16,2.627,3020814.0,IAG.MC,2.6397,2.5976,2.5791,2.6144,2.6561,2.6834,2.638,2.6193,2.6021,2.5969,2.6192,2.6748,2.6394,2.6288,2.611,2.5859,2.6012,2.6307,2.6146,2.5929,2.5775,2.6367,2.6469,2.6089,60.6909,56.3635,51.8463,47.8159,47.5158,44.9234,65.437,46.3702,33.515,18.3581,16.3922,25.7264,0.073,0.1,0.055,-0.093,-0.148,0.08,-16.0,51.6294,73.8218,10.1856,-30.5954,-43.0518,0.1077,0.1077,0.1077,0.1077,0.1077,0.1077,21.3817,12.727,3.6927,-4.3682,-4.9684,-10.1532,1.0286,1.0396,1.0214,0.9658,0.9467,1.0314,66.6667,0.0,20.0,80.0,42.8571,85.7143,71.4286,14.2857,80.9524,9.5238,40.4762,2.381,49.2398,27.5193,12.1444,3.2297,6.2554,15.4944,9.9681,14.4886,17.7965,21.9511,23.1313,25.7201,29.3071,25.4906,22.7165,20.5776,20.4078,18.819,0.0205,0.0493,0.0851,0.217,0.3558,0.8716,0.0602,0.0868,0.1087,0.2035,0.3139,0.6377,2.6628,2.6397,2.6165,2.7051,2.4901,2.5976,2.5791,2.471,2.6873,2.4827,2.7462,2.6144,2.6561,2.4784,2.8339,2.4648,2.6834,2.902,2.6082,2.5924,2.6015,2.6889,2.7921,3.0946,0.3576,1.5875,-0.0009,-0.0302,-0.0293,83.7743,69.6198,-3.1455,51.3937,2.7299,-196251286.7584,-279044873.0
2011-06-17,2.627,5383308.0,IAG.MC,2.6363,2.62,2.5917,2.6071,2.6461,2.687,2.6317,2.6291,2.614,2.5986,2.6166,2.6722,2.6338,2.6314,2.6185,2.5919,2.6025,2.6288,2.6151,2.6003,2.5833,2.6363,2.6458,2.6091,60.6909,56.3635,51.8463,47.8159,47.5158,44.9234,50.9684,40.0688,29.3827,17.4836,15.9919,25.4991,-0.01,0.112,0.088,-0.103,-0.211,0.152,-82.4324,15.8402,43.5208,7.8706,-35.437,-55.004,0.4737,0.4737,0.4737,0.4737,0.4737,0.4737,21.3817,12.727,3.6927,-4.3682,-4.9684,-10.1532,0.9962,1.0445,1.0347,0.9623,0.9257,1.0614,33.3333,0.0,0.0,60.0,28.5714,71.4286,64.2857,7.1429,76.1905,4.7619,38.0952,0.0,22.0313,14.863,4.5893,6.1151,7.9866,16.177,13.2243,15.6244,18.1939,21.8986,23.0535,25.641,20.6978,21.0798,19.9441,19.3747,19.6434,18.5003,0.0257,0.0515,0.085,0.2135,0.3508,0.8629,0.0402,0.0694,0.0931,0.1889,0.2989,0.6226,2.6627,2.6363,2.6099,2.6891,2.5509,2.62,2.5917,2.4847,2.6987,2.4914,2.7227,2.6071,2.6461,2.4878,2.8044,2.4775,2.687,2.8966,2.4621,2.5079,2.5398,2.6518,2.7625,3.0726,0.3638,1.5979,0.0017,-0.0272,-0.0289,75.67,78.4862,-3.0026,56.257,2.714,-192945746.7584,-279044873.0
2011-06-20,2.687,4233608.0,IAG.MC,2.647,2.6466,2.6146,2.6062,2.639,2.6908,2.657,2.6514,2.6379,2.6092,2.6203,2.6722,2.6757,2.6654,2.6495,2.612,2.6143,2.6325,2.6209,2.621,2.6058,2.6366,2.6471,2.6102,83.1511,71.8863,64.021,53.9397,51.3793,46.7454,56.5413,41.6787,29.7773,16.8765,15.3184,25.1637,0.032,0.133,0.16,-0.012,-0.15,0.157,100.0,116.9036,95.7995,87.3551,27.312,-22.1945,0.44,0.44,0.44,0.44,0.44,0.44,66.3023,43.7726,28.0421,7.8795,2.7586,-6.5093,1.0121,1.0521,1.0633,0.9956,0.9471,1.0621,100.0,66.6667,0.0,100.0,14.2857,100.0,57.1429,0.0,71.4286,0.0,35.7143,0.0,67.6872,48.1185,32.1445,8.9848,1.8471,11.4133,7.4585,11.3264,14.5575,19.7206,21.5656,24.8835,38.7057,32.3362,28.3498,23.6141,22.3772,19.7853,0.0171,0.0412,0.0728,0.1983,0.3341,0.8423,0.0888,0.1176,0.1418,0.2374,0.3467,0.6697,2.7036,2.647,2.5904,2.6919,2.6013,2.6466,2.6146,2.5043,2.7248,2.4932,2.7193,2.6062,2.639,2.5039,2.774,2.4871,2.6908,2.8945,2.8453,2.7058,2.66,2.6732,2.7494,3.0211,0.37,1.6088,0.0074,-0.0197,-0.0271,76.7872,78.7438,-2.7839,62.6731,2.502,-189812876.8384,-274811265.0
2011-06-21,2.726,3692481.0,IAG.MC,2.68,2.6644,2.6447,2.6101,2.6402,2.6956,2.6965,2.6779,2.6657,2.6252,2.6282,2.6738,2.7182,2.7046,2.6863,2.6382,2.6314,2.6395,2.6676,2.6408,2.6409,2.6382,2.6477,2.6122,89.1793,78.19,69.8095,57.4362,53.7052,47.8931,64.3341,45.5916,31.9516,16.9374,14.9675,24.7612,0.099,0.089,0.211,0.055,0.027,0.201,100.0,149.5801,159.8578,171.4336,102.8813,24.2181,-0.0952,-0.0952,-0.0952,-0.0952,-0.0952,-0.0952,78.3585,56.38,39.6189,14.8723,7.4104,-4.2138,1.0377,1.0338,1.0839,1.0206,1.01,1.0796,100.0,33.3333,0.0,100.0,0.0,100.0,50.0,100.0,66.6667,0.0,33.3333,4.7619,79.9197,61.243,44.9977,17.7287,7.9514,8.2595,5.4591,9.4976,12.8761,18.6047,20.777,24.4689,48.9136,39.5134,33.9441,26.623,24.3666,20.7352,0.0114,0.0329,0.0624,0.1841,0.3182,0.8223,0.1022,0.137,0.1646,0.2635,0.3732,0.6968,2.7614,2.68,2.5986,2.7402,2.5886,2.6644,2.6447,2.545,2.7445,2.4852,2.7351,2.6101,2.6402,2.5025,2.778,2.4983,2.6956,2.8928,2.5545,2.5445,2.5409,2.5935,2.6788,2.9559,0.3762,1.62,0.0133,-0.0105,-0.0237,82.8131,78.4234,-2.4466,66.8127,2.504,-189109547.1241,-271118784.0
2011-06-22,2.714,1289754.0,IAG.MC,2.709,2.6762,2.6676,2.6147,2.6438,2.7005,2.7135,2.6944,2.683,2.6391,2.6349,2.6747,2.7218,2.7177,2.7043,2.6564,2.6442,2.645,2.681,2.6483,2.6568,2.6399,2.6489,2.614,76.5403,71.9823,65.9979,56.0269,52.8878,47.57,69.5293,48.7219,33.8154,16.9939,14.6334,24.3683,0.087,0.059,0.16,0.064,0.074,0.209,44.0341,79.5844,108.5766,143.6296,88.3293,17.0917,-0.6154,-0.6154,-0.6154,-0.6154,-0.6154,-0.6154,53.0807,43.9646,31.9958,12.0538,5.7756,-4.8601,1.0331,1.0222,1.0626,1.0242,1.028,1.0834,66.6667,0.0,40.0,80.0,0.0,85.7143,42.8571,92.8571,61.9048,23.8095,30.9524,2.381,79.9197,61.243,44.9977,17.7287,7.9514,8.2595,4.6003,8.6838,12.118,18.0928,20.4132,24.2764,41.2186,36.1279,31.9455,25.8904,23.9399,20.5722,0.0076,0.0264,0.0535,0.171,0.3031,0.8027,0.0681,0.1096,0.1411,0.2446,0.3554,0.6802,2.7416,2.709,2.6764,2.7604,2.592,2.6762,2.6676,2.5907,2.7444,2.4799,2.7495,2.6147,2.6438,2.5025,2.7851,2.5124,2.7005,2.8887,2.0298,2.2362,2.3244,2.4873,2.6082,2.9211,0.3825,1.6309,0.0157,-0.0041,-0.0198,87.4617,82.354,-1.9017,64.6496,2.5088,-189804030.0472,-272408538.0
2011-06-23,2.757,7720916.0,IAG.MC,2.7323,2.7022,2.6847,2.6215,2.646,2.7045,2.7375,2.7213,2.7054,2.658,2.6452,2.6773,2.753,2.747,2.7338,2.6818,2.6628,2.6541,2.701,2.684,2.6749,2.6438,2.6502,2.6161,86.684,79.3321,72.3168,59.8304,55.4396,48.8372,48.9435,41.3533,30.7836,16.1162,13.9498,24.0549,0.07,0.13,0.12,0.095,0.047,0.167,68.75,59.6269,81.6934,127.6572,89.7965,19.6201,0.4639,0.4639,0.4639,0.4639,0.4639,0.4639,73.3681,58.6642,44.6336,19.6607,10.8791,-2.3257,1.0261,1.0495,1.0455,1.0357,1.0173,1.0645,100.0,0.0,20.0,100.0,0.0,100.0,35.7143,100.0,57.1429,19.0476,28.5714,0.0,7.772,11.8789,12.5932,4.7059,0.2764,11.2039,25.6148,20.3321,19.7405,21.2176,22.2795,25.0119,21.9203,25.8137,25.4288,23.3132,22.403,19.972,0.0531,0.0691,0.0939,0.2068,0.3366,0.8316,0.0454,0.0877,0.1209,0.2272,0.3385,0.664,2.7686,2.7323,2.6961,2.7898,2.6146,2.7022,2.6847,2.5911,2.7783,2.4694,2.7736,2.6215,2.646,2.4992,2.7928,2.5189,2.7045,2.8902,2.5049,2.4647,2.4639,2.5249,2.6128,2.8908,0.3888,1.6422,0.0194,0.0044,-0.015,90.535,86.9366,-1.2977,66.6493,2.5134,-182083114.0472,-264687622.0
2011-06-24,2.721,5608323.0,IAG.MC,2.7307,2.721,2.6941,2.6327,2.6454,2.7049,2.7318,2.7276,2.7145,2.6713,2.652,2.6781,2.7348,2.7412,2.7361,2.6932,2.6727,2.6593,2.7012,2.6888,2.6777,2.6502,2.6506,2.6166,56.1789,62.2443,61.2067,55.502,52.9199,47.8454,47.1919,41.1611,31.2543,16.1834,13.704,23.6444,-0.005,0.094,0.066,0.157,-0.012,0.016,100.0,105.2083,87.6373,124.9276,114.4444,40.2765,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,12.3577,24.4886,22.4135,11.0041,5.8397,-4.3092,0.9982,1.0358,1.0249,1.0612,0.9956,1.0059,100.0,66.6667,0.0,100.0,28.5714,100.0,28.5714,100.0,52.381,100.0,26.1905,76.1905,43.6888,40.3925,34.078,17.0568,8.7878,6.8141,14.4334,14.589,15.6357,18.9739,20.7375,24.2136,36.8295,34.3613,31.8013,26.7777,24.7334,21.1242,0.0354,0.0553,0.0805,0.192,0.3206,0.8118,0.0903,0.1302,0.1636,0.2709,0.3824,0.7082,2.7683,2.7307,2.693,2.766,2.676,2.721,2.6941,2.6011,2.7872,2.4762,2.7893,2.6327,2.6454,2.4999,2.791,2.5192,2.7049,2.8906,3.0028,2.7844,2.7016,2.6565,2.7085,2.9529,0.3951,1.653,0.0185,0.0081,-0.0103,79.2864,85.761,-0.5607,59.945,2.5208,-186538323.907,-270295945.0
2011-06-27,2.749,2683749.0,IAG.MC,2.7423,2.7334,2.7116,2.6454,2.6468,2.7066,2.741,2.7369,2.7282,2.6868,2.6615,2.6801,2.7478,2.7519,2.7487,2.7093,2.6862,2.6667,2.7044,2.6943,2.6892,2.6594,2.6514,2.6177,68.9336,68.7818,65.9531,58.0443,54.6048,48.6758,40.4649,39.069,30.7009,16.0371,13.3861,23.26,0.035,0.062,0.122,0.177,0.029,0.073,6.9565,47.9863,59.9179,95.3739,101.0356,29.0669,0.7353,0.7353,0.7353,0.7353,0.7353,0.7353,37.8672,37.5636,31.9061,16.0887,9.2096,-2.6484,1.0129,1.0231,1.0464,1.0688,1.0107,1.0273,66.6667,33.3333,0.0,80.0,14.2857,85.7143,21.4286,92.8571,47.619,95.2381,23.8095,73.8095,27.0108,30.7008,27.381,14.1361,7.0293,7.4999,14.9456,14.88,15.7079,18.7851,20.5362,24.05,26.0073,28.0641,27.5533,24.9705,23.6416,20.6943,0.0346,0.0552,0.08,0.1893,0.3163,0.8034,0.0602,0.1041,0.1403,0.2516,0.3642,0.6913,2.7732,2.7423,2.7115,2.7667,2.7001,2.7334,2.7116,2.6304,2.7927,2.482,2.8087,2.6454,2.6468,2.498,2.7957,2.5207,2.7066,2.8926,2.806,2.6995,2.6454,2.6183,2.6711,2.9122,0.4015,1.6639,0.0188,0.0132,-0.0056,70.8161,80.2125,0.2622,62.4218,2.5326,-185275383.2011,-267612196.0
2011-06-28,2.781,5970709.0,IAG.MC,2.7503,2.7444,2.7336,2.6626,2.6492,2.7088,2.7603,2.7528,2.7455,2.7049,2.6737,2.6836,2.7754,2.7741,2.7698,2.73,2.7034,2.6765,2.708,2.7013,2.7066,2.6783,2.653,2.6192,79.2748,74.9726,70.7282,60.8008,56.4741,49.615,44.4923,40.3137,31.81,16.3717,13.3041,22.8265,0.024,0.055,0.154,0.242,0.051,0.089,100.0,133.4938,136.9776,111.0512,133.0084,59.1928,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,58.5496,49.9451,41.4564,21.6015,12.9481,-0.77,1.0087,1.0202,1.0586,1.0953,1.0187,1.0331,33.3333,0.0,40.0,60.0,0.0,71.4286,14.2857,85.7143,42.8571,90.4762,21.4286,71.4286,52.5472,45.2923,38.4646,20.7205,11.6635,5.0521,10.7606,12.378,13.8091,17.653,19.7293,23.6155,34.5923,32.8734,31.0727,26.8806,24.9392,21.3441,0.0231,0.0442,0.0685,0.1758,0.3013,0.7843,0.0741,0.1173,0.1542,0.2676,0.3808,0.7089,2.7994,2.7503,2.7013,2.7933,2.6955,2.7444,2.7336,2.676,2.7912,2.4968,2.8285,2.6626,2.6492,2.4935,2.8049,2.5215,2.7088,2.896,2.5683,2.5663,2.5496,2.5574,2.6173,2.8615,0.4078,1.6751,0.0201,0.0195,-0.0006,63.1728,71.0917,0.9766,62.1385,2.544,-183285146.8678,-261641487.0
