date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Middle Band 5,Real Upper Band 5,Real Lower Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-05-16,38.65,261194.0,RACE.MI,38.57,38.438,38.2714,38.5236,38.6571,37.7381,38.6717,38.5387,38.4243,38.3823,38.4894,38.1128,38.7382,38.6385,38.5332,38.5478,38.6824,38.632,38.4209,38.53,38.4985,38.1288,37.4677,37.3544,58.1509,55.8838,54.4508,53.9221,53.1116,48.4556,42.6807,22.7841,19.0178,16.8256,12.5786,13.2017,0.5,0.94,0.8,-0.05,-0.05,1.28,54.9671,88.1673,114.0341,5.1801,-9.6204,59.3046,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,16.3018,11.7676,8.9016,7.8443,6.2232,-3.0889,1.0131,1.0249,1.0211,0.9987,0.9987,1.0343,66.6667,66.6667,80.0,0.0,0.0,14.2857,57.1429,28.5714,0.0,52.381,33.3333,76.1905,60.307,35.3987,26.9235,20.0819,14.3946,2.8233,5.496,10.3787,12.6381,15.2636,17.2661,22.9694,22.1965,21.7528,21.9506,22.9344,23.0727,21.708,0.1586,0.5001,0.8595,2.1284,3.7967,11.9551,0.6405,1.0483,1.4929,3.1981,5.0735,11.2986,37.7619,38.57,39.3781,38.438,39.1517,37.7243,39.0871,37.4558,38.2714,38.5236,37.3551,39.6921,39.8041,37.5102,38.6571,37.7381,40.064,35.4122,2.4888,2.4936,2.5138,2.5781,2.7158,3.24,20.6528,4.1135,0.3124,-0.0669,0.2454,67.285,79.8323,0.0784,64.7281,40.8835,3907635.3191,1018010.0
2016-05-17,37.81,511010.0,RACE.MI,38.4933,38.334,38.2443,38.4464,38.599,37.741,38.2917,38.3293,38.3089,38.2871,38.4124,38.1162,38.0761,38.2097,38.2322,38.3825,38.5651,38.5905,38.411,38.5038,38.4919,38.1213,37.4743,37.3565,30.6898,38.4442,41.9047,47.6771,49.2383,47.0307,41.0489,22.0903,17.787,15.813,12.1724,13.0372,-0.23,-0.52,-0.19,-1.08,-1.22,0.12,-100.0,-57.5357,-43.6919,-65.0577,-84.9195,19.1398,-0.6358,-0.6358,-0.6358,-0.6358,-0.6358,-0.6358,-38.6203,-23.1115,-16.1905,-4.6458,-1.5234,-5.9385,0.994,0.9864,0.995,0.9722,0.9687,1.0032,100.0,33.3333,60.0,100.0,71.4286,100.0,100.0,21.4286,100.0,47.619,30.9524,73.8095,37.7853,19.3154,10.4022,2.6488,4.0485,6.2909,27.5415,23.1143,21.4828,19.4792,19.8462,23.912,12.4359,15.6306,17.4346,20.5392,21.521,21.0815,0.9457,1.2401,1.5767,2.8164,4.4559,12.5105,0.427,0.8386,1.2796,2.9697,4.8319,11.0296,37.4808,38.4933,39.5058,38.334,39.2128,37.4552,39.1056,37.3829,38.2443,38.4464,37.2428,39.6501,39.7874,37.4107,38.599,37.741,40.0669,35.415,3.0273,2.8379,2.7731,2.7324,2.8341,3.3282,20.8243,4.1971,0.2858,-0.1064,0.1794,72.3163,68.2455,-0.3945,59.7963,40.8486,3735042.7617,507000.0
2016-05-18,37.61,507439.0,RACE.MI,38.0233,38.226,38.23,38.2936,38.5186,37.7336,37.85,38.088,38.1504,38.1756,38.3225,38.1101,37.6941,37.8636,37.949,38.1984,38.4272,38.5329,38.055,38.4699,38.4858,38.0871,37.4781,37.3579,26.2608,35.1771,39.384,46.3021,48.3567,46.6958,41.0354,22.0064,16.9882,14.8051,11.7577,12.8814,-1.41,-0.54,-0.1,-2.14,-1.69,-0.31,-90.8511,-117.1578,-141.0152,-114.0368,-132.1539,-9.9708,0.5283,0.5283,0.5283,0.5283,0.5283,0.5283,-47.4784,-29.6458,-21.2319,-7.3958,-3.2867,-6.6083,0.9639,0.9858,0.9973,0.9462,0.957,0.9918,100.0,0.0,40.0,100.0,57.1429,100.0,100.0,14.2857,100.0,42.8571,28.5714,71.4286,41.0084,21.6706,12.1955,1.7023,3.4637,6.4944,23.9674,21.5215,20.4866,19.0704,19.5765,23.7541,10.0269,13.8551,16.0329,19.7309,20.9813,20.8569,0.6805,1.0421,1.4015,2.6652,4.2937,12.2626,0.2847,0.6709,1.0968,2.7575,4.6018,10.767,37.1222,38.0233,38.9245,38.226,39.2833,37.1687,39.1288,37.3312,38.23,38.2936,37.2593,39.3278,39.7347,37.3024,38.5186,37.7336,40.0591,35.408,2.5164,2.5749,2.5985,2.6552,2.7832,3.3011,20.9922,4.2811,0.2505,-0.1409,0.1096,63.2063,41.541,-0.8538,59.5291,40.7779,3897808.1655,-439.0
2016-05-19,36.44,672396.0,RACE.MI,37.2867,37.906,37.96,38.0879,38.371,37.7012,37.0583,37.4927,37.7029,37.9285,38.1336,38.0499,36.7001,37.0316,37.2566,37.7585,38.1035,38.3722,37.3372,38.2419,38.2205,37.9394,37.4199,37.3483,11.5871,21.6949,27.9211,39.1829,43.5652,44.7847,53.0839,28.624,20.3506,14.8497,11.5623,12.826,-2.21,-1.6,-1.89,-2.88,-3.1,-1.36,-100.0,-126.4644,-174.5576,-207.5515,-201.654,-56.517,-0.4151,-0.4151,-0.4151,-0.4151,-0.4151,-0.4151,-76.8258,-56.6103,-44.1577,-21.6342,-12.8696,-10.4305,0.9428,0.9579,0.9507,0.9268,0.9216,0.964,100.0,0.0,20.0,100.0,42.8571,100.0,100.0,7.1429,100.0,38.0952,26.1905,69.0476,77.1809,55.0945,40.5247,15.4287,7.6545,10.5527,42.3121,33.9271,29.8008,23.9908,22.7295,24.9897,5.4494,9.8231,12.6128,17.5774,19.4972,20.2189,1.4737,1.8537,2.2213,3.4949,5.1092,12.9906,0.1898,0.5367,0.9401,2.5606,4.3827,10.5106,36.0782,37.2867,38.4951,37.906,39.7039,36.1081,39.4902,36.4298,37.96,38.0879,36.8305,39.3452,39.7909,36.9511,38.371,37.7012,40.0598,35.3426,3.1859,2.9987,2.9221,2.8564,2.9435,3.4298,21.1467,4.3654,0.1925,-0.2321,-0.0396,42.8534,18.7735,-1.1493,50.6872,40.6723,3394565.8546,-672835.0
2016-05-20,36.72,574466.0,RACE.MI,36.9233,37.446,37.7557,37.925,38.2543,37.6807,36.775,37.0973,37.3929,37.7461,37.9835,38.0043,36.5965,36.7516,36.9386,37.4743,37.8707,38.2474,37.2053,37.7836,38.1008,37.8622,37.3914,37.3433,26.3585,29.7493,33.3383,41.501,44.9362,45.3332,61.9689,34.5308,23.65,15.0378,11.4433,12.7848,-1.09,-2.3,-1.43,-2.28,-2.45,-0.86,-75.2419,-98.4062,-123.3729,-215.4049,-209.905,-72.4047,0.6944,0.6944,0.6944,0.6944,0.6944,0.6944,-47.2831,-40.5014,-33.3234,-16.9979,-10.1276,-9.3335,0.9712,0.9411,0.9625,0.9415,0.9375,0.9771,100.0,0.0,0.0,100.0,28.5714,100.0,100.0,0.0,100.0,33.3333,23.8095,66.6667,79.7388,58.1579,43.4466,17.4833,9.0629,11.0952,36.8995,31.8789,28.752,23.7611,22.6226,24.9121,4.1595,8.4339,11.3354,16.6891,18.8628,19.9361,1.1224,1.6229,2.044,3.3852,5.0059,12.8213,0.1265,0.4294,0.8058,2.3777,4.174,10.2604,35.9257,36.9233,37.921,37.446,39.033,35.859,39.4971,36.0143,37.7557,37.925,36.5939,39.2561,39.7903,36.7183,38.2543,37.6807,40.058,35.3034,2.7613,2.7729,2.7657,2.7722,2.8753,3.3693,21.3024,4.4501,0.1273,-0.261,-0.1337,25.6189,16.5421,-1.4712,53.7509,40.495,3809460.0047,-98369.0
2016-05-23,35.98,477089.0,RACE.MI,36.38,36.912,37.4614,37.7764,38.1295,37.6493,36.3033,36.6087,36.9489,37.4868,37.7767,37.9252,36.0465,36.2126,36.4224,37.0633,37.5405,38.0634,36.8832,37.2134,37.8623,37.7538,37.3298,37.3296,15.8564,22.2042,27.0662,37.4394,42.0982,44.146,68.7429,39.8262,26.8564,15.3417,11.3886,12.7557,-1.63,-2.67,-2.06,-2.08,-2.62,-1.32,-100.0,-92.302,-105.2797,-185.1191,-207.2444,-91.4768,-0.5152,-0.5152,-0.5152,-0.5152,-0.5152,-0.5152,-68.2871,-55.5915,-45.8675,-25.1211,-15.8037,-11.708,0.9567,0.9309,0.9458,0.9453,0.9321,0.9646,100.0,33.3333,0.0,100.0,14.2857,100.0,100.0,14.2857,100.0,28.5714,21.4286,64.2857,82.291,61.0077,46.0947,19.2931,10.2941,11.5662,31.3698,29.4706,27.3944,23.3614,22.4053,24.7859,3.0475,7.1371,10.1079,15.805,18.2229,19.6467,0.8683,1.4184,1.872,3.2634,4.8876,12.6361,0.0844,0.3435,0.6907,2.2078,3.9752,10.0161,35.7699,36.38,36.9901,36.912,38.3039,35.5201,39.569,35.3539,37.4614,37.7764,36.1154,39.4375,39.9349,36.3241,38.1295,37.6493,40.0802,35.2184,2.5643,2.6752,2.7132,2.774,2.8927,3.4057,21.4492,4.5351,0.0488,-0.3138,-0.265,15.0763,9.9132,-1.6089,50.0439,40.2753,3332371.0047,-575458.0
2016-05-24,36.87,618346.0,RACE.MI,36.5233,36.724,37.1543,37.6557,38.0695,37.6514,36.5483,36.5947,36.8011,37.3659,37.6622,37.8889,36.5599,36.4416,36.4937,36.9568,37.4091,37.9725,36.8827,37.1941,37.7387,37.7186,37.3218,37.3275,51.0448,43.6789,42.2983,44.4774,46.3751,45.8918,47.1029,35.882,25.8619,14.8884,11.0538,12.671,0.43,-0.94,-2.15,-1.69,-1.26,0.09,49.2752,-34.9795,-57.272,-113.5015,-144.7362,-67.7212,0.6757,0.6757,0.6757,0.6757,0.6757,0.6757,2.0897,-12.6423,-15.4034,-11.0451,-7.2497,-8.2163,1.0118,0.9751,0.9449,0.9562,0.967,1.0024,100.0,0.0,0.0,100.0,0.0,100.0,100.0,7.1429,100.0,23.8095,19.0476,61.9048,3.8228,20.1055,19.895,8.9953,4.3595,9.1959,17.4079,21.2877,21.8686,20.9689,20.9153,24.0701,16.126,14.1607,14.611,17.5078,19.1679,20.016,0.5789,1.1347,1.6045,3.0303,4.6548,12.3352,0.5362,0.7548,1.072,2.5301,4.2659,10.2576,35.7452,36.5233,37.3014,36.724,37.7975,35.6505,38.8502,35.4583,37.1543,37.6557,35.9943,39.3171,39.9529,36.1861,38.0695,37.6514,40.0794,35.2234,3.0063,2.8914,2.8429,2.8004,2.8796,3.3399,21.6034,4.6204,-0.0197,-0.2741,-0.2938,17.564,26.2366,-1.6414,48.9304,40.0176,3741816.329,42888.0
2016-05-25,37.85,704997.0,RACE.MI,36.9,36.772,37.04,37.6557,38.029,37.6829,37.2117,36.97,36.975,37.3918,37.6423,37.8982,37.5008,37.1354,36.9861,37.1192,37.4661,37.9765,36.985,37.2007,37.7415,37.7192,37.328,37.3326,71.0449,59.1858,54.5045,51.0126,50.5945,47.7346,48.7893,33.4596,24.0345,14.3051,10.7815,12.4896,1.13,0.24,-0.8,0.0,-0.85,1.32,100.0,152.3481,68.1416,6.0464,-36.6286,-0.1139,0.8022,0.8022,0.8022,0.8022,0.8022,0.8022,42.0898,18.3716,9.0091,2.0252,1.1889,-4.5308,1.0308,1.0064,0.9793,1.0,0.978,1.0361,66.6667,100.0,100.0,80.0,0.0,85.7143,92.8571,0.0,95.2381,19.0476,16.6667,59.5238,52.1621,23.7696,13.0702,6.7219,5.3345,5.0519,11.565,16.8595,18.5628,19.3536,19.8656,23.543,36.7859,27.3735,24.1448,22.143,22.1045,21.2786,0.3859,0.9077,1.3753,2.8139,4.4332,12.0415,1.2275,1.4738,1.7889,3.2194,4.9328,10.8834,35.3726,36.9,38.4274,36.772,38.0087,35.5353,38.3899,35.6901,37.04,37.6557,35.9943,39.3171,39.8929,36.1652,38.029,37.6829,40.086,35.2797,2.9387,2.845,2.7964,2.7444,2.8124,3.2464,21.7658,4.7061,-0.0627,-0.1721,-0.2348,28.7396,50.0689,-1.4671,53.6819,39.7111,4229884.9774,747885.0
2016-05-26,37.57,415424.0,RACE.MI,37.43,36.998,37.0057,37.625,37.9662,37.7045,37.5467,37.236,37.1075,37.3804,37.6005,37.8929,37.6133,37.3676,37.1945,37.1844,37.4678,37.9544,37.1371,37.2295,37.7399,37.7178,37.3322,37.3344,60.4593,53.887,50.9144,49.2297,49.4277,47.2635,49.9136,31.5216,22.4682,13.7634,10.5221,12.3125,1.59,1.13,-0.24,-0.43,-1.32,0.91,46.7392,80.6024,77.4935,3.5238,-36.3318,-4.714,-0.1951,-0.1951,-0.1951,-0.1951,-0.1951,-0.1951,20.9186,7.774,1.8288,-1.5406,-1.1445,-5.473,1.0442,1.031,0.9937,0.9887,0.9661,1.0248,33.3333,66.6667,80.0,60.0,0.0,71.4286,85.7143,35.7143,90.4762,14.2857,14.2857,57.1429,52.1621,23.7696,13.0702,6.7219,5.3345,5.0519,9.6192,15.2648,17.3345,18.7293,19.4537,23.3327,30.5966,24.7843,22.5471,21.4287,21.6461,21.0886,0.2573,0.7262,1.1788,2.6129,4.2221,11.7548,0.8183,1.1791,1.5333,2.9895,4.6979,10.6243,36.6057,37.43,38.2543,36.998,38.3195,35.6765,38.286,35.7254,37.0057,37.625,35.9744,39.2756,39.7985,36.1339,37.9662,37.7045,40.0867,35.3223,2.373,2.5325,2.5859,2.6529,2.7554,3.2213,21.9239,4.7922,-0.0918,-0.1165,-0.2083,51.2501,77.4448,-1.4374,54.8337,39.4262,4158955.7159,332461.0
2016-05-27,37.57,437270.0,RACE.MI,37.6633,37.168,37.0,37.615,37.8624,37.7129,37.6167,37.4267,37.2486,37.373,37.5645,37.8867,37.6306,37.4933,37.3353,37.2403,37.4701,37.9335,37.206,37.2493,37.7391,37.7169,37.3402,37.3357,60.4593,53.887,50.9144,49.2297,49.4277,47.2635,43.9172,28.305,20.3959,13.1026,10.211,12.1509,0.7,0.85,-0.04,-0.14,-2.18,0.35,-100.0,50.2501,71.7948,-0.1367,-34.7933,-8.6374,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,20.9186,7.774,1.8288,-1.5406,-1.1445,-5.473,1.019,1.0231,0.9989,0.9963,0.9452,1.0094,0.0,33.3333,60.0,40.0,71.4286,57.1429,78.5714,28.5714,85.7143,9.5238,11.9048,54.7619,31.9244,15.4385,7.9617,4.512,3.988,5.5276,12.385,16.0842,17.7311,18.8649,19.5231,23.324,24.001,21.9573,20.7987,20.6477,21.1449,20.8805,0.2815,0.691,1.1204,2.5362,4.131,11.5849,0.5456,0.9433,1.3143,2.7759,4.4742,10.3713,37.3993,37.6633,37.9273,37.168,38.5211,35.8149,38.2698,35.7302,37.0,37.615,35.9648,39.2652,39.5171,36.2077,37.8624,37.7129,40.0907,35.3351,2.0167,2.2869,2.4028,2.5566,2.6863,3.1756,22.0804,4.8787,-0.1105,-0.0746,-0.1851,71.2043,86.0992,-1.405,54.6106,39.1611,4221423.1138,332461.0
2016-05-30,38.18,286421.0,RACE.MI,37.7733,37.608,37.2486,37.6043,37.8081,37.7529,37.875,37.764,37.5436,37.4484,37.5934,37.9084,38.0773,37.8966,37.696,37.44,37.5787,37.9691,37.2867,37.5253,37.7906,37.7196,37.3536,37.3458,77.1489,64.6578,58.9352,53.3493,52.0818,48.4271,51.3536,30.8035,21.4013,13.1844,10.2071,11.9293,0.33,2.2,1.74,-0.15,-1.14,1.68,100.0,106.567,96.9952,62.3525,31.1196,25.7137,0.6452,0.6452,0.6452,0.6452,0.6452,0.6452,54.2979,29.3157,17.8703,6.6985,4.1637,-3.1458,1.0087,1.0611,1.0477,0.9961,0.971,1.046,0.0,100.0,100.0,20.0,100.0,42.8571,71.4286,21.4286,80.9524,4.7619,9.5238,52.381,66.2263,40.7974,27.4341,14.2472,10.1289,2.8406,8.2121,13.1402,15.5242,17.7689,18.8045,22.9594,40.4182,31.2503,27.2622,23.6733,23.0433,21.691,0.1877,0.5528,0.9604,2.3551,3.9343,11.3091,0.9237,1.3146,1.6865,3.1377,4.8211,10.6844,37.1982,37.7733,38.3484,37.608,38.4721,36.7439,38.6563,35.8409,37.2486,37.6043,35.971,39.2376,39.338,36.2782,37.8081,37.7529,40.1041,35.4016,1.9953,2.2036,2.3147,2.4801,2.6136,3.0985,22.2413,4.9655,-0.1116,-0.0046,-0.1162,83.2179,86.1098,-1.3325,62.8084,38.9146,4360013.6818,618882.0
2016-05-31,38.1,731606.0,RACE.MI,37.95,37.854,37.4457,37.6007,37.7652,37.8052,38.0383,37.928,37.7564,37.5145,37.6199,37.9246,38.1546,38.0629,37.8941,37.5832,37.6595,37.9947,37.5126,37.6387,37.8178,37.7214,37.3633,37.3575,71.234,62.2733,57.4976,52.7448,51.7081,48.284,56.3111,32.8023,22.2631,13.2603,10.2033,11.7129,0.53,1.23,1.38,-0.05,-0.9,2.2,43.1371,76.3388,76.2298,55.9791,39.2576,19.9799,0.02,0.02,0.02,0.02,0.02,0.02,42.4679,24.5465,14.9952,5.4896,3.4163,-3.432,1.0141,1.0334,1.0376,0.9987,0.9769,1.0613,33.3333,66.6667,80.0,0.0,85.7143,28.5714,64.2857,14.2857,76.1905,0.0,7.1429,50.0,66.2263,40.7974,27.4341,14.2472,10.1289,2.8406,6.183,11.4404,14.1865,17.0752,18.3442,22.7231,30.4314,27.208,24.913,22.7491,22.4792,21.4678,0.1251,0.4422,0.8232,2.1869,3.7469,11.0398,0.6158,1.0517,1.4456,2.9135,4.5915,10.43,37.4086,37.95,38.4914,37.854,38.3663,37.3417,38.8882,36.0032,37.4457,37.6007,35.972,39.2294,39.2071,36.3234,37.7652,37.8052,40.086,35.5245,1.7704,2.0291,2.1757,2.4015,2.5568,3.0623,22.3999,5.0527,-0.1028,0.0355,-0.0673,85.9756,85.718,-1.5311,61.4611,38.6854,4652650.2289,-112724.0
2016-06-01,38.0,410875.0,RACE.MI,38.0933,37.884,37.7343,37.5979,37.7624,37.846,38.0633,37.9767,37.895,37.5677,37.6413,37.9336,38.0853,38.0853,37.9747,37.675,37.7125,38.0091,37.5876,37.6467,37.8595,37.7227,37.3663,37.3655,62.2811,58.8805,55.5226,51.9524,51.2257,48.1019,50.2874,32.227,22.1115,13.162,10.1346,11.5126,0.43,0.15,2.02,-0.04,-0.06,1.71,-100.0,35.1309,64.007,48.015,31.2295,11.8355,-0.3509,-0.3509,-0.3509,-0.3509,-0.3509,-0.3509,24.5623,17.7609,11.0453,3.9048,2.4515,-3.7961,1.0114,1.004,1.0561,0.9989,0.9984,1.0471,0.0,33.3333,60.0,0.0,71.4286,14.2857,57.1429,7.1429,71.4286,9.5238,4.7619,47.619,38.24,29.9262,21.2017,11.8849,8.7595,3.302,9.5573,12.3903,14.5316,17.0967,18.3214,22.6616,21.3926,22.9733,22.3515,21.7086,21.8393,21.2128,0.1834,0.4538,0.8056,2.1307,3.6685,10.877,0.4105,0.8413,1.2391,2.7054,4.3729,10.1816,37.9461,38.0933,38.2406,37.884,38.4093,37.3587,38.5683,36.9002,37.7343,37.5979,35.9721,39.2236,39.2021,36.3226,37.7624,37.846,40.0776,35.6143,1.6834,1.9275,2.0841,2.343,2.5129,3.033,22.5559,5.1402,-0.0895,0.0533,-0.0362,84.2365,80.8818,-1.6039,66.5839,38.4722,4746356.5642,-523599.0
2016-06-02,38.54,565348.0,RACE.MI,38.2133,38.078,37.9729,37.5636,37.7614,37.921,38.2867,38.1953,38.0964,37.6933,37.7119,37.9659,38.4517,38.3858,38.2578,37.8842,37.8525,38.0713,37.7149,37.8734,37.999,37.7317,37.3713,37.3929,81.3092,69.9367,63.4353,55.8128,53.6762,49.1622,57.335,36.076,24.3219,13.6556,10.3153,11.2633,0.36,0.97,1.67,-0.48,-0.02,3.15,100.0,118.2419,118.977,93.2608,81.6306,36.8796,0.6882,0.6882,0.6882,0.6882,0.6882,0.6882,62.6184,39.8734,26.8706,11.6256,7.3524,-1.6755,1.0094,1.0258,1.0453,0.9877,0.9995,1.089,66.6667,100.0,100.0,20.0,100.0,0.0,50.0,0.0,66.6667,4.7619,2.381,45.2381,71.4302,51.4716,37.5841,20.0723,13.9292,1.0411,5.5343,9.4049,12.153,15.8249,17.4695,22.2205,33.2081,29.3557,26.7891,23.7731,23.1238,21.7626,0.1223,0.363,0.6905,1.9785,3.4938,10.618,0.7337,1.1331,1.5221,2.9722,4.6247,10.3992,37.7442,38.2133,38.6825,38.078,38.7031,37.4529,38.6148,37.3309,37.9729,37.5636,36.0423,39.0848,39.1991,36.3238,37.7614,37.921,40.0255,35.8164,1.9109,2.003,2.106,2.3175,2.4746,2.9768,22.7158,5.228,-0.0652,0.0969,0.0317,82.0332,79.4998,-1.4089,65.5842,35.64,5141493.4789,41749.0
2016-06-03,37.89,488487.0,RACE.MI,38.1433,38.142,37.9786,37.5093,37.7633,37.9612,38.125,38.1327,38.0757,37.7369,37.7236,37.9645,38.0778,38.1754,38.1504,37.8912,37.861,38.0697,37.7195,37.8738,37.9984,37.7343,37.3736,37.3992,42.5513,49.7924,50.755,50.5481,50.4713,47.9542,63.6881,40.0395,26.7471,14.2592,10.55,11.0059,-0.21,0.32,0.04,-0.76,0.04,1.69,-5.8828,13.8884,52.7914,75.7152,56.0914,17.5738,-0.7946,-0.7946,-0.7946,-0.7946,-0.7946,-0.7946,-14.8974,-0.4152,1.51,1.0963,0.9427,-4.0917,0.9945,1.0085,1.0011,0.9803,1.0011,1.0467,33.3333,100.0,100.0,0.0,100.0,0.0,42.8571,0.0,61.9048,0.0,0.0,42.8571,76.3942,55.8937,41.2984,22.1056,15.2446,0.4535,3.1438,6.9016,9.8807,14.4325,16.4993,21.6995,23.4919,24.3939,23.7834,22.6241,22.4346,21.5036,0.0815,0.2904,0.5919,1.8372,3.3275,10.3652,0.6091,1.0265,1.4246,2.8799,4.5244,10.2716,37.5752,38.1433,38.7115,38.142,38.585,37.699,38.6167,37.3404,37.9786,37.5093,36.0966,38.922,39.2016,36.3251,37.7633,37.9612,39.996,35.9263,2.2811,2.2211,2.2584,2.4,2.538,3.0261,22.8675,5.3162,-0.0456,0.0783,0.0327,73.2846,59.4722,-1.1613,55.1682,35.6704,4836188.3952,-446738.0
2016-06-06,37.94,286074.0,RACE.MI,38.1233,38.094,38.0314,37.5186,37.7605,38.0181,38.0233,38.0653,38.0661,37.7943,37.7397,37.9635,37.9749,38.078,38.0955,37.9089,37.877,38.0724,37.7214,37.8756,37.9966,37.7355,37.3763,37.4089,45.5463,51.1455,51.6228,50.9316,50.709,48.0548,51.3975,38.6606,26.922,14.4754,10.6446,10.7757,-0.06,-0.24,0.37,0.13,-0.06,2.39,-100.0,-105.0004,-53.6089,43.8589,19.3404,-11.3556,0.3833,0.3833,0.3833,0.3833,0.3833,0.3833,-8.9075,2.2909,3.2457,1.8631,1.4181,-3.8905,0.9984,0.9937,1.0098,1.0034,0.9984,1.0672,100.0,66.6667,80.0,100.0,85.7143,14.2857,35.7143,0.0,57.1429,23.8095,4.7619,40.4762,26.8164,33.1447,27.9712,17.2858,12.5358,1.3351,10.0637,10.3959,11.9859,15.1846,16.9083,21.805,17.4389,20.7037,21.2949,21.5312,21.755,21.2304,0.2343,0.4123,0.6873,1.8859,3.349,10.2984,0.4061,0.8212,1.2211,2.6742,4.309,10.0271,37.5327,38.1233,38.714,38.094,38.5614,37.6266,38.5806,37.4823,38.0314,37.5186,36.0964,38.9407,39.1971,36.3239,37.7605,38.0181,39.9086,36.1276,2.0459,2.0908,2.1592,2.3386,2.4892,2.9878,23.0182,5.4048,-0.0291,0.0662,0.037,62.3955,48.2145,-0.6926,58.392,35.733,4969690.0402,-160664.0
2016-06-07,38.8,472607.0,RACE.MI,38.21,38.234,38.2071,37.6036,37.8124,38.0774,38.3617,38.3007,38.2582,37.9651,37.8342,37.9998,38.5855,38.4971,38.4312,38.1368,38.04,38.1528,37.7508,37.9363,38.0793,37.764,37.3992,37.4348,76.7792,69.0679,64.2613,57.0937,54.6406,49.7653,58.3564,43.1062,30.1556,15.5143,11.0994,10.5695,0.26,0.7,1.23,1.19,1.09,2.49,100.0,113.9475,155.4926,109.4395,99.8256,49.1363,0.8452,0.8452,0.8452,0.8452,0.8452,0.8452,53.5583,38.1357,28.5226,14.1874,9.2812,-0.4694,1.0067,1.0184,1.0327,1.0316,1.0289,1.0686,66.6667,100.0,100.0,80.0,100.0,0.0,28.5714,100.0,52.381,19.0476,2.381,38.0952,72.274,60.8888,49.5572,29.0198,20.1953,2.1181,6.4761,8.1791,10.201,14.1308,16.171,21.4057,40.2388,33.6456,30.2448,25.6854,24.3555,22.3321,0.1562,0.3299,0.5891,1.7512,3.1895,10.0532,0.9707,1.3569,1.7467,3.1832,4.8038,10.4883,37.3746,38.21,39.0454,38.234,38.968,37.5,38.8348,37.5795,38.2071,37.6036,36.035,39.1721,39.3152,36.3096,37.8124,38.0774,39.905,36.2497,2.0725,2.0789,2.1263,2.2818,2.4237,2.9048,23.1761,5.4936,-0.0016,0.1102,0.1087,53.0862,51.5718,-0.2145,62.8062,35.7943,5442297.0402,311943.0
