date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-05-29,6.64,1309719.0,FBK.MI,6.7683,6.786,6.7671,6.6989,6.69,6.5494,6.74,6.7673,6.7684,6.72,6.7125,6.6289,6.7013,6.7456,6.7613,6.7754,6.7926,6.8269,6.7298,6.7448,6.6932,6.5625,6.5705,6.6087,26.0937,38.5227,43.7562,50.5704,53.5318,56.4208,45.8703,23.9288,18.1304,19.2628,23.6471,19.378,-0.195,-0.065,0.075,-0.205,0.18,0.235,-100.0,-122.438,-70.096,6.883,15.8335,73.0023,-0.825,-0.825,-0.825,-0.825,-0.825,-0.825,-47.8126,-22.9546,-12.4876,1.1409,7.0635,12.8416,0.9715,0.9903,1.0114,0.9701,1.0279,1.0367,100.0,33.3333,100.0,60.0,71.4286,0.0,50.0,85.7143,66.6667,28.5714,19.0476,64.2857,42.0606,19.9134,12.7028,1.4604,5.2951,12.6338,27.3449,23.8988,23.0296,21.275,19.879,18.1561,11.1526,15.9613,17.8382,20.6625,22.102,23.4071,0.1301,0.1841,0.2457,0.4343,0.5878,1.0368,0.0531,0.1229,0.1903,0.4218,0.6535,1.3366,6.9535,6.7683,6.5832,6.786,6.6335,6.9385,6.9101,6.6242,6.7671,6.6989,6.4699,6.9279,6.4481,6.9319,6.69,6.5494,6.2068,6.892,2.3891,2.3202,2.2951,2.1958,2.1205,2.0476,5.9527,5.6525,0.0836,0.092,-0.0084,55.4221,78.1913,0.76,55.7248,6.3331,225519918.7162,150685985.0
2017-05-30,6.645,1407225.0,FBK.MI,6.7133,6.757,6.7543,6.6879,6.6955,6.5542,6.6783,6.7203,6.7379,6.7128,6.7084,6.6333,6.6512,6.69,6.7145,6.7508,6.7773,6.8241,6.7134,6.7342,6.6916,6.564,6.5713,6.6091,27.7478,39.284,44.237,50.7843,53.6718,56.4906,50.9624,26.2702,19.0804,18.4853,22.531,19.1498,-0.165,-0.145,-0.09,-0.155,0.115,0.2,-83.5106,-116.8582,-139.0861,-42.6667,-41.7283,39.6396,0.1905,0.1905,0.1905,0.1905,0.1905,0.1905,-44.5044,-21.432,-11.526,1.5686,7.3435,12.9812,0.9758,0.9786,0.9866,0.9772,1.0176,1.031,100.0,0.0,100.0,40.0,57.1429,0.0,42.8571,78.5714,61.9048,23.8095,16.6667,61.9048,61.1465,35.6356,24.7805,8.3765,0.2093,9.7905,34.7542,28.7386,26.5434,23.1577,21.2185,18.8769,8.3795,13.6376,16.0008,19.578,21.3075,22.9743,0.1468,0.2073,0.2706,0.4632,0.6198,1.0721,0.0354,0.0984,0.1631,0.3916,0.6224,1.3048,6.9137,6.7133,6.5129,6.757,6.5678,6.9462,6.9207,6.5879,6.7543,6.6879,6.4645,6.9112,6.4633,6.9276,6.6955,6.5542,6.2119,6.8964,2.1183,2.1708,2.1915,2.1502,2.0933,2.035,5.9597,5.654,0.0716,0.0879,-0.0163,36.4905,59.8187,0.494,51.8475,6.344,225854972.2876,152093210.0
2017-05-31,6.69,1677680.0,FBK.MI,6.6583,6.728,6.7521,6.6925,6.7007,6.5615,6.6667,6.698,6.7218,6.713,6.7079,6.6396,6.6708,6.6853,6.7035,6.7417,6.7715,6.8254,6.7089,6.7296,6.6915,6.5651,6.5725,6.6104,44.5128,46.7083,48.8301,52.765,54.9541,57.124,36.5929,22.7981,17.4173,17.2192,21.6974,18.9811,-0.165,-0.145,-0.015,0.065,0.11,0.31,-14.7059,-60.6901,-83.4907,-17.999,-25.4383,48.7599,0.2105,0.2105,0.2105,0.2105,0.2105,0.2105,-10.9745,-6.5833,-2.3398,5.53,9.9082,14.248,0.9759,0.9788,0.9978,1.0098,1.0167,1.0486,100.0,0.0,100.0,20.0,42.8571,100.0,35.7143,71.4286,57.1429,19.0476,14.2857,59.5238,7.8541,8.9098,7.4388,0.7605,5.026,12.0644,20.7499,21.6194,21.8024,21.0088,19.862,18.2514,17.7278,18.0821,18.7833,20.6916,21.9641,23.2594,0.0978,0.1658,0.2319,0.4302,0.5903,1.0466,0.0836,0.1387,0.1998,0.4237,0.6528,1.3337,6.7033,6.6583,6.6134,6.728,6.5515,6.9045,6.9214,6.5829,6.7521,6.6925,6.4719,6.9131,6.4743,6.9271,6.7007,6.5615,6.2213,6.9018,2.3494,2.2929,2.2715,2.1861,2.1154,2.0408,5.967,5.6556,0.065,0.0833,-0.0183,21.0684,37.6603,0.4452,57.4064,6.3547,226561363.8666,153770890.0
2017-06-01,6.785,1374064.0,FBK.MI,6.7067,6.723,6.7514,6.6968,6.7145,6.5712,6.73,6.717,6.73,6.7254,6.7156,6.65,6.7518,6.7365,6.738,6.7575,6.7824,6.8348,6.7427,6.7301,6.692,6.567,6.5776,6.614,68.0147,59.7094,57.4602,56.7246,57.5582,58.4326,30.7119,19.5287,15.3636,16.2806,21.0514,18.8518,0.145,-0.025,-0.005,0.06,0.29,0.405,100.0,16.7526,-15.5071,33.0348,18.2812,72.2883,0.75,0.75,0.75,0.75,0.75,0.75,36.0294,19.4189,14.9203,13.4491,15.1164,16.8653,1.0218,0.9963,0.9993,1.0089,1.0446,1.0635,66.6667,0.0,80.0,0.0,28.5714,85.7143,28.5714,64.2857,52.381,14.2857,11.9048,57.1429,18.9498,6.451,3.0417,4.0789,8.13,13.5526,13.1945,16.7157,18.2078,19.1918,18.6744,17.6828,19.3643,19.0211,19.3502,20.824,21.9796,23.2271,0.0652,0.1327,0.1988,0.3994,0.5622,1.0216,0.0957,0.1509,0.2113,0.4334,0.6617,1.342,6.8234,6.7067,6.59,6.723,6.5549,6.8911,6.9201,6.5828,6.7514,6.6968,6.4716,6.922,6.5053,6.9238,6.7145,6.5712,6.2291,6.9133,2.4286,2.3392,2.2987,2.191,2.1128,2.0274,5.9751,5.6572,0.0667,0.08,-0.0133,45.0267,34.1952,0.472,60.4354,6.3652,227935427.8666,155144954.0
2017-06-02,6.78,1821816.0,FBK.MI,6.7517,6.708,6.7436,6.7082,6.72,6.5807,6.7667,6.736,6.7371,6.7365,6.7215,6.6597,6.7766,6.7618,6.7582,6.7687,6.7907,6.8429,6.7573,6.7319,6.6938,6.5717,6.5798,6.6174,65.814,58.7662,56.8712,56.4563,57.3749,58.3366,37.4576,21.3246,15.9038,15.9778,20.6839,18.7863,0.135,-0.075,-0.055,0.16,0.115,0.4,100.0,136.2275,61.9202,80.1023,75.6641,98.8061,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,31.628,17.5325,13.7424,12.9126,14.7498,16.6733,1.0203,0.9891,0.992,1.0242,1.0173,1.0627,33.3333,100.0,60.0,0.0,14.2857,71.4286,21.4286,57.1429,47.619,9.5238,9.5238,54.7619,50.949,28.5083,19.145,12.0407,13.3347,16.098,10.1229,14.4411,16.45,18.2476,18.045,17.3747,31.152,25.9582,24.2401,23.2434,23.598,24.042,0.0435,0.1061,0.1704,0.3709,0.5354,0.9973,0.1338,0.1908,0.2511,0.4724,0.7002,1.38,6.839,6.7517,6.6644,6.708,6.5814,6.8346,6.9007,6.5865,6.7436,6.7082,6.4835,6.9329,6.5102,6.9298,6.72,6.5807,6.2382,6.9233,2.1119,2.1678,2.1825,2.1414,2.0839,2.0157,5.9832,5.6588,0.0668,0.0774,-0.0105,62.8045,42.9665,0.7435,57.4131,6.3755,227024519.8666,153323138.0
2017-06-05,6.685,857551.0,FBK.MI,6.75,6.717,6.7257,6.7107,6.715,6.5873,6.7333,6.7283,6.7225,6.7334,6.7184,6.6646,6.7124,6.7224,6.7293,6.7536,6.7809,6.8414,6.7568,6.7305,6.6934,6.5725,6.5809,6.6183,34.2395,42.7339,46.3421,51.4755,53.9475,56.5291,29.0363,18.132,14.1388,14.9129,19.9704,18.6246,-0.005,0.045,-0.125,0.035,-0.105,0.275,-64.2105,5.4241,-18.0444,7.0922,-1.1529,57.9352,-0.5714,-0.5714,-0.5714,-0.5714,-0.5714,-0.5714,-31.521,-14.5323,-7.3159,2.9511,7.895,13.0581,0.9993,1.0068,0.9816,1.0053,0.9845,1.0429,0.0,66.6667,40.0,80.0,0.0,57.1429,14.2857,50.0,42.8571,4.7619,7.1429,52.381,12.1937,5.3614,3.5487,1.0702,5.6998,11.996,28.7579,24.3444,23.155,21.4982,20.2642,18.5279,22.5069,21.8668,21.5679,21.9633,22.7138,23.5791,0.114,0.1699,0.231,0.4294,0.5949,1.0586,0.0892,0.1526,0.2152,0.4387,0.6668,1.3472,6.842,6.75,6.658,6.717,6.6055,6.8285,6.8768,6.5746,6.7257,6.7107,6.4879,6.9335,6.5071,6.9229,6.715,6.5873,6.2475,6.927,1.9764,2.0879,2.1324,2.1342,2.0913,2.0349,5.9902,5.6605,0.0586,0.0736,-0.015,63.4028,57.078,0.7626,53.8338,6.3856,226411983.438,152465587.0
2017-06-06,6.84,1623704.0,FBK.MI,6.7683,6.756,6.7236,6.74,6.7169,6.598,6.7783,6.7693,6.7511,6.7506,6.7297,6.6763,6.8057,6.7868,6.7781,6.7797,6.7989,6.8538,6.76,6.7448,6.6943,6.5933,6.5824,6.6231,69.7532,63.2061,60.3244,57.9881,58.2229,58.6695,27.4189,17.6738,13.7606,14.4515,19.5213,18.5232,0.055,0.195,-0.015,0.41,0.04,0.45,28.5714,65.9164,92.6581,55.3922,60.5211,82.8699,1.0,1.0,1.0,1.0,1.0,1.0,39.5065,26.4121,20.6488,15.9761,16.4459,17.3389,1.0081,1.0293,0.9978,1.0638,1.0059,1.0704,0.0,33.3333,20.0,60.0,0.0,42.8571,7.1429,42.8571,38.0952,0.0,4.7619,50.0,24.1842,15.841,11.4916,8.4523,10.5388,14.3662,16.5472,18.0427,18.856,19.453,18.9431,17.902,27.1038,24.835,23.7523,23.045,23.4062,23.9086,0.076,0.1359,0.198,0.3987,0.5666,1.0334,0.1245,0.1871,0.2495,0.4724,0.7001,1.3801,6.896,6.7683,6.6407,6.756,6.6364,6.8756,6.8676,6.5796,6.7236,6.74,6.5712,6.9088,6.5053,6.9286,6.7169,6.598,6.2554,6.9405,2.2381,2.2027,2.1936,2.1405,2.0823,2.0093,5.9987,5.6622,0.0639,0.0717,-0.0078,71.1111,65.7728,0.7139,59.9663,6.3955,228035687.438,154089291.0
2017-06-07,6.925,2803808.0,FBK.MI,6.8167,6.803,6.7643,6.7657,6.7207,6.613,6.8567,6.8257,6.8014,6.7753,6.7486,6.6916,6.9014,6.8685,6.8467,6.8215,6.8289,6.8728,6.7774,6.7722,6.7347,6.616,6.5852,6.633,79.0569,70.4479,65.9938,61.0734,60.3429,59.7819,36.5107,21.6552,15.8394,14.6777,19.3893,18.4992,0.145,0.235,0.285,0.36,0.08,0.63,100.0,144.7028,147.6913,159.1398,158.371,128.7905,0.7727,0.7727,0.7727,0.7727,0.7727,0.7727,58.1137,40.8959,31.9876,22.1469,20.6857,19.5638,1.0214,1.0351,1.0429,1.0548,1.0117,1.1001,66.6667,100.0,0.0,100.0,100.0,28.5714,0.0,100.0,33.3333,100.0,2.381,100.0,54.6943,37.581,28.3119,17.6186,16.7497,17.517,12.1735,15.2578,16.8028,18.3901,18.2388,17.5592,41.5658,33.6305,30.0748,26.2562,25.5779,25.0174,0.0507,0.1087,0.1698,0.3703,0.5396,1.0088,0.173,0.2397,0.3038,0.5286,0.7567,1.4372,7.0154,6.8167,6.6179,6.803,6.6454,6.9606,6.9468,6.5818,6.7643,6.7657,6.6018,6.9296,6.4974,6.944,6.7207,6.613,6.2696,6.9563,2.0032,2.0582,2.0841,2.0767,2.0344,1.9752,6.008,5.6639,0.074,0.0721,0.0019,78.9316,71.1485,0.7879,68.7929,6.4052,230584603.8017,156893099.0
2017-06-08,7.15,3520150.0,FBK.MI,6.9717,6.876,6.8364,6.7954,6.7374,6.6333,7.0233,6.9413,6.8979,6.8265,6.7877,6.7165,7.1,7.0361,6.9885,6.9107,6.8935,6.9106,6.943,6.8499,6.8368,6.6581,6.6006,6.6562,90.5717,82.1032,76.4057,67.8121,65.2447,62.5175,51.5734,30.3473,21.2207,16.1152,19.8631,18.6415,0.465,0.365,0.505,0.415,0.35,0.855,100.0,138.9242,174.9603,251.5057,256.4817,197.75,0.88,0.88,0.88,0.88,0.88,0.88,81.1435,64.2065,52.8114,35.6242,30.4894,25.035,1.0696,1.0538,1.076,1.0616,1.0515,1.1358,33.3333,100.0,0.0,100.0,100.0,14.2857,57.1429,100.0,28.5714,100.0,0.0,100.0,81.6988,65.1157,53.5088,34.8031,29.3406,24.4756,6.4034,10.6067,13.0385,16.221,16.7524,16.8099,63.5748,50.2041,43.0517,33.539,30.665,27.7053,0.0338,0.087,0.1455,0.3438,0.5139,0.9847,0.3353,0.4117,0.4804,0.7109,0.9407,1.623,7.2332,6.9717,6.7101,6.876,6.5604,7.1916,7.1354,6.5375,6.8364,6.7954,6.5399,7.0509,6.4499,7.0249,6.7374,6.6333,6.2672,6.9995,2.4589,2.2941,2.2296,2.1174,2.0431,1.9508,6.0194,5.6657,0.0991,0.0775,0.0216,97.8205,82.6211,0.8562,73.4884,6.4209,234104753.8017,160413249.0
2017-06-09,7.1,2325569.0,FBK.MI,7.0583,6.94,6.895,6.8236,6.76,6.6524,7.0875,7.016,6.9637,6.8671,6.8206,6.7382,7.1246,7.0955,7.0565,6.9695,6.9404,6.941,6.9822,6.8861,6.8815,6.6896,6.6227,6.674,76.5435,73.9965,70.7867,65.1145,63.4157,61.5643,62.8111,38.213,26.5014,17.7189,20.4541,18.8218,0.26,0.32,0.41,0.395,0.475,0.8,72.9839,97.7011,127.05,217.211,234.3523,214.5102,-0.1923,-0.1923,-0.1923,-0.1923,-0.1923,-0.1923,53.0869,47.9931,41.5734,30.229,26.8315,23.1285,1.038,1.0472,1.0613,1.0589,1.0717,1.127,0.0,100.0,40.0,100.0,100.0,0.0,50.0,100.0,23.8095,100.0,0.0,100.0,85.2865,69.6759,58.1851,38.5669,32.2739,26.2147,4.6751,8.8526,11.4785,15.2159,16.0387,16.4362,58.8726,49.5343,43.4229,34.3206,31.3248,28.1153,0.0225,0.0696,0.1247,0.3192,0.4894,0.9613,0.2835,0.3894,0.4718,0.7201,0.9559,1.6444,7.2513,7.0583,6.8654,6.94,6.5995,7.2805,7.2161,6.5739,6.895,6.8236,6.5298,7.1173,6.4387,7.0813,6.76,6.6524,6.2745,7.0302,2.2612,2.2144,2.1861,2.1108,2.0467,1.9613,6.0302,5.6675,0.1136,0.0848,0.0289,92.9975,89.9165,0.9332,69.4045,6.4501,232494744.494,158087680.0
2017-06-12,7.055,1720213.0,FBK.MI,7.1017,7.014,6.9336,6.8425,6.7757,6.6685,7.0858,7.0543,7.0037,6.898,6.8474,6.757,7.0909,7.0974,7.0778,7.0048,6.9726,6.9648,6.9891,6.9222,6.8983,6.705,6.6349,6.6864,63.3064,66.5987,65.7125,62.6971,61.7791,60.7108,63.5616,42.3424,29.9742,18.9581,20.9046,18.9686,0.13,0.37,0.27,0.265,0.33,0.675,-6.7797,54.386,76.7824,143.4799,174.8949,188.5011,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,26.6127,33.1975,31.425,25.3942,23.5583,21.4216,1.0188,1.0553,1.0398,1.039,1.0491,1.1058,0.0,66.6667,20.0,80.0,85.7143,0.0,42.8571,92.8571,19.0476,95.2381,0.0,97.619,65.0625,58.8598,50.8111,35.068,29.9144,24.9863,9.071,10.7724,12.5463,15.5418,16.2289,16.5268,42.856,41.5969,38.4664,32.3293,30.0827,27.5366,0.04,0.0807,0.1319,0.3214,0.4911,0.9634,0.189,0.3115,0.4044,0.6687,0.9104,1.6052,7.1793,7.1017,7.0241,7.014,6.7846,7.2434,7.2574,6.6098,6.9336,6.8425,6.5265,7.1585,6.4313,7.1201,6.7757,6.6685,6.281,7.0559,2.084,2.123,2.1288,2.094,2.0427,1.9673,6.0404,5.6693,0.1201,0.0918,0.0283,84.3658,91.7279,1.0828,60.1086,6.4881,230774531.494,156367467.0
2017-06-13,7.17,1836918.0,FBK.MI,7.1083,7.08,6.9893,6.8664,6.8019,6.6877,7.12,7.1063,7.0629,6.9417,6.8833,6.7803,7.1597,7.1574,7.1387,7.0609,7.0199,6.9971,6.9918,6.9716,6.9354,6.73,6.665,6.7058,77.9342,74.6838,71.7501,66.1552,64.2545,62.0867,65.1036,46.0213,33.1729,20.1833,21.3708,19.1225,0.02,0.33,0.39,0.335,0.55,0.81,68.75,72.5755,72.166,126.9253,166.6345,195.8743,0.6923,0.6923,0.6923,0.6923,0.6923,0.6923,55.8684,49.3676,43.5003,32.3103,28.509,24.1735,1.0028,1.0482,1.0575,1.049,1.0831,1.1274,0.0,33.3333,0.0,60.0,71.4286,28.5714,35.7143,85.7143,14.2857,90.4762,0.0,95.2381,68.1876,60.7369,52.3655,36.1104,30.6933,25.4324,6.2169,8.7914,10.9116,14.5211,15.5027,16.1438,32.8677,35.9906,34.9021,30.9358,29.2338,27.1559,0.0267,0.0645,0.1131,0.2985,0.4677,0.9405,0.141,0.2642,0.3616,0.6359,0.882,1.582,7.203,7.1083,7.0137,7.08,6.9055,7.2545,7.3223,6.6563,6.9893,6.8664,6.5084,7.2244,6.4266,7.1772,6.8019,6.6877,6.2834,7.0921,1.9947,2.0477,2.0644,2.0477,2.0039,1.9345,6.0517,5.6713,0.133,0.1001,0.0329,80.947,86.1034,1.2576,63.9632,6.5242,232046243.9555,158204385.0
2017-06-14,7.16,2245553.0,FBK.MI,7.1283,7.127,7.0571,6.8914,6.8262,6.7044,7.1458,7.133,7.1055,6.9808,6.9158,6.8023,7.172,7.1799,7.1705,7.1024,7.0584,7.026,7.0047,6.9992,6.9876,6.7551,6.6903,6.7213,74.0821,72.7692,70.4909,65.5858,63.8768,61.8936,69.8351,50.4231,36.7893,21.6161,21.9619,19.315,0.06,0.235,0.475,0.35,0.51,0.7,89.0411,106.6946,75.6574,112.2281,154.0328,195.252,0.0,0.0,0.0,0.0,0.0,0.0,48.1642,45.5384,40.9817,31.1716,27.7536,23.7873,1.0085,1.0339,1.0711,1.0514,1.0767,1.1084,33.3333,100.0,0.0,100.0,100.0,14.2857,28.5714,100.0,9.5238,100.0,54.7619,100.0,79.2981,68.0305,58.4873,40.2428,33.7838,27.2061,4.1255,7.0506,9.3801,13.4958,14.758,15.7424,35.731,37.0577,35.8112,31.6731,29.8173,27.5096,0.0178,0.0516,0.0969,0.2772,0.4455,0.9181,0.154,0.2714,0.37,0.6505,0.9,1.6043,7.2324,7.1283,7.0243,7.127,7.0404,7.2136,7.2943,6.82,7.0571,6.8914,6.5049,7.2779,6.428,7.2243,6.8262,6.7044,6.2817,7.1272,2.0067,2.0455,2.0612,2.0488,2.0075,1.9393,6.0628,5.6732,0.1408,0.1082,0.0326,78.8652,81.3927,1.7146,64.2577,6.5585,231504213.921,155958832.0
2017-06-15,7.01,1843445.0,FBK.MI,7.1133,7.099,7.0814,6.9025,6.8538,6.7187,7.0867,7.094,7.0937,6.9966,6.9326,6.8165,7.0596,7.1044,7.1221,7.0973,7.0651,7.0389,7.0049,7.0001,6.9886,6.7599,6.7112,6.7291,35.0748,49.1458,53.9278,57.5806,58.4638,59.0709,47.2215,44.9106,35.5453,21.9515,22.0851,19.3904,-0.045,-0.14,0.17,0.155,0.58,0.6,-100.0,-122.9404,-26.1194,57.2097,89.5,139.4801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-29.8504,-1.7084,7.8556,15.1612,16.9276,18.1418,0.9936,0.9804,1.0249,1.0226,1.0902,1.0936,100.0,66.6667,0.0,80.0,85.7143,0.0,21.4286,92.8571,4.7619,95.2381,52.381,97.619,1.9944,22.8607,28.0811,26.312,24.5503,22.4807,24.4319,18.524,17.1955,17.1301,17.1669,16.9641,23.4764,29.5034,30.6237,29.3635,28.3386,26.8033,0.1069,0.1363,0.1781,0.3524,0.5193,0.9912,0.1027,0.2171,0.3171,0.604,0.8572,1.5661,7.2597,7.1133,6.967,7.099,6.977,7.221,7.2493,6.9135,7.0814,6.9025,6.512,7.293,6.4905,7.2171,6.8538,6.7187,6.2962,7.1412,2.0797,2.0994,2.1103,2.096,2.0547,1.9846,6.0723,5.6752,0.1333,0.1132,0.0201,54.6764,71.4962,2.0407,53.4409,6.6,229660768.921,154115387.0
2017-06-16,7.05,2246270.0,FBK.MI,7.0733,7.089,7.0993,6.9318,6.8769,6.7337,7.055,7.0777,7.0859,7.0163,6.9504,6.8319,7.0491,7.0826,7.1054,7.1019,7.0772,7.0542,7.013,7.0012,6.9907,6.7834,6.7295,6.7382,46.3701,54.1115,57.0663,59.0171,59.4265,59.5745,43.0516,36.2329,31.8885,21.6038,21.9018,19.3844,-0.12,-0.05,0.125,0.41,0.485,0.63,-65.1899,-100.6648,-111.2533,40.0179,68.2531,121.8005,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-0.2333,-7.2597,8.2229,14.1326,18.0343,18.853,19.1491,0.9833,0.993,1.0181,1.0617,1.0739,1.0981,100.0,33.3333,100.0,60.0,71.4286,0.0,14.2857,85.7143,0.0,90.4762,50.0,95.2381,34.7116,1.5221,9.9479,17.0831,18.2366,19.14,31.9849,24.2389,21.4561,19.2807,18.6269,17.7252,15.5016,23.5121,26.1965,27.2254,26.9361,26.1165,0.1412,0.179,0.2226,0.3972,0.5645,1.0376,0.0685,0.1737,0.2718,0.5609,0.8164,1.5288,7.2002,7.0733,6.9465,7.089,6.9609,7.2171,7.2155,6.9831,7.0993,6.9318,6.5635,7.3001,6.5286,7.2252,6.8769,6.7337,6.3099,7.1575,2.0878,2.0955,2.1025,2.0872,2.0471,1.977,6.0821,5.6772,0.1291,0.1164,0.0127,36.5899,56.7105,2.2359,54.5927,6.639,230709028.2544,156361657.0
2017-06-19,7.155,1237025.0,FBK.MI,7.0717,7.109,7.1,6.9682,6.8969,6.7486,7.0958,7.0997,7.0998,7.046,6.9757,6.8515,7.1254,7.1276,7.1385,7.1305,7.1051,7.0776,7.0138,7.0079,6.9915,6.8206,6.7494,6.75,68.1727,65.2464,64.4771,62.5978,61.8628,60.8693,35.8567,33.9948,31.2101,21.8794,22.0024,19.4525,-0.005,0.1,0.005,0.51,0.42,0.625,100.0,45.1907,53.8178,74.2038,103.589,156.8397,0.5238,0.5238,0.5238,0.5238,0.5238,0.5238,36.3453,30.4929,28.9543,25.1956,23.7256,21.7386,0.9993,1.0142,1.0007,1.0767,1.0624,1.0957,66.6667,0.0,80.0,40.0,57.1429,0.0,7.1429,78.5714,38.0952,85.7143,47.619,92.8571,21.467,25.0422,27.14,25.4617,24.0144,22.2436,21.6763,19.5963,18.5379,17.9659,17.7652,17.3014,33.5267,32.6899,32.3485,30.2399,28.9942,27.2001,0.0942,0.1432,0.1908,0.3688,0.5377,1.0129,0.1456,0.2389,0.333,0.6208,0.8775,1.5924,7.194,7.0717,6.9494,7.109,6.9772,7.2408,7.2175,6.9825,7.1,6.9682,6.6203,7.3161,6.5355,7.2583,6.8969,6.7486,6.3108,7.1864,2.0237,2.0431,2.0552,2.0494,2.0142,1.9482,6.0928,5.6793,0.1328,0.1197,0.0131,34.9462,42.0708,2.4395,49.7408,6.6756,231121369.921,157598682.0
2017-06-20,7.07,1253710.0,FBK.MI,7.0917,7.089,7.0957,6.9954,6.9143,6.7636,7.095,7.0867,7.0923,7.0596,6.9914,6.8664,7.0882,7.1034,7.1209,7.1313,7.1138,7.0914,7.0166,7.0108,6.9922,6.8357,6.7612,6.7591,45.6416,52.384,55.4393,58.1673,58.8587,59.2944,27.5869,31.0347,30.0415,21.9913,22.0332,19.5019,0.06,-0.1,-0.03,0.38,0.365,0.63,27.8689,15.7658,11.6086,55.8254,81.2818,136.0292,-0.7308,-0.7308,-0.7308,-0.7308,-0.7308,-0.7308,-8.7168,4.768,10.8786,16.3346,17.7173,18.5888,1.0086,0.9861,0.9958,1.0568,1.0544,1.0978,33.3333,100.0,60.0,20.0,42.8571,71.4286,0.0,71.4286,33.3333,80.9524,45.2381,90.4762,11.0473,19.1944,23.0296,23.4467,22.6493,21.5269,18.5353,18.1307,17.639,17.5555,17.4965,17.1732,23.1392,26.7441,28.1943,28.3093,27.743,26.5951,0.0778,0.1296,0.1786,0.3575,0.527,1.0038,0.0971,0.1912,0.2854,0.5765,0.8357,1.5545,7.1827,7.0917,7.0006,7.089,6.9706,7.2074,7.215,6.9764,7.0957,6.9954,6.6808,7.3099,6.5564,7.2722,6.9143,6.7636,6.3259,7.2012,1.9783,2.0219,2.0455,2.0573,2.0289,1.9685,6.1026,5.6814,0.1273,0.1212,0.0061,48.9247,40.1536,2.5334,47.2938,6.7101,229867659.921,156344972.0
