date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-08-02,127.7,193821.0,AENA.MC,128.5167,127.97,127.9143,127.2429,125.5357,121.5405,128.3,128.1333,128.0214,127.771,127.0015,123.6975,128.0749,128.2675,128.4889,129.061,128.6176,126.7422,127.6489,127.4768,127.0068,126.9184,125.8343,121.2525,41.4364,51.5028,56.8017,60.0255,58.9539,57.3684,37.7256,42.265,37.0463,19.1114,13.9883,11.2346,0.9,0.35,0.15,3.45,8.75,7.45,-75.0001,-41.3476,-33.1282,40.5426,64.7434,99.7798,-0.7097,-0.7097,-0.7097,-0.7097,-0.7097,-0.7097,-17.1273,3.0056,13.6034,20.0509,17.9079,14.7368,1.0071,1.0027,1.0012,1.0278,1.0736,1.062,66.6667,0.0,80.0,40.0,85.7143,57.1429,0.0,92.8571,95.2381,0.0,35.7143,97.619,0.3712,17.1264,23.1513,19.2213,13.6204,9.0703,29.9816,21.0818,18.2165,18.0034,19.1222,20.2888,30.205,29.7952,29.1922,26.5713,25.1527,24.3365,1.6851,2.052,2.6032,5.8885,9.8019,20.8596,1.6976,2.9001,4.1716,8.6909,12.893,25.0211,129.6781,128.5167,127.3552,127.97,126.2972,129.6428,127.9143,126.4188,129.4097,124.4429,130.0428,127.2429,119.3927,131.6787,125.5357,121.5405,111.1684,131.9125,1.4671,1.5244,1.5986,1.8295,1.9114,1.917,111.0823,73.1046,2.1986,0.0147,2.2134,41.8899,48.627,2.9163,38.47,123.7341,8518130.4896,72127192.0
2016-08-03,127.2,192403.0,AENA.MC,127.9167,127.91,127.7714,127.4464,125.9238,121.7119,127.6417,127.8767,127.8429,127.7652,127.1528,123.9607,127.4161,127.7304,128.0458,128.8637,128.6218,126.9368,127.4494,127.4739,127.0124,126.9317,125.958,121.36,32.5984,45.2086,52.1537,58.037,57.7579,56.8101,28.3655,35.8468,34.3352,18.9649,13.9089,11.1687,-1.8,-0.3,-1.0,2.85,8.15,7.2,-65.517,-62.271,-65.064,12.0585,50.0879,89.0482,-0.7667,-0.7667,-0.7667,-0.7667,-0.7667,-0.7667,-34.8032,-9.5828,4.3075,16.074,15.5158,13.6203,0.986,0.9976,0.9922,1.0229,1.0685,1.06,33.3333,100.0,60.0,20.0,71.4286,42.8571,7.1429,85.7143,90.4762,4.7619,33.3333,95.2381,9.6454,10.1739,18.0683,17.0596,12.3213,8.4648,26.175,20.3687,18.0474,17.9405,19.049,20.2355,21.5699,24.9827,26.0073,25.3207,24.4028,23.9781,1.3734,1.8916,2.4813,5.7179,9.5851,20.613,1.1317,2.3201,3.5757,8.0701,12.2791,24.4254,129.2983,127.9167,126.535,127.91,126.1545,129.6655,127.7714,126.2224,129.3205,125.1478,129.745,127.4464,120.4787,131.3689,125.9238,121.7119,111.2102,132.2136,1.375,1.4602,1.5441,1.7897,1.8837,1.9067,111.2435,73.2953,2.1702,-0.1137,2.0565,39.2235,27.9166,2.6397,35.5895,124.582,8351380.8296,71934789.0
2016-08-04,127.6,161553.0,AENA.MC,127.5,128.07,127.8071,127.6464,126.3619,121.8571,127.4833,127.7733,127.8,127.7857,127.3052,124.2346,127.4973,127.6549,127.9187,128.7855,128.683,127.1507,127.4775,127.4777,127.0175,126.9626,126.142,121.4572,46.3341,51.1755,55.5486,59.2014,58.4657,57.1518,31.0208,30.433,30.0074,18.3953,13.6594,11.0638,-1.25,0.8,0.25,2.8,9.2,6.1,-87.5005,-84.9531,-86.3303,-28.5008,37.1283,81.0194,-0.2222,-0.2222,-0.2222,-0.2222,-0.2222,-0.2222,-7.3318,2.351,11.0972,18.4028,16.9314,14.3037,0.9903,1.0063,1.002,1.0224,1.0777,1.0502,0.0,100.0,40.0,100.0,57.1429,100.0,0.0,78.5714,85.7143,0.0,30.9524,92.8571,36.3313,8.7778,4.0406,10.9913,8.6682,6.765,30.4946,23.9806,20.8089,19.1416,19.7672,20.5671,14.2414,20.1104,22.5613,23.869,23.5194,23.5518,1.6156,2.2133,2.8268,6.0095,9.8287,20.8222,0.7545,1.8561,3.0649,7.4937,11.6944,23.8438,127.932,127.5,127.0679,128.07,126.6311,129.5089,127.8071,126.2873,129.3269,125.8775,129.4154,127.6464,122.0452,130.6786,126.3619,121.8571,111.2035,132.5107,1.384,1.4466,1.5209,1.7574,1.8556,1.8891,111.4071,73.4859,2.1246,-0.1825,1.9421,32.1559,19.9241,2.3831,40.1534,125.3282,8405231.7099,72096342.0
2016-08-05,129.0,252992.0,AENA.MC,127.9333,128.07,128.0214,127.9071,126.781,122.0381,128.2333,128.0833,128.0982,127.9662,127.545,124.5668,128.5933,128.3931,128.4398,129.0541,128.9675,127.4733,127.727,127.484,127.0996,127.0868,126.4498,121.6011,74.0731,66.9311,65.5343,63.0645,60.875,58.3337,30.7014,29.4531,29.4371,18.5458,13.7183,11.0353,1.3,0.0,1.5,3.65,8.8,7.6,100.0,61.3261,80.5754,130.2152,91.6871,98.4245,0.5,0.5,0.5,0.5,0.5,0.5,48.1462,33.8621,31.0686,26.129,21.75,16.6675,1.0102,1.0,1.0118,1.0291,1.0732,1.0626,100.0,66.6667,20.0,80.0,42.8571,85.7143,0.0,71.4286,80.9524,0.0,28.5714,90.4762,30.0626,25.5335,26.0159,20.5017,14.8959,9.8658,19.124,18.6704,17.6294,17.8554,18.9279,20.1392,35.5649,31.4741,30.0279,27.0647,25.5538,24.548,1.0771,1.7706,2.423,5.5802,9.3607,20.3264,2.003,2.9849,4.127,8.4584,12.6375,24.7761,129.4768,127.9333,126.3899,128.07,126.6311,129.5089,128.0214,126.3228,129.72,126.5382,129.2761,127.9071,123.3132,130.2487,126.781,122.0381,111.1658,132.9104,1.4553,1.4703,1.522,1.7305,1.8256,1.8629,111.583,73.6764,2.0881,-0.1461,1.942,26.6539,32.1211,2.0852,45.0695,125.9848,8405231.7099,72349334.0
2016-08-08,127.95,150263.0,AENA.MC,128.1833,127.89,128.1857,127.9536,126.9976,122.181,128.2417,128.0433,128.0804,127.9719,127.6513,124.8418,128.1815,128.2052,128.3085,128.9936,129.0207,127.6745,127.7381,127.5,127.1229,127.0954,126.5205,121.6958,46.8374,51.3854,54.7688,58.5841,58.2157,57.1232,22.6952,26.0135,27.6125,18.3983,13.6593,10.981,0.75,-0.9,1.15,0.65,4.55,6.0,22.2221,51.1167,17.5477,57.3155,68.5329,86.5001,-0.4865,-0.4865,-0.4865,-0.4865,-0.4865,-0.4865,-6.3252,2.7709,9.5376,17.1682,16.4313,14.2463,1.0059,0.993,1.0091,1.0051,1.0369,1.0492,100.0,33.3333,0.0,60.0,28.5714,71.4286,0.0,64.2857,76.1905,0.0,26.1905,88.0952,6.6827,12.2553,16.6648,16.4807,12.4799,8.7542,20.8406,19.7789,18.5381,18.243,19.1318,20.2164,23.8255,25.3039,25.9524,25.4428,24.588,24.0955,1.168,1.8665,2.5269,5.6317,9.3649,20.2924,1.3353,2.3879,3.5375,7.8542,12.0357,24.1862,129.3731,128.1833,126.9936,127.89,126.6794,129.1006,128.1857,126.7973,129.5742,126.6267,129.2805,127.9536,123.8479,130.1473,126.9976,122.181,111.1603,133.2016,1.4601,1.4751,1.5219,1.7233,1.8217,1.8679,111.7467,73.8667,2.0376,-0.2016,1.836,32.1632,44.4444,1.7825,42.7541,126.4,8271213.2049,72199071.0
2016-08-09,129.7,163932.0,AENA.MC,128.8833,128.29,128.2857,128.0464,127.1976,122.4298,129.0,128.6467,128.4589,128.2048,127.897,125.1915,129.3332,129.0656,128.9779,129.3651,129.3596,128.017,128.0003,127.6988,127.1667,127.14,126.6583,121.9175,72.2998,67.2382,65.7188,63.268,61.1832,58.5904,19.7778,20.9008,24.8577,18.0038,13.5,10.9043,2.1,2.0,0.7,1.3,4.2,10.45,42.1048,69.8005,54.4524,101.382,85.7761,88.1738,0.8667,0.8667,0.8667,0.8667,0.8667,0.8667,44.5996,34.4764,31.4376,26.536,22.3663,17.1807,1.0165,1.0157,1.0054,1.0101,1.0335,1.0876,100.0,0.0,100.0,40.0,14.2857,57.1429,7.1429,57.1429,71.4286,9.5238,23.8095,85.7143,13.9432,0.4498,8.3286,12.8752,10.3149,7.7615,19.6895,19.3194,18.4154,18.2092,19.0695,20.1616,14.8707,19.494,21.7615,23.5911,23.4559,23.5546,1.1787,1.8932,2.5659,5.6294,9.319,20.2093,0.8902,1.9103,3.0321,7.2932,11.4626,23.6104,130.3217,128.8833,127.445,128.29,126.4413,130.1387,128.2857,126.6067,129.9648,126.4525,129.6404,128.0464,123.9228,130.4724,127.1976,122.4298,111.2149,133.6446,1.5385,1.5111,1.5347,1.7026,1.7942,1.8401,111.9262,74.057,2.0045,-0.1328,1.8717,48.4174,68.6868,1.5908,43.8025,126.928,8435145.2049,72363003.0
2016-08-10,128.25,141607.0,AENA.MC,128.6333,128.5,128.2,128.0464,127.3976,122.7167,128.6833,128.6333,128.45,128.2319,127.9926,125.4622,128.6253,128.7129,128.7652,129.2892,129.3908,128.2003,128.0076,127.7146,127.1802,127.1446,126.7273,122.1345,45.3214,50.2627,53.2559,57.4686,57.6228,56.9367,17.833,16.8106,22.4964,17.6375,13.3484,10.8295,-0.75,1.05,-0.6,0.0,4.2,12.05,-67.2127,-9.5092,15.6392,23.1679,55.4616,77.158,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-9.3572,0.5254,6.5118,14.9371,15.2457,13.8734,0.9942,1.0083,0.9953,1.0,1.0339,1.1037,66.6667,66.6667,80.0,20.0,0.0,42.8571,0.0,50.0,66.6667,4.7619,21.4286,83.3333,13.9432,0.4498,8.3286,12.8752,10.3149,7.7615,13.5694,15.7119,16.0034,17.1348,18.3594,19.7974,10.2484,15.8539,18.9113,22.1991,22.5826,23.1292,0.7858,1.5146,2.1993,5.2273,8.8752,19.7281,0.5935,1.5282,2.599,6.7723,10.9167,23.0482,130.1616,128.6333,127.1051,128.5,126.9861,130.0139,128.2,126.5849,129.8151,126.4525,129.6404,128.0464,124.4163,130.3789,127.3976,122.7167,111.5375,133.8958,1.5051,1.5032,1.5308,1.6991,1.7949,1.85,112.0894,74.2472,1.9561,-0.1935,1.7626,60.2693,67.6767,1.3097,44.1281,127.3926,8383651.3993,72221396.0
2016-08-11,128.65,117626.0,AENA.MC,128.8667,128.71,128.3357,128.125,127.6071,123.0381,128.6917,128.6833,128.5625,128.3124,128.1065,125.7382,128.6545,128.727,128.7883,129.3133,129.4766,128.4034,128.0288,127.7413,127.2119,127.1649,126.8149,122.3981,52.6347,54.2459,55.9447,58.5961,58.3253,57.2774,12.5676,14.694,20.9332,17.38,13.2376,10.7643,0.7,1.05,0.95,1.1,4.4,13.5,-7.5474,-17.7517,38.338,48.1749,68.8198,77.5273,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,5.2695,8.4918,11.8894,17.1921,16.6505,14.5549,1.0055,1.0082,1.0074,1.0086,1.0354,1.1172,33.3333,33.3333,60.0,0.0,71.4286,28.5714,64.2857,42.8571,61.9048,0.0,19.0476,80.9524,2.0368,6.2279,11.5542,14.0325,11.023,8.0916,10.668,13.829,14.6936,16.5224,17.9501,19.586,11.1116,15.6659,18.5327,21.9163,22.3976,23.0347,0.5239,1.2116,1.8851,4.8539,8.4526,19.2584,0.5456,1.3726,2.3777,6.4385,10.5469,22.6494,130.0896,128.8667,127.6437,128.71,127.4911,129.9288,128.3357,126.7521,129.9193,126.5282,129.7218,128.125,124.938,130.2762,127.6071,123.0381,111.9719,134.1043,1.2723,1.3621,1.4246,1.6311,1.743,1.8198,112.255,74.4372,1.9027,-0.2137,1.689,68.7205,69.7979,1.0802,46.1226,127.45,8389251.357,72339022.0
2016-08-12,128.9,107166.0,AENA.MC,128.6,128.69,128.5786,128.175,127.8238,123.3464,128.7083,128.7467,128.7036,128.4157,128.224,126.0109,128.8482,128.8636,128.9021,129.3818,129.584,128.6113,128.1041,127.7481,127.2916,127.1818,126.9132,122.6499,57.9123,56.94,57.7182,59.3219,58.7737,57.4928,9.0573,13.0008,19.5934,17.1409,13.1322,10.7007,-0.8,-0.1,1.7,0.7,4.55,12.95,87.5003,55.1379,50.0308,61.8232,77.4019,77.0385,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,15.8246,13.8801,15.4363,18.6438,17.5475,14.9856,0.9938,0.9992,1.0134,1.0055,1.0366,1.1117,0.0,0.0,40.0,40.0,57.1429,14.2857,57.1429,35.7143,57.1429,4.7619,16.6667,78.5714,2.0368,6.2279,11.5542,14.0325,11.023,8.0916,8.573,12.4124,13.6972,16.0517,17.6355,19.4241,8.9295,14.0611,17.2759,21.2919,22.005,22.8443,0.3492,0.9693,1.6158,4.5072,8.0501,18.7999,0.3638,1.0981,2.038,5.9786,10.0446,22.1102,129.1354,128.6,128.0646,128.69,127.4877,129.8923,128.5786,127.2683,129.8888,126.5289,129.8211,128.175,125.536,130.1116,127.8238,123.3464,112.3661,134.3267,1.0535,1.2117,1.3074,1.556,1.6863,1.7878,112.4215,74.6271,1.8485,-0.2165,1.632,65.1402,57.946,0.906,50.0648,127.852,8429437.6024,72446188.0
2016-08-15,129.0,234429.0,AENA.MC,128.85,128.9,128.7786,128.2929,128.0238,123.6786,128.9083,128.85,128.8089,128.5257,128.331,126.2738,128.9845,128.9839,129.0097,129.4496,129.6845,128.81,128.5023,127.8113,127.3574,127.2226,127.0037,122.9272,60.5498,58.1716,58.4979,59.6268,58.9592,57.5804,9.8252,12.1966,18.6435,16.9502,13.044,10.6413,0.75,1.05,1.4,1.65,4.2,13.95,80.0,57.6442,49.885,64.8779,82.4157,75.8673,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,21.0997,16.3432,16.9957,19.2536,17.9185,15.1608,1.0058,1.0082,1.011,1.013,1.0337,1.1213,100.0,0.0,20.0,20.0,42.8571,0.0,50.0,28.5714,52.381,0.0,14.2857,76.1905,11.3611,8.9797,12.9442,14.4717,11.2804,8.2066,6.7178,11.082,12.7514,15.6028,17.3364,19.2712,8.4399,13.2686,16.5434,20.883,21.7449,22.7169,0.2328,0.7755,1.385,4.1853,7.6667,18.3523,0.2925,0.9285,1.7969,5.6016,9.6163,21.6337,129.1444,128.85,128.5556,128.9,127.9471,129.8529,128.7786,127.7245,129.8326,126.6637,129.922,128.2929,126.1275,129.9201,128.0238,123.6786,112.8797,134.4774,0.8956,1.0849,1.2028,1.4853,1.6325,1.7577,112.5873,74.8169,1.7942,-0.2174,1.5767,63.3221,62.2222,0.8793,50.4343,128.1,8538839.6778,72680617.0
2016-08-16,126.4,186670.0,AENA.MC,128.1,128.24,128.4071,128.2143,128.0738,123.8893,127.6833,128.0167,128.2143,128.2733,128.1833,126.4004,127.0725,127.5947,127.9321,128.8454,129.3107,128.7548,127.9255,127.4882,127.2873,127.2123,126.998,123.0118,17.5818,30.1488,37.5148,49.2841,52.5095,54.5839,34.7857,21.4189,21.335,16.2994,12.5104,10.4459,-2.25,-3.3,-2.6,-1.1,1.05,8.85,-100.0,-166.6667,-221.232,-143.8085,-121.0279,47.5005,-0.7609,-0.7609,-0.7609,-0.7609,-0.7609,-0.7609,-64.8364,-39.7024,-24.9705,-1.4319,5.019,9.1678,0.9825,0.9746,0.9798,0.9914,1.0084,1.0753,66.6667,100.0,0.0,100.0,28.5714,100.0,100.0,21.4286,47.619,0.0,11.9048,73.8095,84.7065,58.308,37.4844,7.8389,1.8394,2.4333,46.5407,33.7851,28.086,22.0058,21.1771,21.016,3.8535,8.8976,12.771,18.8066,20.4121,22.0642,2.3552,2.8204,3.3871,6.0863,9.5017,20.1153,0.195,0.7428,1.5402,5.2015,9.1584,21.1186,130.5055,128.1,125.6945,128.24,126.3286,130.1514,128.4071,126.467,130.3473,126.3506,130.078,128.2143,126.4227,129.725,128.0738,123.8893,113.2326,134.546,1.3345,1.3209,1.363,1.5629,1.6903,1.8029,112.7254,75.0065,1.6969,-0.3889,1.308,55.4359,46.1394,0.6818,41.5787,130.8,8376518.2315,72493947.0
2016-08-17,125.7,113419.0,AENA.MC,127.0333,127.73,128.0857,128.1357,127.9976,124.0298,126.4833,127.17,127.5375,127.9381,127.9675,126.4846,125.9014,126.4556,126.924,128.1739,128.8562,128.636,127.0387,127.1362,127.187,127.1936,126.9803,123.0552,13.6655,25.9429,33.716,46.9241,50.9344,53.8115,53.0572,30.6241,25.0644,16.1619,12.2037,10.2076,-3.2,-2.55,-2.25,-1.1,-1.6,5.9,-81.0911,-113.5883,-152.949,-198.8816,-222.3574,31.681,-0.7429,-0.7429,-0.7429,-0.7429,-0.7429,-0.7429,-72.669,-48.1142,-32.568,-6.1518,1.8687,7.6231,0.9752,0.9801,0.9824,0.9913,0.9874,1.0492,33.3333,100.0,60.0,100.0,14.2857,100.0,100.0,14.2857,42.8571,0.0,9.5238,71.4286,89.6002,67.4448,47.4403,14.3743,6.0679,0.4371,46.2585,36.262,30.6383,23.5183,22.1425,21.4701,2.5373,7.0502,10.922,17.6068,19.6091,21.6586,2.3701,3.0563,3.7033,6.4516,9.8492,20.4364,0.13,0.5942,1.3201,4.8299,8.7223,20.6158,129.8727,127.0333,124.1939,127.73,124.9417,130.5183,128.0857,125.3619,130.8095,125.9716,130.2998,128.1357,126.0839,129.9113,127.9976,124.0298,113.437,134.6225,1.3587,1.341,1.3737,1.5588,1.6851,1.803,112.8551,75.1957,1.5629,-0.5361,1.0268,45.0806,26.8802,0.4257,42.4553,130.7545,8295504.6601,72380528.0
2016-08-18,126.85,132028.0,AENA.MC,126.3167,127.37,127.6786,127.9821,127.9238,124.2155,126.3917,126.8767,127.2286,127.7667,127.8632,126.6158,126.4207,126.5043,126.7835,127.9118,128.6541,128.626,127.0149,127.1121,127.1519,127.1843,126.9786,123.137,44.2612,42.4343,44.4895,51.0694,53.3483,54.8858,65.2382,37.9882,28.2609,16.0342,11.9115,9.9749,-2.15,-1.8,-2.85,-2.15,-1.55,7.8,-18.085,-61.2656,-83.8114,-129.7863,-155.0278,35.1508,0.8077,0.8077,0.8077,0.8077,0.8077,0.8077,-11.4777,-15.1313,-11.0209,2.1389,6.6967,9.7717,0.9833,0.986,0.978,0.9833,0.9879,1.0655,0.0,66.6667,40.0,80.0,0.0,85.7143,92.8571,7.1429,38.0952,95.2381,7.1429,69.0476,89.6002,67.4448,47.4403,14.3743,6.0679,0.4371,33.5064,30.4007,27.2224,22.3763,21.4832,21.1738,1.8379,5.9106,9.7043,16.7519,19.0252,21.3598,1.5801,2.445,3.1742,5.9908,9.3802,19.9498,0.0867,0.4754,1.1316,4.4849,8.307,20.125,127.263,126.3167,125.3703,127.37,124.687,130.053,127.6786,125.2008,130.1564,125.7803,130.184,127.9821,125.959,129.8886,127.9238,124.2155,113.7053,134.7257,1.2392,1.2681,1.3132,1.5076,1.6391,1.7685,112.9951,75.3847,1.4276,-0.5412,0.8865,29.7937,16.3616,0.2915,38.2695,130.6484,8417375.8789,72512556.0
2016-08-19,127.3,109061.0,AENA.MC,126.6167,127.05,127.5429,127.8714,127.8786,124.4107,126.8833,126.8533,127.1339,127.6757,127.8065,126.7592,126.9954,126.8144,126.9055,127.808,128.5502,128.6541,127.0406,127.1245,127.156,127.1864,126.9815,123.2311,53.859,48.0887,48.324,52.6286,54.2727,55.3026,48.9328,36.1589,27.6428,15.3672,11.4317,9.7895,0.9,-1.6,-0.95,-1.55,-0.95,8.2,100.0,1.5725,-28.5617,-63.0813,-79.8551,44.4694,0.2857,0.2857,0.2857,0.2857,0.2857,0.2857,7.718,-3.8226,-3.352,5.2571,8.5454,10.6051,1.0071,0.9876,0.9926,0.988,0.9926,1.0688,0.0,33.3333,20.0,60.0,42.8571,71.4286,85.7143,0.0,33.3333,90.4762,4.7619,66.6667,16.3221,28.8419,23.9341,6.6963,1.836,2.1873,25.1176,26.1356,24.6344,21.4695,20.9541,20.9348,18.0687,14.4344,15.1196,18.7747,20.1986,21.8711,1.0534,1.956,2.7208,5.5628,8.9335,19.4748,0.7578,1.0803,1.6699,4.8646,8.6114,20.3458,127.9641,126.6167,125.2692,127.05,124.8319,129.2681,127.5429,125.1013,129.9844,125.6996,130.0432,127.8714,125.9021,129.855,127.8786,124.4107,113.9836,134.8379,1.0982,1.1758,1.2394,1.4538,1.5948,1.7399,113.1381,75.5735,1.3026,-0.5002,0.8023,24.7843,31.1112,0.2089,44.0148,130.5444,8464117.0494,72621617.0
2016-08-22,127.35,114880.0,AENA.MC,127.1667,126.72,127.3571,127.8464,127.869,124.5988,127.25,126.9533,127.0857,127.6062,127.7584,126.896,127.2527,127.0339,127.0207,127.7335,128.4627,128.6812,127.1781,127.1404,127.1647,127.1875,126.9833,123.321,55.1461,48.7873,48.7826,52.8085,54.3782,55.3495,42.6332,29.5429,24.0092,14.3729,11.0215,9.6555,1.65,-1.65,-1.3,-0.35,-0.2,7.9,53.4881,63.7251,-15.5683,-52.5835,-72.389,43.3165,0.1923,0.1923,0.1923,0.1923,0.1923,0.1923,10.2922,-2.4255,-2.4349,5.617,8.7563,10.699,1.0131,0.9872,0.9899,0.9973,0.9984,1.0661,100.0,0.0,0.0,40.0,28.5714,57.1429,78.5714,35.7143,28.5714,85.7143,2.381,64.2857,30.0339,3.0786,2.2077,1.4464,2.8168,4.1597,13.0148,18.2225,19.3265,19.3757,19.6931,20.3521,24.1884,19.3801,18.4916,19.9444,20.8347,22.1188,0.7023,1.5648,2.3321,5.1655,8.5081,19.0111,1.3052,1.6642,2.2313,5.3171,9.0013,20.6614,127.6164,127.1667,126.717,126.72,125.4894,127.9506,127.3571,125.0891,129.6252,125.6593,130.0336,127.8464,125.8845,129.8536,127.869,124.5988,114.2517,134.9459,1.4124,1.3486,1.3536,1.4953,1.6155,1.7464,113.2803,75.762,1.1883,-0.457,0.7313,32.2639,49.319,0.1156,46.7,130.4426,8486209.3893,72736497.0
2016-08-23,127.4,190817.0,AENA.MC,127.35,126.92,127.1429,127.8607,127.831,125.0131,127.3667,127.18,127.0964,127.5467,127.7158,127.0262,127.3789,127.1944,127.1279,127.6832,128.3899,128.7075,127.2767,127.1662,127.1785,127.1887,126.9869,123.6493,56.9478,49.6346,49.3075,53.0007,54.4884,55.3975,38.4334,24.25,20.8947,13.4495,10.6308,9.5246,0.55,1.0,-1.5,0.2,-0.8,17.4,100.0,95.8782,45.6524,-19.1779,-30.0427,48.6162,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,13.8957,-0.7307,-1.3851,6.0015,8.9767,10.795,1.0043,1.0079,0.9884,1.0016,0.9938,1.1582,66.6667,0.0,0.0,20.0,14.2857,42.8571,71.4286,28.5714,23.8095,80.9524,0.0,61.9048,30.0339,3.0786,2.2077,1.4464,2.8168,4.1597,9.6586,15.4172,17.2426,18.4444,19.1125,20.0769,17.9507,16.3967,16.4977,18.9858,20.2204,21.8197,0.4682,1.2519,1.9989,4.7965,8.103,18.5585,0.8701,1.3314,1.9126,4.9373,8.5727,20.1694,127.4316,127.35,127.2684,126.92,125.6384,128.2016,127.1429,125.2452,129.0405,125.6881,130.0333,127.8607,125.8425,129.8194,127.831,125.0131,115.695,134.3312,1.2683,1.2747,1.2999,1.458,1.5847,1.7275,113.4215,75.9503,1.0849,-0.4137,0.6712,46.4463,58.9086,-0.0504,44.7917,130.3427,8386985.1844,72927314.0
2016-08-24,127.55,120915.0,AENA.MC,127.4333,127.29,126.9357,127.8571,127.8405,125.4905,127.4667,127.39,127.1982,127.5052,127.6903,127.1442,127.5282,127.3719,127.2709,127.6776,128.3476,128.7422,127.3982,127.3368,127.1988,127.1903,126.9898,124.0745,63.5382,52.5769,51.0627,53.6113,54.8321,55.5443,40.0192,26.1549,21.7932,13.2034,10.321,9.3237,0.25,1.85,-1.45,-0.05,0.2,20.05,-67.7964,-6.6337,20.4165,-57.9556,-74.1914,35.1601,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,27.0765,5.1539,2.1254,7.2226,9.6642,11.0887,1.002,1.0147,0.9888,0.9996,1.0016,1.1865,33.3333,33.3333,60.0,0.0,0.0,28.5714,64.2857,21.4286,19.0476,76.1905,0.0,59.5238,43.1906,33.7742,27.184,10.004,4.1256,1.0849,29.3509,26.0916,24.5009,21.6385,21.0484,20.9452,11.6446,12.9168,14.0274,17.7028,19.3804,21.4046,1.4621,2.1515,2.8634,5.6039,8.8671,19.2666,0.5801,1.0651,1.6393,4.5847,8.1645,19.6892,127.6033,127.4333,127.2634,127.29,126.8193,127.7607,126.9357,125.6893,128.1821,125.6827,130.0316,127.8571,125.8595,129.8215,127.8405,125.4905,117.9197,133.0613,1.3018,1.293,1.3089,1.4503,1.5728,1.7171,113.5627,76.1384,0.9936,-0.3651,0.6285,57.9687,65.6784,-0.084,48.2927,130.2449,8487172.7278,73048229.0
