date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Middle Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-06-16,4.594,3210418.0,IG.MI,4.6247,4.6028,4.6417,4.6943,4.6537,4.4894,4.6053,4.6069,4.6179,4.6681,4.6634,4.5946,4.5889,4.5907,4.6032,4.6665,4.7111,4.7385,4.6593,4.62,4.6112,4.5519,4.5318,4.5118,41.2877,42.5835,44.874,50.3285,52.9332,55.121,44.9942,29.923,25.2284,26.3122,26.243,16.8681,0.01,-0.098,-0.15,0.212,-0.018,0.434,-47.5,-3.7551,-40.0964,-64.8915,-27.9392,45.9234,-0.3902,-0.3902,-0.3902,-0.3902,-0.3902,-0.3902,-17.4247,-14.8329,-10.2521,0.6571,5.8663,10.2419,1.0022,0.9791,0.9684,1.0484,0.9961,1.1043,33.3333,0.0,20.0,0.0,28.5714,42.8571,21.4286,0.0,47.619,33.3333,7.1429,73.8095,45.4367,32.9259,28.4304,25.7974,25.9177,23.3412,8.9922,13.1422,14.9834,16.7055,16.8618,17.2531,23.9683,26.0449,26.8875,28.3213,28.66,27.7596,0.035,0.0863,0.1379,0.2958,0.4235,0.7738,0.0934,0.171,0.2475,0.5014,0.7198,1.245,4.5024,4.6247,4.7469,4.4926,4.713,4.6028,4.6417,4.4794,4.804,4.6943,4.5132,4.8754,4.4388,4.6537,4.8686,4.4894,4.0531,4.9257,2.827,2.8587,2.862,2.7528,2.6034,2.3279,1.02,3.1625,-0.0311,0.0521,0.0832,30.1066,31.9305,1.3092,41.2019,4.4622,-63297730.3196,75546502.0
2017-06-19,4.648,1663568.0,IG.MI,4.604,4.6212,4.622,4.6967,4.6517,4.5014,4.617,4.622,4.6195,4.6619,4.6629,4.602,4.6292,4.6157,4.617,4.6647,4.7078,4.7408,4.6587,4.6213,4.6127,4.5526,4.5325,4.5154,56.364,50.8188,50.3649,52.8113,54.5873,56.0196,49.8612,32.2299,26.5371,26.4819,26.3221,17.0496,-0.062,0.092,-0.138,0.034,-0.042,0.506,100.0,46.2679,23.6184,-43.0079,2.7125,57.686,0.1842,0.1842,0.1842,0.1842,0.1842,0.1842,12.728,1.6376,0.7298,5.6225,9.1745,12.0392,0.9868,1.0202,0.9712,1.0074,0.991,1.1222,0.0,33.3333,0.0,40.0,14.2857,28.5714,14.2857,0.0,42.8571,28.5714,4.7619,71.4286,59.5953,41.4575,34.3894,28.6875,27.9041,24.4907,6.4211,10.9703,13.2382,15.7116,16.1592,16.8528,25.3629,26.5078,27.1157,28.3525,28.6678,27.7848,0.0234,0.069,0.1182,0.2746,0.4033,0.7554,0.0923,0.1668,0.2421,0.4956,0.7155,1.2453,4.5388,4.604,4.6692,4.5179,4.7245,4.6212,4.622,4.5083,4.7357,4.6967,4.5191,4.8743,4.4374,4.6517,4.866,4.5014,4.0764,4.9265,2.6086,2.7079,2.7443,2.6863,2.5572,2.2993,1.0308,3.1774,-0.0278,0.0485,0.0763,29.2434,25.8221,0.9159,37.6192,4.4714,-63823067.5828,77210070.0
2017-06-20,4.656,1415379.0,IG.MI,4.6327,4.6356,4.6169,4.6927,4.6562,4.5136,4.643,4.6336,4.628,4.6565,4.6633,4.6092,4.65,4.6349,4.6302,4.665,4.706,4.7435,4.6575,4.6225,4.6132,4.5537,4.5337,4.5191,58.7196,52.0913,51.205,53.1846,54.8342,56.1529,58.4053,36.5281,28.9648,26.9722,26.5513,17.2716,0.086,0.072,-0.036,-0.056,0.094,0.512,90.9091,70.9343,89.818,-16.7898,21.698,66.4833,-0.1277,-0.1277,-0.1277,-0.1277,-0.1277,-0.1277,17.4392,4.1826,2.4099,6.3692,9.6684,12.3057,1.0188,1.0157,0.9923,0.9881,1.0206,1.1236,100.0,0.0,0.0,20.0,0.0,14.2857,7.1429,57.1429,38.0952,23.8095,2.381,69.0476,75.4933,53.7212,43.5314,33.347,31.1356,26.3756,4.5463,9.1524,11.7084,14.7999,15.5068,16.4762,32.5564,30.4008,29.7602,29.6088,29.529,28.2812,0.0156,0.0552,0.1013,0.255,0.3841,0.7374,0.1115,0.1835,0.2575,0.5102,0.7314,1.2657,4.5776,4.6327,4.6877,4.5371,4.7341,4.6356,4.6169,4.5135,4.7202,4.6927,4.5142,4.8713,4.4457,4.6562,4.8667,4.5136,4.1011,4.9261,2.452,2.5921,2.655,2.6436,2.5335,2.2919,1.0416,3.1922,-0.0244,0.0458,0.0702,30.6324,34.1446,0.5509,36.1372,4.4804,-65178217.6892,78625449.0
2017-06-21,4.594,1883587.0,IG.MI,4.6327,4.6124,4.6223,4.6791,4.6537,4.5258,4.6237,4.6197,4.6223,4.6434,4.6576,4.6129,4.6102,4.6113,4.6121,4.6496,4.6933,4.7401,4.6572,4.6198,4.6129,4.5551,4.5341,4.5211,36.0786,41.6513,44.4092,49.8903,52.5109,54.834,39.8479,32.616,27.6988,26.6859,26.4358,17.3988,0.0,-0.116,0.038,-0.19,-0.052,0.512,-100.0,-47.6673,-34.982,-69.4464,-30.6303,38.8664,-0.6053,-0.6053,-0.6053,-0.6053,-0.6053,-0.6053,-27.8428,-16.6975,-11.1817,-0.2193,5.0218,9.6679,1.0,0.9754,1.0083,0.9603,0.9888,1.1254,66.6667,0.0,20.0,0.0,28.5714,0.0,0.0,50.0,33.3333,19.0476,0.0,66.6667,2.7331,16.9673,20.1026,22.9641,24.1256,22.6132,23.1264,18.6456,17.9577,17.7085,17.4868,17.5444,24.4261,26.2658,26.9942,28.2662,28.6073,27.7977,0.0704,0.1042,0.1468,0.2968,0.4258,0.7798,0.0743,0.1468,0.2207,0.4738,0.6966,1.2355,4.5776,4.6327,4.6877,4.5452,4.6796,4.6124,4.6223,4.5288,4.7158,4.6791,4.5015,4.8568,4.4416,4.6537,4.8659,4.5258,4.1354,4.9163,2.2082,2.4326,2.5428,2.606,2.5242,2.3069,1.0525,3.2062,-0.0256,0.0381,0.0638,30.2787,30.8696,0.292,35.5133,4.4892,-67061804.6892,76741862.0
2017-06-22,4.63,1440176.0,IG.MI,4.6267,4.6244,4.6289,4.6641,4.6571,4.5344,4.6223,4.6256,4.6242,4.6368,4.6555,4.6178,4.6232,4.6189,4.6166,4.6461,4.6883,4.74,4.6565,4.6205,4.6132,4.5583,4.5349,4.5232,52.1484,49.0611,48.9948,51.7588,53.7067,55.4563,33.935,31.2595,27.4215,26.5987,26.4051,17.5451,-0.018,0.06,0.046,-0.21,0.072,0.362,-26.5896,-16.6271,-20.7809,-42.5,-19.334,44.2086,0.3962,0.3962,0.3962,0.3962,0.3962,0.3962,4.2968,-1.8779,-2.0104,3.5176,7.4134,10.9125,0.9961,1.0131,1.01,0.9566,1.0158,1.0848,33.3333,100.0,0.0,60.0,14.2857,0.0,0.0,42.8571,28.5714,14.2857,0.0,64.2857,22.1093,25.8337,25.758,25.4641,25.7917,23.5458,15.1902,15.0716,15.5987,16.5794,16.7225,17.126,23.8137,25.5711,26.4224,27.9076,28.3466,27.6747,0.0469,0.0833,0.1259,0.2756,0.4055,0.7612,0.0736,0.1414,0.2132,0.4639,0.6874,1.2301,4.5758,4.6267,4.6775,4.572,4.6768,4.6244,4.6289,4.5408,4.717,4.6641,4.5094,4.8189,4.449,4.6571,4.8653,4.5344,4.1512,4.9177,2.2238,2.3888,2.4897,2.5646,2.4943,2.289,1.0633,3.2204,-0.0233,0.0346,0.0579,30.3784,26.121,-0.0381,34.1243,4.4979,-67360709.142,78182038.0
2017-06-23,4.648,1812459.0,IG.MI,4.624,4.6352,4.62,4.6564,4.6585,4.5449,4.633,4.6335,4.629,4.6346,4.6546,4.623,4.6416,4.6335,4.6278,4.6476,4.6868,4.7412,4.6564,4.6222,4.6143,4.5602,4.5355,4.5261,59.7395,52.8068,51.3364,52.7083,54.3107,55.7684,29.9931,30.1743,27.1839,26.5176,26.3759,17.688,-0.008,0.054,-0.062,-0.108,0.028,0.438,38.0,-41.0959,-9.9573,-37.9765,-22.9418,41.1354,0.05,0.05,0.05,0.05,0.05,0.05,19.479,5.6136,2.6729,5.4166,8.6215,11.5368,0.9983,1.0118,0.9868,0.9773,1.0061,1.104,0.0,100.0,0.0,40.0,0.0,14.2857,28.5714,35.7143,23.8095,9.5238,7.1429,61.9048,22.1093,25.8337,25.758,25.4641,25.7917,23.5458,10.9401,12.7636,13.9814,15.7625,16.1627,16.816,17.1507,21.6552,23.683,26.5325,27.3976,27.1737,0.0313,0.0667,0.1079,0.2559,0.3862,0.7431,0.049,0.1131,0.1827,0.4308,0.6547,1.2008,4.5791,4.624,4.6689,4.5906,4.6798,4.6352,4.62,4.5576,4.6824,4.6564,4.5102,4.8026,4.4509,4.6585,4.866,4.5449,4.1739,4.9158,2.0505,2.2479,2.3716,2.4951,2.4483,2.2668,1.0742,3.2347,-0.02,0.0329,0.0529,27.6795,26.0479,-0.2399,32.5332,4.5064,-66454479.642,79994497.0
2017-06-26,4.62,1330854.0,IG.MI,4.6327,4.6296,4.6271,4.6451,4.6618,4.5565,4.631,4.6284,4.629,4.6298,4.6512,4.6265,4.6268,4.6261,4.6231,4.6418,4.6803,4.7396,4.654,4.6221,4.6145,4.5621,4.5362,4.5287,43.6005,46.2009,47.3882,51.0259,53.1775,55.1525,34.4257,31.1168,27.7684,26.6043,26.418,17.8465,0.026,-0.028,0.05,-0.158,0.07,0.49,28.5714,-23.6626,-16.2191,-28.7099,-26.5328,39.7929,-0.3488,-0.3488,-0.3488,-0.3488,-0.3488,-0.3488,-12.799,-7.5982,-5.2237,2.0517,6.3549,10.3051,1.0057,0.994,1.0109,0.9669,1.0154,1.1186,33.3333,66.6667,80.0,20.0,42.8571,0.0,21.4286,28.5714,19.0476,4.7619,4.7619,59.5238,43.2909,34.8869,31.2756,27.7308,27.2592,24.3432,7.5388,10.5853,12.3726,14.9119,15.5741,16.4873,19.0488,21.9284,23.6339,26.3557,27.2468,27.0971,0.0209,0.0533,0.0925,0.2376,0.3678,0.7254,0.0527,0.1105,0.1766,0.42,0.6435,1.1922,4.6095,4.6327,4.6558,4.5858,4.6734,4.6296,4.6271,4.5796,4.6747,4.6451,4.5147,4.7756,4.4592,4.6618,4.8645,4.5565,4.2083,4.9047,1.9958,2.1815,2.311,2.4639,2.4345,2.2706,1.085,3.2486,-0.0192,0.0289,0.0481,26.7963,28.2202,-0.4797,34.5662,4.5147,-67228231.9676,78663643.0
2017-06-27,4.474,2136959.0,IG.MI,4.5807,4.5932,4.61,4.6259,4.6662,4.5638,4.5517,4.5765,4.5907,4.607,4.6341,4.6227,4.5119,4.541,4.5564,4.6007,4.6492,4.7247,4.5988,4.5931,4.6043,4.5571,4.5356,4.5279,14.0059,25.4501,32.2837,43.27,47.7252,52.0804,43.203,31.3492,26.0932,25.0834,25.7374,17.8089,-0.156,-0.182,-0.12,-0.27,0.092,0.304,-100.0,-166.6667,-210.8974,-155.5092,-128.1778,-14.592,-0.7553,-0.7553,-0.7553,-0.7553,-0.7553,-0.7553,-71.9882,-49.0998,-35.4326,-13.4601,-4.5497,4.1609,0.9663,0.9609,0.9739,0.9431,1.021,1.0729,0.0,100.0,100.0,0.0,28.5714,100.0,14.2857,100.0,14.2857,0.0,2.381,57.1429,60.7574,32.2786,16.042,5.3125,12.1259,16.269,38.6408,29.2103,25.2542,21.0255,19.7065,18.6956,9.4326,14.9545,18.2718,23.3848,25.1452,25.9608,0.1439,0.1727,0.2093,0.3507,0.4803,0.8382,0.0351,0.0884,0.1514,0.39,0.6129,1.1639,4.4281,4.5807,4.7332,4.469,4.7174,4.5932,4.61,4.4923,4.7277,4.6259,4.4806,4.7711,4.4851,4.6662,4.8473,4.5638,4.236,4.8915,2.7746,2.6426,2.6458,2.6627,2.5943,2.3889,1.0959,3.2608,-0.0274,0.0139,0.0413,24.5783,19.467,-0.7984,29.0278,4.922,-69319723.7548,76526684.0
2017-06-28,4.458,3287025.0,IG.MI,4.5173,4.566,4.5829,4.6024,4.6588,4.5711,4.4903,4.5315,4.5527,4.5846,4.6152,4.6178,4.4617,4.4868,4.5067,4.5636,4.6192,4.7091,4.5362,4.5715,4.5774,4.5493,4.5342,4.5268,12.6,23.975,31.0196,42.5074,47.1687,51.7568,55.4448,36.3175,27.8887,23.9819,24.5623,17.6197,-0.19,-0.136,-0.19,-0.328,-0.156,0.308,-100.0,-131.7551,-171.2909,-253.1148,-210.1279,-80.0398,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,-74.8,-52.05,-37.9608,-14.9851,-5.6627,3.5136,0.9591,0.9704,0.9591,0.9315,0.9662,1.0742,33.3333,100.0,100.0,20.0,14.2857,100.0,7.1429,100.0,9.5238,100.0,0.0,54.7619,79.9286,56.1906,38.6614,9.6612,1.0603,9.8607,57.6311,42.8144,35.506,26.4085,23.4459,20.7505,6.4289,12.0089,15.7065,21.7553,23.9484,25.2905,0.2099,0.2521,0.2934,0.4396,0.5714,0.9322,0.0234,0.0707,0.1298,0.3622,0.5837,1.1361,4.3716,4.5173,4.6631,4.4014,4.7306,4.566,4.5829,4.4302,4.7355,4.6024,4.4623,4.7426,4.458,4.6588,4.8595,4.5711,4.2678,4.8744,2.7237,2.642,2.6477,2.6673,2.6036,2.4023,1.1068,3.2728,-0.0325,0.0006,0.0331,21.5249,16.8876,-0.8198,32.5253,4.9175,-66519665.4215,73239659.0
2017-06-29,4.368,2317524.0,IG.MI,4.4333,4.5136,4.5417,4.5793,4.6424,4.5747,4.4157,4.4655,4.499,4.5533,4.5887,4.6083,4.3807,4.4095,4.4364,4.5114,4.5774,4.6862,4.4615,4.4997,4.5245,4.5353,4.526,4.5253,6.8221,17.0333,24.6782,38.4073,44.1295,49.9675,53.3739,36.8486,27.8216,22.6362,23.5763,17.4684,-0.252,-0.262,-0.288,-0.324,-0.344,0.152,-63.4831,-91.3174,-116.6667,-199.928,-190.9467,-100.0525,-0.7671,-0.7671,-0.7671,-0.7671,-0.7671,-0.7671,-86.3558,-65.9333,-50.6436,-23.1853,-11.741,-0.065,0.9455,0.9434,0.9381,0.9309,0.927,1.0361,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,4.7619,100.0,0.0,52.381,49.2321,38.9729,27.4193,5.1421,3.8568,11.267,35.9925,32.6854,29.4374,24.1295,22.0585,20.0819,12.2445,14.3531,16.7681,21.7693,23.8283,25.1818,0.14,0.2017,0.2515,0.4082,0.5442,0.91,0.0476,0.0886,0.1432,0.3683,0.5879,1.1411,4.34,4.4333,4.5266,4.3034,4.7238,4.5136,4.5417,4.3421,4.7413,4.5793,4.4035,4.7551,4.4083,4.6424,4.8765,4.5747,4.2851,4.8643,2.9674,2.8257,2.7937,2.7665,2.6899,2.473,1.1177,3.2837,-0.0401,-0.017,0.0231,16.0543,11.8082,-1.0521,31.9917,4.9063,-68329238.9557,70922135.0
2017-06-30,4.422,2400029.0,IG.MI,4.416,4.4684,4.5171,4.5697,4.6251,4.5794,4.41,4.4349,4.4691,4.5324,4.5687,4.6012,4.3978,4.4006,4.4161,4.4832,4.5506,4.6696,4.4588,4.4824,4.5132,4.5323,4.5204,4.5242,34.043,31.8355,34.1076,42.0209,46.3089,51.0085,41.8574,33.9073,26.1912,21.0674,22.7692,17.354,-0.052,-0.226,-0.172,-0.134,-0.362,0.198,100.0,-35.6306,-60.9188,-119.0584,-143.3673,-81.6979,0.0154,0.0154,0.0154,0.0154,0.0154,0.0154,-31.9139,-36.3291,-31.7849,-15.9582,-7.3822,2.017,0.9884,0.9514,0.9626,0.9706,0.9243,1.0469,0.0,66.6667,80.0,20.0,14.2857,85.7143,14.2857,92.8571,0.0,95.2381,2.381,50.0,18.8243,22.1424,16.4084,0.6742,6.628,12.6628,22.1503,24.61,24.1042,21.8738,20.6358,19.3725,15.1322,15.6872,17.3089,21.5809,23.5654,24.99,0.0933,0.1614,0.2155,0.3791,0.5183,0.8883,0.0637,0.1029,0.1548,0.374,0.5919,1.1459,4.342,4.416,4.49,4.3002,4.6366,4.4684,4.5171,4.3073,4.727,4.5697,4.3762,4.7632,4.3821,4.6251,4.8681,4.5794,4.3069,4.852,3.1753,2.9656,2.8887,2.7992,2.7049,2.4719,1.1286,3.2951,-0.0395,-0.0262,0.0133,15.7161,18.4524,-1.4083,34.1006,4.8897,-69916950.448,73322164.0
2017-07-03,4.47,2203554.0,IG.MI,4.42,4.4384,4.4943,4.5616,4.6075,4.5844,4.437,4.4355,4.4573,4.5191,4.5546,4.5961,4.4441,4.4257,4.4261,4.4728,4.5357,4.6583,4.4589,4.4811,4.5092,4.531,4.5176,4.5236,52.5325,43.1125,41.679,45.1039,48.195,51.9194,34.1797,31.5544,24.7936,19.6108,22.0006,17.2423,0.012,-0.15,-0.16,-0.114,-0.37,0.21,58.4507,1.9157,-41.2403,-92.6153,-126.1649,-86.1967,0.303,0.303,0.303,0.303,0.303,0.303,5.0651,-13.775,-16.6419,-9.7921,-3.6099,3.8388,1.0027,0.9675,0.9654,0.9751,0.9236,1.0493,66.6667,33.3333,60.0,0.0,0.0,71.4286,7.1429,85.7143,0.0,90.4762,0.0,47.619,18.8243,22.1424,16.4084,0.6742,6.628,12.6628,17.9351,21.8597,22.1931,21.012,20.0817,19.091,12.2525,13.9341,15.9366,20.7306,22.9327,24.6269,0.0622,0.1291,0.1847,0.352,0.4936,0.8672,0.0425,0.0823,0.1327,0.3473,0.5637,1.1186,4.3367,4.42,4.5033,4.359,4.5178,4.4384,4.4943,4.3047,4.6839,4.5616,4.3617,4.7615,4.376,4.6075,4.839,4.5844,4.3283,4.8405,2.5863,2.6423,2.6604,2.6768,2.6188,2.4223,1.1394,3.3069,-0.0341,-0.0293,0.0047,17.1876,21.3023,-1.523,36.228,4.8736,-68514688.8117,75525718.0
2017-07-04,4.446,1777949.0,IG.MI,4.446,4.4328,4.4654,4.5427,4.5928,4.5868,4.45,4.438,4.4452,4.5037,4.5399,4.5897,4.4442,4.4284,4.424,4.459,4.5187,4.6454,4.4564,4.4805,4.5008,4.5245,4.5142,4.5231,43.4065,39.0725,39.0608,43.8484,47.3223,51.4296,38.2684,32.405,24.9912,18.6309,21.0933,17.0844,0.078,-0.028,-0.202,-0.264,-0.31,0.098,-100.0,-31.7982,-54.9259,-95.7833,-129.6674,-111.2619,0.0,0.0,0.0,0.0,0.0,0.0,-13.1869,-21.8551,-21.8783,-12.3031,-5.3554,2.8593,1.0179,0.9937,0.9565,0.9439,0.9348,1.0225,33.3333,0.0,40.0,0.0,14.2857,57.1429,0.0,78.5714,19.0476,85.7143,0.0,45.2381,46.446,35.8078,26.1769,5.8918,2.9476,10.6087,24.1174,24.7624,24.1876,22.0505,20.8191,19.5069,8.8195,11.7044,14.1516,19.5967,22.0837,24.137,0.0775,0.1393,0.1944,0.3628,0.5061,0.8825,0.0283,0.0658,0.1137,0.3225,0.5369,1.092,4.4068,4.446,4.4852,4.3606,4.505,4.4328,4.4654,4.3224,4.6085,4.5427,4.3528,4.7326,4.3615,4.5928,4.8241,4.5868,4.3376,4.8359,2.4083,2.5301,2.5818,2.6436,2.6039,2.4256,1.1503,3.3183,-0.0305,-0.0334,-0.0029,25.6909,37.318,-1.8424,35.9444,4.8579,-66939933.9831,73747769.0
2017-07-05,4.384,1064924.0,IG.MI,4.4333,4.418,4.4317,4.5294,4.574,4.5874,4.419,4.4217,4.4249,4.4825,4.5209,4.5803,4.3981,4.3971,4.397,4.4329,4.4932,4.6277,4.4524,4.4756,4.4833,4.5169,4.506,4.5224,25.9427,29.9957,32.8428,40.6969,45.1066,50.177,40.9943,33.0856,25.1606,17.7209,20.2292,16.9302,-0.038,-0.074,-0.236,-0.186,-0.394,0.028,-97.0149,-94.3316,-92.3611,-97.0861,-130.6165,-132.2723,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-48.1146,-40.0087,-34.3144,-18.6063,-9.7867,0.354,0.9914,0.9834,0.9489,0.9593,0.9175,1.0064,0.0,66.6667,20.0,40.0,0.0,42.8571,21.4286,71.4286,14.2857,80.9524,0.0,42.8571,46.446,35.8078,26.1769,5.8918,2.9476,10.6087,18.7025,21.7636,22.19,21.1907,20.2761,19.2369,6.8394,10.287,12.9829,18.8326,21.5078,23.8029,0.0516,0.1114,0.1666,0.3369,0.482,0.8615,0.0189,0.0527,0.0975,0.2994,0.5113,1.066,4.3609,4.4333,4.5058,4.3423,4.4937,4.418,4.4317,4.354,4.5095,4.5294,4.3236,4.7352,4.3419,4.574,4.8061,4.5874,4.3406,4.8342,2.0996,2.3356,2.4463,2.5906,2.5823,2.435,1.1612,3.3289,-0.0306,-0.0411,-0.0105,31.6621,36.3661,-2.1311,35.6601,4.8427,-68004857.9831,72682845.0
2017-07-06,4.396,1637236.0,IG.MI,4.4087,4.4236,4.4206,4.5153,4.5574,4.5867,4.4003,4.4144,4.4159,4.4647,4.5047,4.5714,4.3921,4.3884,4.3863,4.4155,4.4734,4.6121,4.4372,4.4738,4.4791,4.5096,4.5,4.5217,33.6883,33.7208,35.1731,41.5722,45.624,50.4164,50.3027,36.2712,26.6831,17.2417,19.2957,16.7329,-0.074,0.028,-0.078,-0.198,-0.348,-0.032,-71.4286,-95.9596,-106.8054,-88.176,-118.9868,-136.3442,-0.0294,-0.0294,-0.0294,-0.0294,-0.0294,-0.0294,-32.6234,-32.5585,-29.6539,-16.8556,-8.7519,0.8329,0.9834,1.0064,0.9826,0.9569,0.9266,0.9928,0.0,100.0,100.0,20.0,0.0,100.0,14.2857,100.0,9.5238,100.0,33.3333,40.4762,68.9195,49.0137,35.8183,11.0121,0.6239,8.6456,27.1447,25.7841,24.8479,22.4592,21.1428,19.708,4.9945,8.8222,11.742,18.0034,20.8807,23.4383,0.0684,0.1231,0.1768,0.3469,0.4931,0.875,0.0126,0.0421,0.0835,0.278,0.487,1.0406,4.355,4.4087,4.4624,4.3604,4.4868,4.4236,4.4206,4.3481,4.4931,4.5153,4.3021,4.7285,4.3266,4.5574,4.7883,4.5867,4.3377,4.8356,1.9116,2.1727,2.3121,2.5094,2.5263,2.4073,1.1721,3.3396,-0.0282,-0.0457,-0.0176,35.266,32.114,-2.3435,43.5074,4.828,-67427009.9831,74320081.0
2017-07-07,4.41,1480885.0,IG.MI,4.3967,4.4212,4.4137,4.4983,4.5395,4.5859,4.401,4.4099,4.4133,4.4507,4.4913,4.5632,4.4021,4.3932,4.387,4.4055,4.4588,4.5988,4.4346,4.4731,4.4774,4.5009,4.4944,4.5212,43.9476,38.4938,38.0967,42.636,46.2447,50.6996,56.5083,38.8197,27.9882,16.7967,18.4065,16.5404,-0.036,-0.012,-0.048,-0.238,-0.376,-0.032,64.5161,-42.0712,-53.4373,-71.1539,-98.8459,-126.5619,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,-12.1047,-23.0125,-23.8067,-14.728,-7.5106,1.3992,0.9919,0.9973,0.9892,0.9488,0.9214,0.9928,0.0,66.6667,80.0,0.0,28.5714,85.7143,7.1429,92.8571,4.7619,95.2381,30.9524,38.0952,68.9195,49.0137,35.8183,11.0121,0.6239,8.6456,21.5126,23.1213,23.1758,21.7906,20.7321,19.51,3.9582,7.9111,10.9519,17.4675,20.475,23.2027,0.0456,0.0985,0.1515,0.3221,0.4696,0.8542,0.0084,0.0337,0.0716,0.2582,0.4638,1.0159,4.3754,4.3967,4.4179,4.3571,4.4853,4.4212,4.4137,4.3479,4.4795,4.4983,4.2923,4.7042,4.3246,4.5395,4.7544,4.5859,4.335,4.8368,1.6029,1.9322,2.1181,2.3941,2.4459,2.3663,1.183,3.3503,-0.0241,-0.0477,-0.0236,32.7142,29.6625,-2.3715,40.6294,4.8089,-66350002.7104,75800966.0
2017-07-10,4.558,3258572.0,IG.MI,4.4547,4.4388,4.4409,4.4913,4.5331,4.5902,4.4817,4.4555,4.4494,4.4586,4.493,4.5619,4.5175,4.4794,4.4536,4.4349,4.472,4.5997,4.4894,4.4792,4.4891,4.502,4.4954,4.5215,83.7686,68.4843,60.2219,52.485,52.2896,53.571,59.9867,38.634,27.3371,16.5191,18.1842,16.5155,0.174,0.088,0.19,-0.098,-0.134,0.182,100.0,164.1221,151.5272,11.9141,-21.2261,-55.1609,0.8974,0.8974,0.8974,0.8974,0.8974,0.8974,67.5371,36.9685,20.4438,4.97,4.5792,7.1419,1.0397,1.0197,1.0435,0.979,0.9714,1.0416,100.0,33.3333,60.0,100.0,100.0,71.4286,0.0,85.7143,0.0,90.4762,28.5714,35.7143,66.9435,37.8911,23.4307,12.9094,13.7382,15.4966,10.2273,15.8616,18.1294,19.5666,19.334,18.8229,51.6505,35.2152,29.2249,25.3674,25.4923,25.7266,0.0304,0.0788,0.1299,0.2991,0.4472,0.8338,0.1536,0.175,0.2094,0.3877,0.5897,1.1397,4.3081,4.4547,4.6012,4.3125,4.5651,4.4388,4.4409,4.3309,4.5508,4.4913,4.3012,4.6814,4.329,4.5331,4.7373,4.5902,4.3478,4.8327,2.1748,2.1801,2.2455,2.3953,2.4168,2.3165,1.1939,3.3624,-0.0107,-0.0369,-0.0263,39.2818,56.0688,-2.2712,54.5042,4.7905,-63342090.095,79059538.0
